Topic,Count,Name,Representation,Representative_Docs
9,21,9_unesco_digital_policies_consultant,"['unesco', 'digital', 'policies', 'consultant', 'judicial', 'educational', 'cultural', 'organization', 'nations', 'judges']","['for an overview of different tasks carried out with in the justice sector see bell and others and the courts guide for judges tribunal members and court administrators australasian institute of judicial administration unesco global toolkit on and the rule of law for the judiciary the united nations educational scientific and cultural organization unesco', 'unesco unesco global judges initiative survey on the use of systems by judicial operators the united nations educational scientific and cultural organization unesco', 'first since the unesco judge initiative has trained over judicial operators across countries on diverse topics such as freedom of expression access to and on the application and impact of justice these judicial actors received training through series of massive open online courses moocs ground training and workshops for supreme court judges and the publications of several toolkits and furthermore over persons participated in the unesco global mooc on and the rule of law that was offered to strengthen capacities of judicial operators worldwide to protect human rights democratic principles and the rule of law in relation to the use of additionally global survey on the use of by judicial operators was conducted in late']"
10,18,10_terms_standards_external_organisational,"['terms', 'standards', 'external', 'organisational', 'provider', 'risks', 'deploying', 'transparency', 'injections', 'functionality']","['however consult with your organization about the terms of use of especially if you consider that some terms may unduly restrict users rights deny transparency or absolve developer of any liability', 'awareness and informed use understand the functionalities types of uses potential impacts limitations and risks of available to make informed decisions about their implementation know the intended purpose for using specific to carry out judicial activities and stay up to date on technological', 'furthermore when an external provider supplies the the tool terms of use are compatible with local laws and organisational standards of the organisations that govern the judiciary']"
11,18,11_privacy_protocols_access_protections,"['privacy', 'protocols', 'access', 'protections', 'anonymisation', 'need', 'establish', 'laws', 'infrastructures', 'repositories']","['pursuant with local data protection and privacy laws draft and implement consent protocols for treating personal data with tools within the judiciary', 'right to privacy and personal data protection adopt deploy and use that protect privacy and personal data processed for the administration of justice', 'data anonymisation techniques should be employed when process personal data especially in creating databases used for legal analytics or precedent study anonymizing the parties personal data from court decisions before the rulings are published however this should be balanced with the need for having open datasets as well as the right to freedom of expression and access so as not to impede the development of digital justice how these rights are balanced in practice depends on how each jurisdiction regulates the right to access court documents and anonymisation rules derived from data protection and privacy laws']"
12,16,12_llms_legal_tasks_lead,"['llms', 'legal', 'tasks', 'lead', 'emails', 'summarise', 'firms', 'judges', 'documents', 'produced']","['llms can produce answers that lack any reference to the real world and nonsensical moreover be conscious of potential bias in the text produced by llms imbalances in the training data can also lead to biases in the additionally certain llms may have been trained on data up to certain in time data available up to the when they were last trained', 'llms may be used for different tasks including but not limited to drafting basic legal documents writing speeches and presentations summarising translating making grammatical corrections modifying the tone of text informal to formal improving its readability exploring specific topics and carrying out administrative tasks drafting emails however all the above tasks involve verifying the output and with rable sources', 'these tools are not limited to commercial llms judges and lawyers can also use llms designed exclusively to carry out legal activities and other llms']"
13,14,13_judge_shall_conduct_bangalore,"['judge', 'shall', 'conduct', 'bangalore', 'judicial', 'impartiality', 'gentile', 'giulia', 'perceptions', 'orientation']","['judge shall not in the performance of judicial duties by words or conduct manifest bias or prejudice towards any person or group on ir grounds', 'judge shall that his or her conduct both in and out of court maintains and enhances the confidence of the public the legal profession and litigants in the impartiality of the judge and of the the bangalore principles of judicial conduct', 'judge shall carry out judicial duties with appropriate consideration for all persons such as the parties witnesses lawyers court staff and judicial colleagues without differentiation on any ir ground immaterial to the proper performance of such the bangalore principles of judicial conduct united nations pp']"
14,12,14_explainability_explanations_kahneman_noise,"['explainability', 'explanations', 'kahneman', 'noise', 'inputs', 'decisions', 'shortcomings', 'interpretable', 'inconsistency', 'traceable']","['explainability is akin to the requirement for judges to provide reasoned explanations for their decisions in law', 'explainability refers to making intelligible and providing insight to deployers and users into the inputs reasoning outcomes and functioning of making these elements understandable interpretable and traceable for', 'similarly as it is argued by the guidnes published by the canadian judicial council explainability is the need for such tools to provide clear understandable explanations for their output making it easier for users and for those affected to interpret trust contest or accept output in critical workflows']"
15,12,15_contestability_decisions_rely_accountability,"['contestability', 'decisions', 'rely', 'accountability', 'tools', 'magistrates', 'strengths', 'merits', 'substantive', 'opportunity']","['human oversight and judges and magistrates should not delegate any part of their personal mandate or rely exclusively on to adopt decisions or automate entire processes that may negatively impact the rights of individuals or communities', 'ensure contestability of decisions supported or sustained with implement the necessary measures to guarantee the right to oppose decisions supported or sustained by tools', 'judges and magistrates should not rely entirely on to make decisions on the merits of case nor to decide on procedural issues that may affect human rights instead use tools outputs to complement the legal analysis undertaken with other methods and sources of']"
16,11,16_documents_rulings_tasks_arguments,"['documents', 'rulings', 'tasks', 'arguments', 'hearings', 'improve', 'court', 'draft', 'judiciaries', 'translations']","['ecosoc invited states to encourage their judiciaries to take into consideration the principles when reviewing or developing rules with respect to judicial the bangalore principles are available here on the utility and acceptability of using generative tools by arbitrators and the potential risks of adopting these technologies see joão ilhão moreira and jiawei zhang chatgpt as fourth arbitrator', 'in this vein civil society organisations such as professional associations and universities have recently published similar guidance and additionally the guidnes include specific recommendations for generative these tools can help improve the quality of the judiciary work by facilitating court management document drafting automating tasks and supporting processes', 'ensure that the members of the judiciary who will use the generative tools are aware of the tool adequate uses limitations and the risks associated biased or incorrect outputs with their adoption for the drafting of legal documents and supporting participation in legal proceedings as well as supporting court management activities translation']"
17,10,17_tools_adopting_personnel_ensuring,"['tools', 'adopting', 'personnel', 'ensuring', 'governance', 'assess', 'tribunals', 'demands', 'hiring', 'increasingly']","['ensure that the members of the judiciary who could benefit from the tools have adequate access to the the latter includes ensuring that individuals can access the necessary hardware to operate the tools and the skills to use them effectively', 'start by determining if you should opt for or proprietary before committing to adopt an tool the judicial organisation should assess the consequences of adopting either option in terms of access to about the explainability and then consider transparency measures at the early stages of development and procurement of tools', 'the adoption of tools in the public sector demands governance frameworks that balance innovation with human rights protection ensuring technological advancement serves democratic values and contributes to sustainable courts and tribunals worldwide are increasingly interested in adopting tools box no']"
18,10,18_box_using_figure_hand,"['box', 'using', 'figure', 'hand', 'impacts', 'pp', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['on the one hand such impacts may box no', 'box no', 'box no']"
19,10,19_tools_oecd_framework_implementation,"['tools', 'oecd', 'framework', 'implementation', 'accessibility', 'classifications', 'versions', 'repositório', 'researching', 'publish']","['for example judiciary authorities can publish an online repository with key about the adopted to administer the repository can include about the training data the model', 'for framework of different types and classifications of tools see oecd oecd framework for the classification of systems oecd publishing', 'for repository of tools and prects developed by brazil cnj see cnj repositório nacional de pretos de software versionamento de arquivos do conselho nacional de justiça cnj accessed may']"
20,9,20_justice_transparent_access_digital,"['justice', 'transparent', 'access', 'digital', 'skills', 'equality', 'barriers', 'technologies', 'plurality', 'disrupt']","['transparent and open justice adopt deploy and use that are transparent in terms of how the was developed how it operates its training data its limitations including its margin of error its capabilities and the purpose of the', 'equality ensure equal access and treatment for all before the courts less of digital for instance if tools mediate access to justice barriers may arise for those without digital resources or skills', 'consider cultural and contextual specificities of the population affected by the deployment of and consider the barriers to access justice of individuals without the knowledge or skills to interact with the legal older underrepresented and underserved populations']"
21,9,21_responsibility_talent_liability_organizations,"['responsibility', 'talent', 'liability', 'organizations', 'ethically', 'integrity', 'tools', 'oversight', 'trustworthy', 'accountability']","['responsibility', 'it is also essential to that human talent is prepared to use tools ethically and responsibly and that tools are accessible trustworthy and', 'responsibility organizations and individuals that develop and use must assume responsibility for the decisions and actions taken with the support of tools without prejudice to the provider potential liability in case the is']"
22,9,22_development_acquisition_testing_lifecycle,"['development', 'acquisition', 'testing', 'lifecycle', 'stages', 'deployment', 'decommissioning', 'sustainability', 'developers', 'procurement']","['lifecycle of cycle that includes the stages of design development evaluation testing deployment use sale procurement operation and decommissioning un general assembly resolution', 'on the development acquisition use and evaluation of', 'on the development acquisition use and evaluation of']"
23,8,23_chatbot_chatbots_judicial_documents,"['chatbot', 'chatbots', 'judicial', 'documents', 'probabilistic', 'nobel', 'distinguish', 'linguistic', 'judgements', 'outdated']","['for example chatbots powered by llms generate text by stitching together sequences of linguistic forms detected in its training data according to probabilistic about how they combine but without any reference to meaning these tools can not substitute for qualified legal reasoning because they have no rationale or contextual understanding of legal problem', 'for that purpose distinguish the text produced by the chatbot used in decision by employing quotation marks and citation when text produced by the chatbot is included in judicial decision the entire interaction leading to the final result the user prompts and the chatbot should be documented', 'moreover the use of trustworthy tools could reduce the noise in the judicial which refers to unwanted variability in judgements that should be identical as defined by the late nobel prize winner daniel kahneman and his collaborators olivier sibony and cass more recently judges judicial support staff prosecutors and lawyers around the world have started using chatbots powered by large language models llms to draft legal documents judicial decisions and elaborate arguments in court hearings box no']"
