Topic,Count,Name,Representation,Representative_Docs
9,14,9_currentness_phenomena_timeliness_texts,"['currentness', 'phenomena', 'timeliness', 'texts', 'dates', 'sentences', 'spectrum', 'latency', 'differs', 'δt2']","['for example does the dataset account for the full complexity and spectrum of subjectivity of the phenomena it is aimed for does it allow for generalisation within the scope of the phenomena and what are the reference materials for this part of the state-of-the-art and accessibility', 'δt1 between the time when phenomenon occurs and the time when the data recorded for that phenomenon are available for use', 'timeliness differs from currentness in that currentness is the δt2 between the time data sample is recorded and the time it is used']"
10,13,10_candidate_prior_model_web,"['candidate', 'prior', 'model', 'web', 'creditworthiness', 'form', 'predictors', 'example', 'inferences', 'targeted']","['statistical tests show no correlation of height and weight to prior credit history and are deemed to be poor predictors of future credit performance', 'when used to train an ml model these duplicate data can cause the model to over-weight particular candidate when making inferences for people who have characteristics similar to those who flooded the web form', 'the training data include relevant features such as prior credit history income job tenure and net worth which are good predictors of creditworthiness']"
11,13,11_records_dataset_ratio_table,"['records', 'dataset', 'ratio', 'table', 'features', 'audited', 'identifiability', 'attributes', 'measures', '25024']","['rel-ml-2 record relevance ratio of records in the dataset that are relevant to the given context where is the number of record in the dataset deemed to relevant in the context of the use of the data is the total number of records in the dataset', 'iso/iec 5259-2:2024 en table auditability measures id name description measurement function aud-ml-1 audited records ratio of the records in the dataset that were audited where is the number of records in the dataset that were audited is the total number of records in the dataset', 'table consistency measures id name description measurement function con-ml-1 data record con- sistency the ratio of duplicate records in the dataset 1−a where is the number of duplicate records in the dataset is the total number of records in the dataset']"
12,12,12_measurement_quantity_guide_property,"['measurement', 'quantity', 'guide', 'property', 'entity', 'entry', 'information', 'revised', 'design', 'population']","['3.13 quantity value number and reference together expressing magnitude of quantity 3.12 source iso/iec guide 99:2007 1.9 modified examples deleted', '3.15 measurement result result of measurement set of quantity values 3.13 being attributed to measurand together with any other available relevant information source iso/iec guide 99:2007 2.9 modified notes to entry deleted', '3.6 entity concrete or abstract thing in the domain under consideration source iso 8000-2:2022 3.3.3 3.7 raw data data in its originally acquired direct form from its source before subsequent processing source iso 5127:2017 3.1.10.04 3.8 target data data 3.1 used in an analytics or ml task whose quality is measured 3.9 target population population of interest in the analytics or ml project to which inferences are to be made 3.10 data quality subject entity 3.6 affected by data quality iso/iec 5259-2:2024 en 3.11 quality measure element measure defined in terms of property and the measurement method for quantifying it including optionally the transformation by mathematical function source iso/iec 25024:2015 4.32 3.12 quantity property of phenomenon body or substance where the property has magnitude that can be expressed as number and reference source iso/iec guide 99:2007 1.1 modified notes to entry deleted']"
13,12,13_clustering_23053_correctness_classification,"['clustering', '23053', 'correctness', 'classification', 'tones', 'skin', 'supervised', 'algorithm', 'clusters', 'labels']","['this is relevant for classification tasks see iso/iec 23053:2022 6.2.3 which are typically implemented using supervised learning see iso/iec 23053:2022 7.2', 'this is also relevant for clustering tasks see iso/iec 23053:2022 6.2.4 which are typically implemented using unsupervised learning see iso/iec 23053:2022 7.3', 'iso/iec 5259-2:2024 en source iso/iec 23053:2022 3.3.2 3.20 clustering algorithm algorithm which groups clusters 3.19 from input data note to entry examples of clustering algorithms include centroid-based clustering density-based clustering distribution-based clustering hierarchical clustering and graph-based clustering']"
14,11,14_normalized_principal_matrix_φnxm,"['normalized', 'principal', 'matrix', 'φnxm', 'pca', 'eigenvalues', 'dimensions', 'tightness', 'cmxm', 'columns']","['note cmxm is an m-by-m matrix with rows and columns and is equal to φmean φmean note', 'note φnorm is the normalized dataset calculated from φnxm note after subtracting from each column its mean and normalization to', 'sim-ml-2 samples tightness tightness of normalized dataset where is the max eigenvalue of is the min eigenvalue of a. sim-ml-3 samples independ- ency ratio of principal component anal- ysis pca and dataset dimension 1−a where is the number of principal components with pca method with coverage of eigenvalues sum note is the total number of dataset dimensions']"
15,10,15_pii_anonymization_jurisdictions_ip,"['pii', 'anonymization', 'jurisdictions', 'ip', 'principal', 'identifiability', 'requirements', 'datasets', 'regulatory', 'auditing']","['the dataset includes the user ip address which is considered to be pii in some jurisdictions', 'it is important to understand whether any pii in dataset can be used to identify pii principal as legal requirements in some jurisdictions can restrict such activity', '6.5.5 identifiability 6.5.5.1 general iso/iec describes identifiability as the capability to identify personally identifiable information pii principal directly or indirectly on the basis of given set of pii']"
16,10,16_completeness_occurrences_feature_dataset,"['completeness', 'occurrences', 'feature', 'dataset', 'indicates', 'values', 'missing', 'measure', 'task', 'null']","['example completeness measure for value occurrences in dataset for an ml classification task is the ratio of missing data values to the target number of data items expected for the proper fidelity of the dataset', 'com-ml-3 feature complete- ness ratio of data items associated with feature with no null data values to the total number of data items associ- ated with the feature where is the number of data items associated with the given feature with no null data values is the total number of data items associated with the given feature in the dataset where at least one data item exists', 'com-ml-2 value occurrence completeness ratio of the number of occurrences of given data value to the expected number of data value occurrences described in the data quality require- ment in data items with the same domain in dataset where is the number of occurrences of the data value in the data items is the expected number of occurrences of that data value in data items with the same domain in the dataset']"
17,9,17_analytics_ml_life_datasets,"['analytics', 'ml', 'life', 'datasets', 'seamless', 'interoperable', 'streaming', 'reliable', 'audios', 'tools']","['documents images audios can be directly consumed into the data life cycle for analytics and ml model development', 'in addition seamless access to datasets and easy deployment of datasets through appropriate tools should be provided for analytics and ml', 'holistic standardized approach to control produce and deliver sufficient high-quality data is necessary for data analytics and ml models to be safe reliable and interoperable']"
18,9,18_rounded_precision_height_trained,"['rounded', 'precision', 'height', 'trained', 'weighting', 'effect', 'model', 'features', 'decimal', 'value']","['in the context of ml precision as expressed by the number of decimal places for the value of data item can affect the weight of given feature in trained ml model', 'for example feature with many data item values of 99.4 can achieve greater weight than another feature where the same value has been rounded down to', 'likewise feature whose values were rounded up can have greater weight than feature with more precision']"
19,9,19_ml_portability_tra_standability,"['ml', 'portability', 'tra', 'standability', 'traceability', 'availability', 'efficiency', 'precision', 'credibility', 'measures']","['table efficiency measures id name description measurement function eff-ml-1 data format effi- ciency see iso/iec 25024:2015 table 9.2 see iso/iec 25024:2015 table 9.2 eff-ml-2 data processing efficiency see iso/iec 25024:2015 table 9.2 see iso/iec 25024:2015 table 9.2 eff-ml-3 risk of wasted space see iso/iec 25024:2015 table 9.2 see iso/iec 25024:2015 table 9.2 6.3.4 precision 6.3.4.1 general iso/iec describes precision as the data being exact or providing discrimination', 'table credibility measures id name description measurement function cre-ml-1 values credibility see iso/iec 25024:2015 table see iso/iec 25024:2015 table cre-ml-2 source credibility see iso/iec 25024:2015 table see iso/iec 25024:2015 table cre-ml-3 data dictionary credibility see iso/iec 25024:2015 table see iso/iec 25024:2015 table cre-ml-4 data model credi- bility see iso/iec 25024:2015 table see iso/iec 25024:2015 table 6.2.5 currentness 6.2.5.1 general iso/iec describes data currentness in terms of being the right age relative to the use of the data', 'iso/iec 5259-2:2024 en table understandability measures id name description measurement function und-ml-1 symbols under- standability see iso/iec 25024:2015 table 12.1 see iso/iec 25024:2015 table 12.1 und-ml-2 semantic under- standability see iso/iec 25024:2015 table 12.1 see iso/iec 25024:2015 table 12.1 und-ml-3 data values under- standability see iso/iec 25024:2015 table 12.1 see iso/iec 25024:2015 table 12.1 und-ml-4 data representa- tion understanda- bility see iso/iec 25024:2015 table 12.2 see iso/iec 25024:2015 table 12.2 6.4 system-dependent data quality characteristics 6.4.1 availability 6.4.1.1 general availability refers to the degree to which datasets can be retrieved by authorized users or applications for specific task of analytics or ml in the data acquisition stage of the data life cycle']"
20,8,20_accuracy_degree_values_attributes,"['accuracy', 'degree', 'values', 'attributes', 'semantic', 'precision', 'relevance', 'credibility', 'recency', 'versions']","['con-ml-3 data format con- sistency see iso/iec 25024:2015 table see iso/iec 25024:2015 table con-ml-4 semantic consist- ency see iso/iec 25024:2015 table see iso/iec 25024:2015 table 6.2.4 credibility 6.2.4.1 general iso/iec defines credibility in terms of the degree to which data has attributes that are regarded as believable by users in specific context of use', 'iso/iec 5259-2:2024 en 6.2 inherent data quality characteristics 6.2.1 accuracy 6.2.1.1 general accuracy of dataset is the degree to which data items in the data set have the correct data values or correct data labels', 'iso/iec further describes accuracy in terms of syntactic accuracy which considers the closeness of the data values to set of syntactically correct data values in relevant domain semantic accuracy which considers the closeness of the data values to set of semantically correct data values in relevant domain']"
