Topic,Count,Name,Representation,Representative_Docs
10,22,10_judicial_policies_overview_prerequisite,"['judicial', 'policies', 'overview', 'prerequisite', 'models', 'technological', 'security', 'certified', 'tasks', 'environment']","['overview of open data policies relating to judicial decisions in the judicial of council of europe member states the availability of data is an essential condition for the development of bling it to perform certain tasks previously carried out by humans in bling it to perform certain tasks previously carried out by humans in tomated manner', 'overview of open data policies relating to judicial decisions in the judicial of council of europe member states', 'protection of personal data in open data policies for judicial decisions']"
11,22,11_algorithms_algorithm_report_underlying,"['algorithms', 'algorithm', 'report', 'underlying', 'authorities', 'lords', 'designer', 'construction', 'intellectual', 'execution']","['in this respect there is difference between europe and the united states with to the right of access to algorithms while in the united states the judicial authorities are still reluctant to recognise this right fully and weigh private interests particularly the protection of intellectual erty against the rights of defence in europe the framework is more tive because of the gdpr which establishes right to on the underlying logic of decisions made using', 'of interest in this connection is the suggestion made on page of the council of europe study on algorithms and human rights the provision of entire algorithms or the underlying software code to the public is an unlikely solution in this context as private companies their algorithm as key proprietary software that is protected', 'however there may be possibility of demanding that key subsets of about the algorithms be provided to the public for example which variables are in use which goals the algorithms are being optimised for the training data and average values and standard deviations of the results produced or the amount and type of data being processed by the or even the suggestions appearing on page of the for humanity report drafted by mr cédric villani member of the french national assembly as part of mission assigned to him by the prime minister of the french republic the auditors may be satisfied with simply checking the fairness and equity of programme doing only what is required of them by submitting variety of false input data for example or by creating large quantity of user profiles according to precise in addition there are also the statements in the report by the house of lords in the uk ready willing and able paragraphs']"
12,21,12_justice_tools_improve_civil,"['justice', 'tools', 'improve', 'civil', 'judicial', 'administrative', 'assess', 'seeks', 'applications', 'proceedings']","['the use of such tools and services in judicial seeks to improve the the use of such tools and services in judicial seeks to improve the ciency and quality of justice and should be encouraged', 'as highlighted in the tion the use of is likely to offer extremely significant support for sionals including judges and lawyers but also the general public especially if one day they make it possible to construct unparalleled research and mentary analytical tools in legislative regulatory jurisprudential and nal matters and create dynamic links between all these sources', 'on the other hand their application in the field of civil commercial and administrative justice hand their application in the field of civil commercial and administrative justice is to be for the creation of scales or the resolution of is to be for the creation of scales or the resolution of putes online when later appeal to the judge remains possible']"
13,21,13_databases_access_public_professionals,"['databases', 'access', 'public', 'professionals', 'publish', 'citizens', 'definition', 'obscure', 'openness', 'scrupulous']","['paradoxically enough one may wonder of open data be in position of dvering meaningful since it will certainly make it possible to download considerable set of raw data with simple click on link but the meaning will remain totally obscure for the majority of citizens', 'with to the names of professionals simple precaution would be to hibit their public dissemination in structured raw databases given the risks of misuse', 'open data therefore only involves the dissemination of raw data in structured computer databases']"
14,19,14_lawyers_services_success_clientele,"['lawyers', 'services', 'success', 'clientele', 'procedure', 'professionals', 'case', 'ligence', 'validated', 'fintechs']","['the initiative for the development of these tools comes largely from the private sector whose clientele so far has been made up mostly of insurance companies lawyers and legal services wanting to reduce legal uncertainty and the unpredictability of judicial sions', 'legal tech companies using technology in the field of law in order to offer innovative legal services', 'legal tech cialising in the design of new legal services offer new applications to legal professions mainly lawyers legal services and insurers allowing access to judicial and case law']"
15,18,15_transformation_technologies_overcome_instinctive,"['transformation', 'technologies', 'overcome', 'instinctive', 'societal', 'harmful', 'abilities', 'theories', 'car', 'fictional']","['as we can see the first question raised by such use of artificial gence is not so much whether it is beneficial or harmful desirable or wise but whether the algorithms proposed can achieve the type of result sought', 'the term has now entered our everyday language to describe diverse range of sciences and gies that allow computers to beat the best champions in the game of to drive car to converse with humans etc', 'despite some promising developments fully effective automated mechanism that can prevent any risk of cation or has not yet been devised and equally substantive aspects thought should be given to the transformation of the very logic of the production of']"
16,18,16_biases_interpretative_analytical_precautionary,"['biases', 'interpretative', 'analytical', 'precautionary', 'framework', 'effect', 'risk', 'policies', 'hypotheses', 'producers']","['this requires in very schematic way the prminary constitution of an interpretative framework itself derived from the repeated observation of this type of event or behaviour in the presence of certain factors or elements', 'analytical biases if they can not be totally minated must be tified', 'analytical biases if they can not be totally minated must be describe it']"
17,18,17_legal_reasoning_arguments_models,"['legal', 'reasoning', 'arguments', 'models', 'sociologists', 'syllogism', 'discriminate', 'formalise', 'philosophers', 'economists']","['in doing so these do not reproduce or model reasoning such as legal reasoning', 'hybrid founded on the construction of mathematical models that are supposed to represent the diverse range of judges reasoning are not any more efficient because they are still limited by bias in the data sample that they have processed and have to start again from square one if law is amended or if there is reversal in case law', 'legal rules therefore do not evolve in linear fashion ing them from empirical laws those of the exact sciences where each new rule generally complements the previous ones and does not invalidate complete set of reasoning']"
18,16,18_applications_digital_technologies_leverage,"['applications', 'digital', 'technologies', 'leverage', 'transnational', 'explore', 'industry', 'inherently', 'risks', 'framework']","['local and academic have been carried out to explore the potential of these applications but they have not yet been applied on wide scale', 'this theoretical desire to regulate through digital leverage raises however number of general questions that are to all tries considering similar approach', 'even though some stakeholders and authors dispute this argument the global successes of the digital industry over recent decades have confirmed the enormous growth potential of this field of activity']"
19,16,19_mathematicians_longo_data_cristian,"['mathematicians', 'longo', 'data', 'cristian', 'correlations', 'patterns', 'ramsey', 'fallacieuses', 'theory', 'scientific']","['cristian sorin calude giusseppe longo le déluge des corrélations fallacieuses dans le big data in bernard stiegler dir', 'the mathematicians cristian sorin calude and giuseppe longo to the risk of deluge of false correlations in big data the larger database used for correlations the greater the chances of finding recurrent patterns and the greater the chances of making what may appear as regularities for an rent links between different data concepts contexts or lexical groups may actually be random', 'theory of ramsey ronald graham joel spencer ramsey theory scientific american july cited by cristian sorin calude giusseppe longo le déluge des corrélations fallacieuses dans le big data ibid']"
20,15,20_predictive_future_software_tice,"['predictive', 'future', 'software', 'tice', 'outset', 'premonition', 'allianz', 'conscious', 'generative', 'forecast']","['this context fuelled every day by further series of olutionary therefore leads us all to approach these predictive tools with certain dose conscious or not of mysticism sometimes stating that what is not entirely possible today will inevitably be possible tomorrow', 'lastly let us consider the idea of being able to step back at will from predictive rather than locking users into probability or set of probabilities the idea would be to allow them to navigate through the relations that led the to propose its assessment and to be able to distance themselves by selecting other more concepts or groups of words or to exclude false correlations', 'it should also be noted that the logic of the operation of predictive tice software is essentially on either generative commonly to as bayesian or discriminative methods which eventually try to estimate the current or future range of values of variable']"
21,15,21_expert_rules_logic_facts,"['expert', 'rules', 'logic', 'facts', 'formal', 'inference', 'reproducing', 'syntaxes', 'toolbox', 'lisp']","['expert es developed rapidly in the late and especially in medicine and these were able to answer specialised questions and reason using known facts executing defined encoding rules in an engine', 'the inference engine is able to use facts and rules to produce new facts until it reaches the answer to the expert question asked', 'the old expert were programmed with rules reproducing the logic of legal reasoning']"
22,14,22_convention_hft_rights_trading,"['convention', 'hft', 'rights', 'trading', 'transactions', 'gdpr', 'guide', 'implemented', 'compliance', 'policies']","['the atic use of technologies to try to solve problems that do not necessarily fall within their it should also be noted that in europe more protective regulatory framework that is binding on the member states has recently been put in place article of the data safety monitoring plan explicitly provides for persons to be able to refuse to be the subject of decision exclusively on automated processing with certain', 'it must be implemented in responsible manner which complies with the fundamental rights guaranteed in particular in the european convention on human rights echr and the council of europe convention on the protection of personal data', 'it must however be ried out with responsibly with for the fundamental rights of ried out with responsibly with for the fundamental rights of als as set forth in the european convention on human rights and the convention als as set forth in the european convention on human rights and the convention on the protection of personal data and in compliance with other fundamental on the protection of personal data and in compliance with other fundamental principles set out below which should guide the framing of public justice policies principles set out below which should guide the framing of public justice policies in this field']"
23,14,23_rights_violation_court_convention,"['rights', 'violation', 'court', 'convention', 'precedents', 'vasileios', 'decisions', 'ucl', 'published', 'states']","['illustration of ucl work theoretical weight allocated to words or terms according to their link with findings of violation or of the european convention on human rights positive state obligations treatment by state officials detention conditions enforcement of domestic judgments and reasonable time violation evidence sentencing previous violation of property rights and company claims non violation appendix study on the use of in judicial page', 'work on sample of decisions of the european court of human rights nikolaos aletras dimitrios tsarapatsanis daniel vasileios lampos predicting judicial decisions of the european court of human rights natural language processing perspective published on october online page accessed on december', 'work on sample of decisions of the european court of human rights nikolaos aletras dimitrios tsarapatsanis daniel vasileios lampos predicting judicial decisions of the european court of human rights natural language processing perspective published on october online appendix study on the use of in judicial page']"
24,13,24_profiling_data_context_metadata,"['profiling', 'data', 'context', 'metadata', 'automated', 'search', 'meta', 'erasure', 'habits', 'dreport']","['profiling an automated data processing technique that consists of ing profile to natural person in particular in order to make decisions about him or her or to analyze or predict personal preferences behaviours and attitudes', 'processing of personal data according to article of the revised convention data processing means any operation or set of operations performed on personal data such as the collection storage preservation alteration retrieval disclosure making available erasure or destruction of or the carrying out of logical arithmetical operations on such data', 'the cdcj cont dreport of the modernised convention states data subjects have the right to obtain knowledge of the reasoning underlying the data processing including the consequences of this reasoning and the conclusions which may have been drawn from it in particular when using algorithms for automated in particular in the context of profiling']"
25,13,25_predictive_justice_consultation_leading,"['predictive', 'justice', 'consultation', 'leading', 'limitations', 'outcome', 'tools', 'lawyers', 'emotion', 'dismissed']","['predictive justice predictive justice is the analysis of large amounts of judicial decisions by artificial intelligence technologies in order to make dictions for the outcome of certain types of specialised disputes for ple redundancy payments or alimentary pensions', 'the potential and limitations of predictive justice tools the term predictive justice should be dismissed because it is ambiguous and leading', 'other applications predictive justice should be assigned to the field of research and applications predictive justice should be assigned to the field of research and further development in consultation with legal professionals in order to further development in consultation with legal professionals in order to that they fully tie in with actual needs before contemplating use on significant that they fully tie in with actual needs before contemplating use on significant scale in the public sphere']"
26,12,26_transparency_fairness_authorise_audits,"['transparency', 'fairness', 'authorise', 'audits', 'impartiality', 'external', 'software', 'prioritising', 'secrets', 'critics']","['principle of transparency impartiality and fairness make data processing methods accessible and understandable authorise external audits', 'principle of transparency impartiality and fairness make data processing methods accessible and understandable authorise external audits', 'page principle of transparency impartiality and fairness make data processing methods accessible and understandable authorise external audits balance must be between the intellectual property of certain processing methods and the need for transparency access to the design process impartiality absence of bias fairness and intellectual integrity prioritising the interests of justice when tools are used that may have legal consequences or may significantly affect people lives']"
27,12,27_indirect_judiciary_norms_independence,"['indirect', 'judiciary', 'norms', 'independence', 'expulsion', 'criterion', 'constitutions', 'depart', 'approval', 'executive']","['similarly decisions on expulsion from country given by an trative court located near large detention centre can not be compared fairly with those of court that deals with such disputes only occasionally', 'in these we not rule out the risk that such norms will place indirect pressure on judges when decisions are taken and prompt their approval or that the executive will monitor those who depart from the norm', 'it has been posited that the norm derived from the majority trend to above in section may have indirect effects on the dence and impartiality of the judiciary particularly in where the independence of the judiciary is not fully achieved']"
28,11,28_recidivism_discriminatory_false_blacks,"['recidivism', 'discriminatory', 'false', 'blacks', 'sentencing', 'classified', 'propublica', 'effect', 'bias', 'allegations']","['the question of how to reconcile both the accuracy of the algorithm in detecting recidivism and the need to avoid discriminatory effects towards black populations has been the source of intense debate in the literature see in particular chouldechova fair prediction with disparate impact study on bias in recidivism prediction instruments available at and also bias in criminal risks scores is mathematically inevitable researchers say available at', 'black populations were more frequently classified as high risk while they did not reoffend within two years of conviction white populations on the other hand who were more frequently classified as low risk committed offences within the next two years', 'as already mentioned the ngo clearly revealed the discriminatory effects of the rithm used in which predicted that black populations were twice as likely to reoffend as white populations within two years of sentencing while considering that white populations were much less likely to repeat the offence']"
29,10,29_compensation_scales_compensatory_severance,"['compensation', 'scales', 'compensatory', 'severance', 'injury', 'settlement', 'cations', 'measures', 'handling', 'estimates']","['additional cations drawing up of scales support for alternative dispute settlement measures cations drawing up of scales support for alternative dispute settlement measures etc', 'the procedures for calculating scales in various civil matters for ple compensation for bodily injury compensatory allowance and severance pay appear to be considerably enhanced when combined with other cessing techniques subject to numerous design measures and uses mative effect', 'as discussed in section subject to the representativeness of selected and processed samples has helped to devise much more precise scales of the average or median amounts of money allocated mutatis mutandis in various fields financial support compensatory benefits compensation for bodily injury severance pay etc']"
30,10,30_report_respect_field_professionals,"['report', 'respect', 'field', 'professionals', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['professionals', 'in this field', 'in this respect see report no']"
31,9,31_cedh_des_automatique_traduction,"['cedh', 'des', 'automatique', 'traduction', 'year', 'marche', 'statistique', 'quoi', 'algorithmes', 'editions']","['online page accessed on december', 'li gong la traduction automatique statistique comment ça marche published on october online page accessed on december', 'dominique cardon quoi rêvent les algorithmes nos vies heure des big data la république des idées editions du seuil']"
32,9,32_echr_miracle_greek_giants,"['echr', 'miracle', 'greek', 'giants', 'catholic', 'zegovina', 'officials', 'ogp', 'herzegovina', 'organisation']","['bosnia and zegovina and hungary on the other hand stated to publish the names of professionals', 'the ogp is tal organisation bringing together nearly member states including many of the council of europe member states with representatives of civil society and digital giants', 'greek catholic parish lupeni and others romania gc']"
33,9,33_tools_audit_development_policies,"['tools', 'audit', 'development', 'policies', 'concerns', 'legislative', 'regulatory', 'inefficiency', 'funds', 'beta']","['it also concerns public in charge of the legislative or regulatory it also concerns public in charge of the legislative or regulatory framework of the development audit or use of such tools and services', 'the need for an public debate on these tools prior to the implementation of public policies for their development', 'the need for an public debate on these tools prior to the implementation of public policies for their development']"
34,8,34_des_directorate_declaration_spec,"['des', 'directorate', 'declaration', 'spec', 'revue', 'communication', 'montreal', 'internationale', 'systèmes', 'utilisation']","['jean penser les finalités de la nécessaire ouverture des bases de données de prudence conference of october held at the court of cassation', 'on these questions michel troper la théorie du droit le droit etat puf paris spec', 'xavier linant de bellefonds utilisation des systèmes experts en droit comparé revue internationale de droit comparé vol']"
35,8,35_mathematics_processing_sciences_format,"['mathematics', 'processing', 'sciences', 'format', 'tistics', 'redundant', 'physics', 'design', 'intrinsic', 'algorithmically']","['some of the discourse on this issue actually relates to processing carried out by various advanced methods which are generally defined as data science', 'is not single homogeneous object it is actually an assemblage of sciences and techniques mathematics statistics and computer science capable of processing data to design very complex computer processing tasks', 'this abuse of language and the spread thereof seems to be explained by transfer of the term from the hard sciences where it refers to variety of data science techniques derived from mathematics tistics and game theory that analyse present and past facts to make eses about the content of future events']"
36,8,36_court_decisions_contingent_vitality,"['court', 'decisions', 'contingent', 'vitality', 'confidence', 'reproductive', 'sustaining', 'certainty', 'validity', 'posteriori']","['providing an accurate explanation of court decision therefore requires much more detailed analysis of the contingent data in each case and the applicable rules of law rather than sustaining vain hope that the mass of links will make sense', 'obviously knowing how judgment will be arrived at is an essential element for lawyers in predicting the outcome of case and they beve that knowing one judge is sometimes almost as important as knowing the law', 'the overall consistency of judicial decisions is never achieved and is more matter of an posteriori account which judges use in their ing having more of function of convincing themselves of the validity of specific solution than of describing strictly and objectively all the stages that resulted in the decision made']"
37,8,37_scales_standard_decisions_lock,"['scales', 'standard', 'decisions', 'lock', 'tent', 'consensus', 'outcomes', 'representativeness', 'survey', 'computing']","['norm it is not only question of producing scales which could be legitimate but of providing each judge with the tent of the decisions produced by all the other judges and claiming to lock his future choice into the mass of these precedents', 'scales were previously calculated on more or less ited samples of decisions but tools make it possible to survey more sions and are liable to produce more accurate scales applying standard and hence giving more weight to the outcomes', 'it seems imperative to make certain amount of quantitative tion for example the number of decisions processed to obtain the scale and qualitative origin of decisions representativeness of selected samples distribution of decisions between different criteria such as the economic and social context accessible to citizens and above all to the parties to trial in order to understand how scales have been constructed to measure their possible limits and to be able to debate them before judge']"
38,8,38_trial_tools_prosecute_investigative,"['trial', 'tools', 'prosecute', 'investigative', 'competitive', 'prosecution', 'advantages', 'reasoning', 'trials', 'examples']","['these tools are on methods of analysis of using statistical methods that do not in any way reproduce legal reasoning but may attempt to methods that do not in any way reproduce legal reasoning but may attempt to describe it', 'tools during the criminal trial', 'in general large number of computer tools are commonly used to vent the commission of criminal acts by identifying possible places where this could happen or their authors or prosecute them more the']"
39,8,39_lexical_reasoning_words_occurrences,"['lexical', 'reasoning', 'words', 'occurrences', 'causalities', 'biases', 'motivation', 'translations', 'commentators', 'itoring']","['in other words the ucl study was in reality only able to produce probability with lexical material largely derived from the reasoning and motivation of the judge and not with that assembled by the applicant on the basis of frequencies alone', 'more significantly software reasoning biases were revealed that led to aberrant or more significantly software reasoning biases were revealed that led to aberrant or inappropriate results to confusion between mere lexical occurrences of inappropriate results to confusion between mere lexical occurrences of cial reasoning and the causalities that had been decisive in the judges reasoning', 'court decisions statistical processing of lexical groups alone reveals the frequency of the use of certain groups of words but does not identify the real reasons for decision and does not carry out legal analysis see the study carried out on echr decisions by the university college of london which produced better results on the facts than on the analysis of the law']"
40,8,40_rehabilitation_doctrines_individualisation_sanction,"['rehabilitation', 'doctrines', 'individualisation', 'sanction', 'reintegration', 'detriment', 'accused', 'discriminatory', 'psychological', 'prison']","['criminal justice tools should therefore be designed in with these fundamental principles of rehabilitation the role of the judge in the individualisation of the sentence on objective elements of personalities training employment regular medicals and social care without any other form of analysis than that carried out by specifically trained professionals such as probation officers', 'in france for example the doctrine of new social defence developed by marc ancel was the foundation of criminal law instead of merely tive and deterministic approach of social rehabilitation was duced to prevent the commission of an offence by avoiding the conditions for crime', 'issues specific to criminal justice prevention of offences risk of recidivism and assessment of the level of danger even they are not specifically designed to be discriminatory the use of statistics and in criminal proceedings has shown risk of prompting the resurgence of and in criminal proceedings has shown risk of prompting the resurgence of deterministic doctrines to the detriment of doctrines of individualisation of the deterministic doctrines to the detriment of doctrines of individualisation of the sanction which have been widely acquired since in most european judicial sanction which have been widely acquired since in most european judicial']"
