Topic,Count,Name,Representation,Representative_Docs
9,17,9_cycle_devops_process_iterative,"['cycle', 'devops', 'process', 'iterative', 'development', 'differences', 'features', 'mapping', 'mind', 'philosophies']","['considering the process structure one apparent difference between both methodologies is the sequential and structured phases of the process compared to the cyclical iterative and constantly looping phases of the devops cycle', 'thus single iteration of the devops cycle is shorter compared to that of the process', 'differences in philosophy between the process and the devops cycle both easa process and the devops cycle aim to achieve rable software and development however they approach the development lifecycle with different philosophies and goals']"
10,16,10_conops_stakeholders_customer_interface,"['conops', 'stakeholders', 'customer', 'interface', 'requirements', 'qualitative', 'characteristics', 'documentation', 'framework', 'speciﬁc']","['on the one hand it marks the ﬁnal step in the certiﬁcation of on the other hand it is the ﬁrst interface with the customer since all stakeholders have contributed to deﬁning the conops', 'since the conops serves as the primary interface with the customer all developments are upon the requirements deﬁned in it', 'the conops ment is crucial for capturing the on the qualitative and quantitative characteristics of the all stakeholders and for deﬁning common ground from which further work can be derived']"
11,15,11_phase_operations_step_environment,"['phase', 'operations', 'step', 'environment', 'controlled', 'simulator', 'diligently', 'deployment', 'rounds', 'tested']","['after multiple rounds of testing the can be deployed in the actual aircraft where the operations phase is executed again now in the actual production environment', 'thus as compromise the operations phase can be executed multiple times before the ﬁnal deployment and prior to starting with the certiﬁcation of the', 'next the deployment step of the operations phase has to be executed']"
12,14,12_development_constituent_parallel_improvements,"['development', 'constituent', 'parallel', 'improvements', 'iterations', 'tradition', 'adaptations', 'length', 'expansion', 'extensions']","['this novel process intends to that the development follows approach from the down to the constituent', 'these iterative steps allow for more ﬂexible development process and thus quicker responses to ﬁndings that emerge later in the development of an', 'here the development process starts in the top left corner with classical running in parallel for non it is important to already part of the proposed process by easa the development process follows an iterative approach allowing for faster feedback and an easier improvements']"
13,14,13_dataset_quality_quantity_simulations,"['dataset', 'quality', 'quantity', 'simulations', 'realistic', 'variation', 'generative', 'latent', 'hybrid', 'learn']","['as already mentioned it is crucial to have sufﬁcient data to train and evaluate the model to provide safe in this context sufﬁcient data mean not only covering all scenarios but also ensuring they are of the necessary quality', 'only with feedback from the real and real data realistic dataset for training can be built', 'thus careful evaluation is required to identify the correct balance between the quantity of data and other more realistic and therefore higher quality but lower quantity data like hybrid or real data']"
14,13,14_conditions_superset_environmental_easa,"['conditions', 'superset', 'environmental', 'easa', 'values', 'range', 'variety', 'scenery', 'regions', 'weather']","['what sae and iso deﬁne as an odd easa deﬁnes as an operating conditions for the full', 'it can either be subset or superset of the od and whether the od or odd covers broader range of values may depend on the parameter in question', 'in comparison easa deﬁnes the od as the operating conditions under which given is speciﬁcally designed to function as intended in line with the deﬁned conops and the odd as the perating conditions under which given constituent is speciﬁcally designed to function as intended including but not limited to environmental geographical restrictions']"
15,13,15_aircraft_hardware_deployment_updates,"['aircraft', 'hardware', 'deployment', 'updates', 'automatically', 'grounding', 'checks', 'maintenance', 'components', 'scheduled']","['other deployment steps however might be as discussed earlier simple update one that an aircraft can automatically search for on speciﬁc schedule for example once week', 'other however might also need hardware update which would require grounding the aircraft and likely involve many', 'for some updates especially those that might also require new generation of hardware grounding of the aircraft will be necessary']"
16,12,16_agile_collaboration_devops_practices,"['agile', 'collaboration', 'devops', 'practices', 'development', 'versioning', 'artifact', 'agility', 'promoting', 'manifesto']","['although devops practices already provide continuous integration and dvery as well as enhance team collaboration other derivations of devops focus more on the safety of the', 'as an extension of the agile methodology devops was introduced to enhance collaboration and communication', 'by adopting continuous integration and continuous deployment practices devops enhances collaboration through rapid feedback and embodies an agile approach']"
17,12,17_aviation_standard_validation_sector,"['aviation', 'standard', 'validation', 'sector', 'cases', 'applications', 'forms', 'avionics', 'formal', 'comply']","['one goal of the prect was to identify promising methods and tools and prminarily test them on toy use cases followed by the validation of the results on more complex aviation use cases', 'aerospace aerospace of typically the focuses on executing tests in predetermined order which does not align with the iterative and dynamic nature of developing given the long history and general success of the any new standard for these should comply with the to ease adoption', 'the current and industry standard in aviation is the process for veriﬁcation and validation']"
18,12,18_dvery_deployment_versions_maintaining,"['dvery', 'deployment', 'versions', 'maintaining', 'component', 'software', 'updates', 'productivity', 'repository', 'certify']","['this approach increases productivity and accelerates the dvery of new software builds and versions', 'these elements support the processes of continuous dvery integration and deployment', 'it is centered around continuous integration dvery and deployment to accelerate development cycles while maintaining output']"
19,11,19_phase_devops_operations_releasing,"['phase', 'devops', 'operations', 'releasing', 'processes', 'process', 'release', 'advancements', 'separated', 'development']","['most noteworthy is the absence of an operations phase which is crucial for the continuous improvement of as such new framework is proposed that combines the strengths of the process with those of the devops method', 'after the test phase of the process elements from the operations phase of the devops method are introduced namely the release deploy operate and monitor steps', 'moreover devops is separated into two phases the development phase consists of planning coding building and testing aerospace of whereas the operations phase consists of releasing deploying operating and monitoring as illustrated in figure']"
20,9,20_devops_framework_automotive_improvement,"['devops', 'framework', 'automotive', 'improvement', 'testability', 'compositionality', 'deployability', 'modiﬁability', 'encapsulation', 'incorporation']","['this work identiﬁes these gaps and proposes an extended engineering framework that advances the process by incorporating devops principles', 'here the main focus is the missing operations phase from the devops framework which is crucial for the continuous improvement of next in section new framework is proposed that combines the strengths of the process with ideas from devops', 'as the devops process also sees rise in adoption in other domains such as automotive the framework proposed in this work builds upon the process by integrating aspects from devops to further improve and extend the process']"
21,9,21_avoidance_collision_advisory_acas,"['avoidance', 'collision', 'advisory', 'acas', 'example', 'lead', 'board', 'drone', 'inspection', 'intruders']","['as third example the next generation of collision avoidance acas is currently under development and part of ongoing research', 'for example for the aforementioned collision avoidance it might not be enough to issue the correct advisory to the pilots the should also brieﬂy explain how it came to the advisory', 'for an exemplary use case the collision avoidance for an aircraft acas the conops might contain requirements such as aerospace of the desired behavior avoid near collisions as well as more speciﬁc performance metrics for example updating the advisory once per second']"
22,8,22_easa_adaptation_indisputable_transportation,"['easa', 'adaptation', 'indisputable', 'transportation', 'robotics', 'standardized', 'adjustment', 'aviation', 'agency', 'advanced']","['in the aviation domain however easa has proposed slightly different deﬁnitions which will be used from here on', 'it has been noted by other works that although the general process is indisputable some objectives proposed by easa can only be veriﬁed empirically while others are outright impossible to verify', 'as already stated in section the deﬁnition of easa differs from the commonly accepted initions proposed by sae and iso']"
23,8,23_lack_extension_operationalizability_publicly,"['lack', 'extension', 'operationalizability', 'publicly', 'developed', 'transparency', 'gap', 'set', 'principles', 'challenges']","['however it is not suitable for the new challenges associated with the development of therefore the process was developed on similar ideas and principles as the', 'it further stated that the currently publicly available set of tools and methods for the development of lack operationalizability', 'only continuously developed can overcome the current problems with such as their nature and the lack of transparency']"
