Topic,Count,Name,Representation,Representative_Docs
9,15,9_observation_state_controllable_observable,"['observation', 'state', 'controllable', 'observable', 'model', 'communicates', 'sampling', 'input', 'data', 'interfaces']","['sequentially controllable an ai system in any state can respond to control and state observation instructions', ""as deep learning model 's output universe can not be entirely determined in advance unidentified states can always exist stability of the states of an ai system should meet the requirements about control and state observation"", 'state observation for ai systems that provide functionalities for state observation the subprocesses that carry out sampling to those that return system state should be controllable']"
10,14,10_robot_cleaning_button_staircase,"['robot', 'cleaning', 'button', 'staircase', 'detected', 'electri', 'activation', 'circuit', 'panel', 'moves']","['extra electri- cal circuit detecting the activation and deactiva- tion of lights is prepared launch the robot by pressing the activate button ready for control light on robot body turns on and electri- cal circuit receives single indicating the activation of the light discrete measure whether or not the robot enters and shows the state ready for control after its launched qualified cleaning robot should be in ready for control after launched', 'the robot stops to move towards descending staircase functional non-cleanable area detected state observa- tion state obser- vation light on ro- bot body turns on indicating non-cleanable area is detected robot is fully charged and is put near to descending staircase discrete measure whether or not the system state turns to non-cleanable area detected qualified cleaning robot returns refusal feedback to con- troller against go forward control in- struction via panel when the robot in non-cleanable area detected state in order to prevent itself from being damaged robot is near to descend- ing staircase and it is in non-clean- able area detected state the robot moves forward on demand to the descending stairs and drops down reliability provide refus- al feedback to the controller when called move toward descending staircase control the robot moves forward with- out any signal feedback to the control panel fully charged robot is put near to descending staircase', 'extra electri- cal circuit detecting the activation and deactiva- tion of lights is prepared launch the robot by pressing the activate button ready for control light on robot body turns on and electri- cal circuit receives single indicating the activation of the light discrete measure whether or not the robot enters and shows the state ready for control after its launched qualified cleaning robot should go forward by cm distance error within 1.5 when con- trol command is issued via panel functional control to go forward cm in no more than 1.5 when in clean state control robot is fully charged and is put on an area to be cleaned']"
11,14,11_disengagement_engagement_control_uncertainty,"['disengagement', 'engagement', 'control', 'uncertainty', 'infeasibility', 'controller', 'advance', 'handling', 'mechanism', 'detachment']","['6.7 disengagement of control the disengagement of control is process opposite to the engagement of control', 'the criteria of the engagement of control process can be selected and used in the context of control disengagement but with different meaning for each time duration limitation on the completion of disengagement of control physical space limitation allowed by an ai system for disengagement of control order restriction on the disengagement of control when multiple control points are relinquished authority restriction on the disengagement of control when security requirements exist on the relinquishment of control points completeness of disengagement over the entire span of the intended control', '3.7 disengagement of control control disengagement process where controller 3.6 releases set of control points 3.16 3.8 engagement of control control engagement process where controller 3.6 takes over set of control points 3.16 note to entry besides taking over set of control points an engagement of control can also include confirmation about the transfer of control to controller']"
12,14,12_sequence_actions_diagram_criteria,"['sequence', 'actions', 'diagram', 'criteria', 'controller', 'process', 'activity', 'subprocesses', 'engage', 'consumptions']","['figure control process activity diagram the process of control can involve both the controller and the ai system under control', 'figure use case diagram with examples of an ai system under control figure shows use case diagram as an example of an ai system under control for specific purpose of control controller can observe system states and issue control instructions to an ai system via span of control provided by that system', 'to control the ai system the engagement of control process should be prepared in advance to plan sequence of actions and satisfy the corresponding criteria']"
13,14,13_testing_settings_functional_environment,"['testing', 'settings', 'functional', 'environment', 'tests', 'parameters', 'configuration', 'revisions', 'updates', 'drive']","['9.1.4 non-functional testing for controllability non-functional testing includes the tests on performance efficiency security stability usability and any other aspects that can influence the execution of controllability functionality', 'test environment is the collection of environmental parameters and influences see 9.2.1 that can affect the controllability functionality', 'use test data and system configurations that cover not only the data and settings required by 9.1.1 but also data and settings based on real use']"
14,14,14_cost_resources_spent_control,"['cost', 'resources', 'spent', 'control', 'estimating', 'feasibility', 'limits', 'stakeholders', 'transfers', 'trollers']","['6.9.2 cost estimation for control the cost of control for the controller the ai system other entities and the environment should be estimated and checked including the following whether the magnitude of resources required by control exceeds the limits of the system', '6.10.2 cost estimation for control transfer the following should be checked when estimating the cost of control transfer whether the control transfer makes use of resources that are required by the system functioning whether the control transfer makes use of number of resources exceeding the system limits whether the control transfer can lead to an out of control state', 'once estimated the cost of control should be provided to the controller or intended stakeholders of an ai system who determines the acceptability of the cost see figure and take further actions regarding control of the ai system 6.10 cost of control transfer 6.10.1 consequences of control transfer the aim of estimating cost of control transfer is useful for determining the feasibility of an intended control transfer']"
15,13,15_features_requirements_semantic_termination,"['features', 'requirements', 'semantic', 'termination', 'computing', 'development', 'ontologies', 'knowledge', 'controllable', 'architecture']","['7.2.1.4 requirements on semantic computing-based ai systems controllability for semantic computing-based ai systems requirements on controllability include the start and termination of reasoning process should be controllable', '7.2.2 requirements on controllability of continuous learning systems 7.2.2.1 ml-based continuous learning systems for machine learning-based continuous learning systems requirements for controllability include the start and termination of learning process shall be controllable', '7.2.1.3 requirements for ml-based ai systems controllability for machine learning-based ai systems requirements for controllability include the start and termination of an inference process shall be controllable']"
16,12,16_notations_synonym_normative_referred,"['notations', 'synonym', 'normative', 'referred', 'documents', 'constitutes', 'cited', 'constituents', 'associative', 'amendments']","['the preparation process for the transfer is shown in figure and described as follows note see iso/iec 19505-1 for details on the notations in this diagram', 'note see iso/iec 19505-1 for details on the notations in this diagram', '6.2 process of control note see iso/iec 19505-1 for details on the notations in this diagram']"
17,12,17_controllers_multiple_component_collaborative,"['controllers', 'multiple', 'component', 'collaborative', 'controllable', 'synchronize', 'agent', 'controllability', 'external', 'robot']","['collaborative control can be involved in the following cases multi-controllable components and one controller an ai system contains multiple components e.g', 'robot controlled by multiple external human controllers contains component that can listen for and execute controllability instructions from multiple controllers', 'group of robots and controlled by multiple human controllers contains multiple components and each component can listen for controllability instructions from multiple controllers']"
18,12,18_neural_deep_learning_networks,"['neural', 'deep', 'learning', 'networks', 'backpropagation', 'subprocesses', 'processes', 'model', 'neuron', 'workflow']","['for ai systems using neural networks during backpropagation gradient values of relevant part of neural network should be observable', 'mathematic computations defined by deep learning neural network and computational logics semantically verifiable logic those subprocesses should be controllable such that the potential hazards caused by unpredicted behaviours can be intervened and restricted', 'the observations to the input and output values of the following should be enabled entire system module of the system specific neurons layers or structures of neural network for the systems where neural networks are used the observations to machine learning-based ai system execution logs and errors should be enabled']"
19,11,19_policy_metal_decisions_learning,"['policy', 'metal', 'decisions', 'learning', 'automated', 'recommendation', 'photographs', 'predictability', 'manufacturing', 'classification']","['the inability to reverse side effects should be carefully considered when using ai systems in domains such as material processing and manufacturing', 'despite being used to enable systems to perform automated predictions recommendations or decisions ai systems have raised wide range of concerns', 'example an ai-based automated metal processing product line can be controlled via digital control subsystem as well as set of physical facilities on the production line']"
20,11,20_span_controller_points_control,"['span', 'controller', 'points', 'control', 'engagement', 'notification', 'redetermination', 'managing', 'hazard', 'trigger']","['if the controller is not able to perform the intended control due to lack of span of control the controller requests control transfer', 'an incomplete span of control can lead to control transfer from the system to the controller that the controller can handle or operate all the control points of an intended control', 'if the controller does not hold all the control points for the required span of control the controller generates an additional control transfer request before its engagement of the control']"
21,11,21_observation_approaches_settings_breakpoints,"['observation', 'approaches', 'settings', 'breakpoints', 'logging', 'state', 'errors', 'debugging', 'logs', 'analysis']","['note system states can be observed via the approaches in 6.1', 'it also does not impose specific settings to the approaches via which the system states are observed', 'this document does not treat closed-loop and open-loop separately and does not impose specific settings to the approaches via which the system states are observed']"
22,11,22_unsafe_stability_states_parameters,"['unsafe', 'stability', 'states', 'parameters', 'failure', 'characteristics', 'subsystems', 'program', 'invariableness', 'variableness']","['source iso 21717:2018 3.3 modified states as state 3.11 system state stability stable system state degree to which system parameters and observable characteristics remain invariable during specified period of time or another dimension such as space note to entry invariableness can be defined by means of variableness tolerance based on business requirements', 'note to entry when leaving stable system state the system parameters or observable characteristics change regardless of whether the next stable state is safe or unsafe when the system 3.9 enters an unstable system state', '3.12 safe state state 3.10 that does not have or lead to unwanted consequences or loss of control 3.13 unsafe state state 3.10 that is not safe state 3.12 note to entry uncertain states are subset of unsafe states']"
23,10,23_facilities_physical_programs_implementations,"['facilities', 'physical', 'programs', 'implementations', 'software', 'personnel', 'workflows', 'services', 'tasks', 'risks']","['implementations in this layer can include control facilities that make sense to business logic', 'note to entry complete system includes all of the associated equipment facilities material computer programs firmware technical documentation services and personnel required for operations and support to the degree necessary for self-sufficient use in its intended environment', 'physical facilities can include hardware and associated software used for the formation or functioning of the ai system e.g']"
24,10,24_digital_instructions_subsystem_temperatures,"['digital', 'instructions', 'subsystem', 'temperatures', 'spectrum', 'conditioner', 'require', 'conduct', 'controller', 'air']","['therefore before an actual control is performed the following should be confirmed that the system can accept and conduct the control instructions from specific controller', 'the controls of the system can be configured in advance and issued in real time via the digital control subsystem', 'to use the digital control subsystem and to enter the physical control area can require that the identification information of human controllers be checked']"
25,9,25_controllability_human_describes_technical,"['controllability', 'human', 'describes', 'technical', 'stakeholders', 'automated', 'scope', 'framework', 'conduct', 'technology']","['controllability is technical prerequisite of human oversight of an ai system so that the human-machine interface can be technically feasible and enabled', 'vi technical specification information technology artificial intelligence controllability of automated artificial intelligence systems scope this document specifies basic framework with principles characteristics and approaches for the realization and enhancement for automated artificial intelligence ai systems controllability', 'when an ai system is in its operation and monitoring stage human can be in the loop of control deciding control logics and providing feedback to the system for further action ai system quality model iso/iec describes user controllability as sub-characteristic of usability']"
26,9,26_safety_fault_technical_socio,"['safety', 'fault', 'technical', 'socio', 'hardware', 'methods', 'monitoring', 'deterministic', 'retrofit', 'maintenance']","['constraints on the ai system socio-technical human procedural and technical components and their interactions and implement socio-technical controls to ensure they are not violated see for example systems theoretic accident model and process stamp systems theoretic process analysis stpa in reference', 'for safety-critical ai systems requirements should be identified before the system any software or hardware design is undertaken as it is usually not possible to retrofit safety design features', '8.3.6 safety-critical ai system design considerations the following can be in addition considered during the design of safety-critical ai system controllability use of independent safety systems and safeguards such as watchdog timers and hardware interlocks independent monitors or simple fail-safe systems real-time systems methods where deterministic timing or other deterministic behaviour is required fault management techniques in ai system architecture with primacy given to fault avoidance and fault removal followed by designing for detection and fault tolerance and communication to control agents such as humans or other monitoring systems for an overview of functional safety methods see iso/iec tr']"
27,9,27_span_points_union_controllable,"['span', 'points', 'union', 'controllable', 'component', 'tic', 'arrangement', 'compo', 'deterministic', 'processes']","['for specific control span of control can be configured selected and used', 'arrangement of the order of controls resources obtainment and release their control processes for each controllable com- ponent the process for one controllable component and multiple-controllers applies control points union of control points of each controllable compo- nent 6.3 applies union of control points of each controllable component span of control for each control the span of control is determinis- tic', '6.4 span of control span of control is subset of control points upon which specific control can be applied']"
28,9,28_output_behave_returning_remotely,"['output', 'behave', 'returning', 'remotely', 'declared', 'signals', 'receiving', 'instruction', 'subsystem', 'interface']","['system interface can contain subset of declared functionalities for receiving control instructions providing parameter values returning signals and showing observable characteristics', 'use different system input as well as the control or state observation input as specified in 9.1.1', 'signal input-output system']"
29,8,29_subprocess_launching_transition_subprocesses,"['subprocess', 'launching', 'transition', 'subprocesses', 'implementations', 'adaptation', 'capture', 'trigger', 'speed', 'termination']","['an adaptation subprocess is not necessity that every system state transition process contains', 'launching subprocess can be brief and difficult to capture or even record depending on system state definitions and implementations', 'system state transition process contains up to two subprocesses launching after the condition of trigger is met system can have set of internal operations launched according to configurations or implementations of business logic']"
30,8,30_measures_values_designed_boolean,"['measures', 'values', 'designed', 'boolean', 'extent', 'functional', 'predefined', 'controllability', 'correspond', 'domains']","['each aspect can contain specific measures see 9.1.3 and 9.1.4 and values that tested ai system is supposed to meet', 'measures and values are the pairs of measures and values that tested ai system is supposed to meet in scenario with controllability functionalities executed', 'measures and values are the pairs of measures and values that tested ai system is supposed to meet']"
