Topic,Count,Name,Representation,Representative_Docs
9,27,9_dashboard_indicator_indicators_goals,"['dashboard', 'indicator', 'indicators', 'goals', 'metrics', 'changes', 'useful', 'data', 'tracking', 'visualizations']","['if appropriate is an explanation of how each indicator was adapted provided and easily accessible', 'the dashboard should include way for current and future creators to easily access the following the deﬁ nition of each domain used the source of each indicator where the indicator came from an explanation of how each indicator was selected if appropriate how each indicator was adapted how the data was collected', 'the dashboard should include way for current and future creators to easily access the following the definition of each domain used the source of each indicator where the indicator came from']"
10,25,10_app_table_chatbot_sdg,"['app', 'table', 'chatbot', 'sdg', 'marketing', 'survey', 'values', 'behavioral', 'obesity', 'indicators']","['description of app av delivery by company level user stakeholder society indicators measure the impact on users of av systems transportation industry representatives health overweight and obesity in adults and adolescents from the world health organization global reference list of core indicators human settlements satisfaction with transportation system in the city or area one lives from the world values survey wave proportion of population that has convenient access to public transport by sex age and persons with disabilities from the un sdg indicators death rate due to road traffic injuries from un sdg indicators proportion of population living in households with access to basic services from un sdg indicators chatbot for stress reduction table contains example indicators for chatbots for stress reduction', 'desciption of app personal assistant used by an individual to manage and guide daily tasks calendar and encourage chosen behavioral patterns with behavioral patterns determined by the user level user stakeholder societal indicators measure the impact on person using pa education access to opportunities to learn from the un sdg indicators environment how much people know about global warming or climate change adapted from the un sdg indicators health sense that one state of health is good from the world values survey wave proportion of population living in households with access to basic services from un sdg indicators work satisfaction with the balance between the time spent on the job and the time spent on other aspects of life from the european social survey round average amount of time spent on leisure time out of doors away from home in previous months from uk ons measuring national domains and measures table assistant indicator examplels continued', 'table app indicator examples desciption of app an app that diagnoses the medical situation of its users through assessing and correlating the collected patient data such as detection of markers including the level of obesity bmi family history blood sugar levels waist line size etc']"
11,25,11_domain_satisfaction_happiness_subjective,"['domain', 'satisfaction', 'happiness', 'subjective', 'flourishing', 'positive', 'finland', 'metrics', 'environment', 'settlements']","['subjective indicators include measurement for satisfaction with life affect psychological satisfaction with earnings sense of safety sense of loneliness satisfaction with the domains of etc', 'domain of satisfaction with life life satisfaction is defined as an overall assessment of feelings and attitudes about one life at particular point in time ranging from negative to positive diener', 'indicators for satisfaction with life include the following the sense that one life is the best to worst possible life for them at the time using cantril self anchoring ladder from the oecd better life index and oecd guidelines for measuring subjective satisfaction with life as whole from the world values survey wave how satisfied are you with your life today from the uk ons national measures of domain of affect the domain of affect is defined to include positive and negative feelings']"
12,22,12_rst_indicators_indices_impacts,"['rst', 'indicators', 'indices', 'impacts', 'transportation', 'endorsement', 'acquaint', 'links', 'conjunction', 'represents']","['from clause and other sources', 'from clause and other sources', 'from clause']"
13,22,13_unintended_questions_creator_stakeholders,"['unintended', 'questions', 'creator', 'stakeholders', 'interacts', 'benefits', 'task', 'intends', 'practicable', 'parents']","['who are the intended users unintended users and who are the stakeholders', 'the third question involves understanding the intended users the unintended users and stakeholders', 'who are the intended users unintended users and who are the stakeholders']"
14,20,14_mitigated_impacts_occurrence_risks,"['mitigated', 'impacts', 'occurrence', 'risks', 'biases', 'unintended', 'potential', 'lifespan', 'exploring', 'negatively']","['what are the possible impacts on human the probability of their occurrence and how are negative impacts on human considered and mitigated', 'what are the possible impacts on human the probability of their occurrence and how are negative impacts on human considered and mitigated', 'what are the possible impacts on human the probability of their occurrence and how are negative impacts on human considered and mitigated']"
15,20,15_health_diseases_essential_coverage,"['health', 'diseases', 'essential', 'coverage', 'nj', 'services', 'disadvantaged', 'infectious', 'newborn', 'maternal']","['indicators for physical health include the following healthy life expectancy from uk ons measuring national domains and measures sense that one state of health is good from the world values survey wave sense of having enough energy to get things done from world health organization hiv instrument satisfaction with quality of health care from the world values survey wave', 'level user stakeholder societal indicators measure the impact on patients healthcare providers health healthy life expectancy the forecast of years left of life that one will have high quality of life uk ons measuring national domains and measures coverage of essential health services defined as the average coverage of essential services based on tracer interventions that include reproductive maternal newborn and child health infectious diseases communicable diseases and service capacity and access among the general and the most disadvantaged population from the un sdg indicators sense that one state of health is good from the world values survey wave amount person pays for medical care in given time period', 'obesity in adults and adolescents from the world health organization global reference list of core indicators payment for health from the world health organization global reference list of core indicators coverage of essential health services defined as the average coverage of essential services based on tracer interventions that include reproductive maternal newborn and child health infectious diseases diseases and service capacity and access among the general and the most disadvantaged population from the un sdg indicators proportion of women of reproductive age aged to years who have their need for family planning satisfied with modern methods from the un sdg indicators mental health mental health is state of in which the individual realizes his or her own abilities can cope with the normal stresses of life can work productively and fruitfully and is able to make contribution to his or her community world health organization']"
16,19,16_ethics_privacy_nudging_ethical,"['ethics', 'privacy', 'nudging', 'ethical', 'federal', 'global', 'initiative', 'data', 'guidelines', 'governance']","['exclusive list of potential negative impacts is described in the section of the ieee global initiative on ethics of autonomous and intelligent systems document ethically aligned design as and labor impacts including labor displacement unemployment and inequality accountability transparency and explainability surveillance privacy and civil liberties fairness ethics and human rights political manipulation deception nudging and propaganda human physical and psychological health environmental impacts human dignity autonomy and human roles and security cybersecurity and autonomous page other emerging standards in the ieee series may address some of these negative impacts and matters related to data and that fall outside the scope of ieee std', 'the issues the ieee series may address are algorithmic bias considerations child and student data governance data privacy processes employer data governance ethical concerns during system design ethically driven nudging for robotic design of autonomous and systems inclusion and application standards for automated facial analysis technology machine readable personal privacy terms ontological standard for ethically driven robotics and automation systems personal data ai agents processes of identifying and rating the trustworthiness of news sources and transparency of autonomous systems see', 'ieee draft standard for personal data ai agent ieee draft standard for ontological standard for ethically driven robotics and automation systems ieee draft standard for ethically driven nudging for robotic intelligent and autonomous systems ieee draft standard for design of autonomous and systems ieee draft standard for the process of identifying and rating the trustworthiness of news sources ieee draft standard for machine readable personal privacy terms ieee draft standard for ethical considerations in emulated empathy in autonomous and intelligent systems sources of indicators in clause cantril the pattern of human concern']"
17,18,17_freedom_rights_values_survey,"['freedom', 'rights', 'values', 'survey', 'political', 'civil', 'discrimination', 'civic', 'citizens', 'equality']","['from world values survey wave rule of law prevailing in civil and criminal matters from freedom house sense that government is free from pervasive corruption from world values survey wave laws policies and practices guarantee equal treatment of various segments of the population from freedom house work satisfaction with job smith et al', 'table recognition indicator examples description of app facial recognition used by police departments in government to surveil people faces to identify threats to public order in cities level user stakeholder societal indicators measure the impact on police people life satisfaction satisfaction with life as whole from the world values survey wave satisfaction with life as whole from the world values survey wave affect sense of feeling angry or stressed in given time period adapted from the european social survey europeans personal and social sense of feeling angry or stressed in given time period adapted from the european social survey europeans personal and social community feeling safe walking alone around the area they live from the un sdg indicators crimes against the person per adults from the uk ons measuring national domains and measures sense of discrimination in one neighborhood or community adapted from the world values survey wave economy jobs degree to which one is worried about losing their job or not finding job world values survey round unemployment rate by sex age and persons with disabilities from there un sdg indicators government mechanisms for advice and concerns about ethics from the global reporting initiative sense of confidence in government from world values survey wave sense there is respect is for individual human rights nowadays in one country from the world values survey wave operations with local community engagement impact assessments and development programs from the global reporting initiative citizens having the legal right and practical ability to obtain information about government operations and the means to petition government agencies for it from freedom house laws policies and practices guarantee equal treatment of various segments of the population from freedom house table continues', 'indicators for human rights include the following sense there is respect for individual human rights at present in one country from the world values survey wave sense there is freedom of assembly demonstration and open public discussion from freedom house sense there is equality of opportunity and the absence of economic exploitation from freedom house victims of human trafficking per population by sex age and form of exploitation from the un sdg indicators laws policies and practices that guarantee equal treatment of various segments of the population from freedom house conditions in pretrial facilities and prisons and humane and respectful treatment of the human dignity of inmates from freedom house institutions institutions are complex of positions roles norms and values lodged in particular types of social structures and organising relatively stable patterns of human activity stanford encyclopedia of philosophy']"
18,18,18_domains_impacts_engagements_iterations,"['domains', 'impacts', 'engagements', 'iterations', 'indicators', 'prior', 'saturation', 'tasks', 'conclusions', 'assessment']","['were indicators reflecting the impacts identified for any domains that were not identified in task', 'were indicators reflecting the impacts identified for any domains that were not identified in task and task', 'were additional indicators reflecting the impacts identified for all the domains identified in task and task']"
19,18,19_population_data_primary_sources,"['population', 'data', 'primary', 'sources', 'organizations', 'aggregation', 'geographic', 'governments', 'institutions', 'businesses']","['data gathered through convenience samplings whereby people to provide data sometimes reflects population and should be analyzed and compared to similar data collected through random samples before assumptions are made about its reliability for population', 'when data is gathered for population such as geographic area or region it is possible to use it to reflect the for that population albeit care should be taken to help ensure averages or aggregation does not hide high or low scores for segments of population or other anomalies', 'high scores in one aspect of being sometimes hide low scores in another and averages sometimes hide low scores for the majority of population']"
20,18,20_annex_creators_funding_entrepreneurship,"['annex', 'creators', 'funding', 'entrepreneurship', 'projects', 'participation', 'organizations', 'researchers', 'incentives', 'willingness']","['the frequency with which this activity is conducted should be determined by the creators or other decision makers as best fits the creators process and organization', 'in medium and large enterprises it is conceivable that it be large scale and incorporated into market studies focus groups research projects pilot studies etc', 'in terms of promulgating rules and regulations for and other governmental activities such as funding incentives partnerships monitoring assessment and other policy development for policy makers have large role to play']"
21,17,21_responsibilities_officer_roles_managers,"['responsibilities', 'officer', 'roles', 'managers', 'staff', 'department', 'administrative', 'implementing', 'agencies', 'oversees']","['risk managers analyzes financial brand and other risks works with legal and strategist to formulate risk management strategies and policies advises all staff on risk strategies for risks marketing department pr communicates to the public about ieee std supports staff for communication within and externally advertising and sales develops use instruction collaborates in data collection distribution works with creators to collect data corporate social responsibility assists in stakeholder engagement for ieee std implementation supports in writing wia statement reports to external stakeholders in cooperation with accounting operations department chief operations officer coo issues internal letter of approval and support allocates resources for implementation of ieee std money time personnel etc', 'and bodies with implementation rights and responsibilities develops training program communicates about matters related to ieee std reviews compatibility of ieee std with the legislative framework facilitates the process of implementing ieee std within project facilitates cohesive implementation of ieee std between bodies creates job descriptions expectations and reward systems allocates resources for implementation of ieee std including access to expertise within across and outside the organization reports and helps ensure transparency of information creators project managers product managers high level designers engineers programmers data miners and data scientist machine learning trainer hardware developers integrator software testers usability testers implements ieee std table adoption guidance for governmental agencies continued', 'managerial roles and responsibilities for business key responsibilities legal department analyzes legal risks works with strategist to formulate risk management strategies and policies advises all staff on risk strategies for legal risks oversees sharing of data within and externally to company human resources formulates review evaluation compensation and reward system based on positive contributions to human in addition to or parallel to monetary compensation based on profitability compensation ideas wellness days paid leave for allocation of time and resources for pursuing project market or concept of personal interest credit in the form of gift coupons or other benefits recognition awards such as employee of the week it works with creators to implement indicators dashboard helps with indicator adaption and data collection finance department accounting reports on matters relevant to ieee std in shareholder reports and annual financial reports similar to csr reports accounts for resources allocated for implementation of ieee std money time personnel etc']"
22,17,22_checklist_table_activity_improvements,"['checklist', 'table', 'activity', 'improvements', 'plan', 'dashboard', 'trends', 'progress', 'monitoring', 'management']","['table is checklist for activity task', 'table is checklist for activity task', 'table is checklist for activity task']"
23,15,23_copyright_dictionary_trademark_piscataway,"['copyright', 'dictionary', 'trademark', 'piscataway', 'nj', 'bullying', 'publisher', 'printed', 'prohibits', 'publications']","['copyright ieee', 'copyright ieee', 'copyright ieee']"
24,14,24_harms_benefits_users_stakeholders,"['harms', 'benefits', 'users', 'stakeholders', 'risks', 'health', 'misused', 'prescriptions', 'efficacy', 'fulfillment']","['have additional current and potential future risks to the of users been identified', 'have additional current and potential future harms to the of stakeholders been identified', 'have additional current and potential future harms to the of users been identified']"
25,13,25_iterative_continual_tasks_feedback,"['iterative', 'continual', 'tasks', 'feedback', 'frequency', 'iterations', 'scope', 'wvs', 'challenge', 'loops']","['it is important to emphasize that an iterative wia process should facilitate continual feedback from implementations resulting in continuous cycle of assessment and improvement that is responsive to impacts', 'has length scope and frequency of future iteration tasks been determined', 'the length scope and frequency of iteration of wia should be determined depending on the and its context']"
26,13,26_affect_feeling_affective_social,"['affect', 'feeling', 'affective', 'social', 'anxious', 'depressed', 'happy', 'emotional', 'emotions', 'moment']","['term affect is similar but not the same as the use of the term affect in affective computing or that can recognize interpret and simulate human emotions and related affective phenomena', 'indicators for affect adapted from the european social survey europeans personal and social include the following positive affects feeling happy calm peaceful etc', 'adapted from the european social survey europeans personal and social affect negative affects feeling sad depressed anxious etc']"
27,13,27_health_surveys_standards_labour,"['health', 'surveys', 'standards', 'labour', 'eurostat', 'waste', 'indicators', 'oecd', 'income', 'settlements']","['london uk centre for comparative social surveys city university european commission minimum data set of european mental health indicators', 'european commission minimum data set of european mental health indicators', 'indicators for mental health include the following coverage of services for severe mental health disorders from the world health organization global reference list of core indicators suicide attempts from the european commission minimum data set of european mental health indicators number of persons who have seen health professional during year from the european commission minimum data set of european mental health indicators projects to support parenting skills from the european commission minimum data set of european mental health indicators lost workdays due to mental disorder or substance use from the european commission minimum data set of european mental health indicators domain of human settlements human settlements are defined as geographical areas where people live']"
28,12,28_impacts_creators_knowledge_assessing,"['impacts', 'creators', 'knowledge', 'assessing', 'influencing', 'ignorance', 'importance', 'reinforces', 'consequences', 'confucius']","['impact on when one does not know if the impact will be good or bad allows creators to know what the impact is and manage it as well', 'measuring what is good and bad for allows creators to manage positive and negative impacts on', 'creators should keep in mind the confucius saying real knowledge is to know the extent of one ignorance in continual effort to improve their understanding of impact and indicators']"
29,12,29_pp_iso_secretariat_ergonomics,"['pp', 'iso', 'secretariat', 'ergonomics', 'pricing', 'journal', 'international', 'privacy', 'design', 'data']","['pp', 'february pp', 'pp']"
30,11,30_grief_alerts_recommending_patients,"['grief', 'alerts', 'recommending', 'patients', 'depression', 'biofeedback', 'therapy', 'grieving', 'indicators', 'services']","['and alerts the patients by recommending treatment methods', 'and alerts the patients by recommending treatment methods', 'in this case the creators identify experts who are competent in assessments for grief processing and consult with them to identify indicators that measure positive progress through the grief process as part of their internal analysis for use in their indicators dashboard']"
31,11,31_data_bruce_investigate_hypothesis,"['data', 'bruce', 'investigate', 'hypothesis', 'genome', 'banking', 'sensemaking', 'qualitative', 'mining', 'facilitated']","['it is suggested that creators or others investigate reasons outside the use of the for changes in data and use this information for more advanced statistical analysis of data to better understand the links and other relationships between use of their and the impacts measured', 'it should include analysis of the statistical relationships in the data', 'statistical machine learning and other data analysis methods may be employed including data mining in order to investigate hidden statistical relationships in the data and their potential implications bruce and bruce or spurious correlations that need to be considered pearl and mackenzie and statistical hypothesis testing lehmann and romano']"
32,11,32_public_government_trust_technology,"['public', 'government', 'trust', 'technology', 'grounded', 'entrepreneur', 'advantage', 'markets', 'anticipate', 'principle']","['harnessing the application of effectively is crucial for building public trust and confidence', 'to keep pace with technology in government policy making is crucial to gaining and maintaining public trust in which in turn is important to the development of the field', 'this recommended practice could also potentially be used to establish and demonstrate that provided by company or entrepreneur are trustworthy thereby contributing to an entity competitive market advantage in terms of the greater likelihood of early product adoption greater traction in establishing markets increased sales greater market share customer loyalty the building of entity goodwill and overall greater market and']"
33,10,33_autonomous_practice_assessing_standards,"['autonomous', 'practice', 'assessing', 'standards', 'cybernetics', 'engineers', 'keywords', 'machines', 'programmed', 'avenue']","['ieee std ieee recommended practice for assessing the impact of autonomous and intelligent systems on human developed by the standards committee of the ieee systems man and cybernetics society approved march ieee sa standards board', 'standards ieee recommended practice for assessing the impact of autonomous and intelligent systems on human ieee systems man and cybernetics society developed by the standards committee ieee std', 'ieee recommended practice for assessing the impact of autonomous and intelligent systems on human']"
34,10,34_community_belonging_sense_participation,"['community', 'belonging', 'sense', 'participation', 'support', 'social', 'donations', 'gamer', 'survey', 'neighborhood']","['the domain of community encompasses sense of belonging community participation social support safety and discrimination', 'indicators for psychological include the following sense that one leads purposeful and meaningful life adapted from the oecd better life index feeling that the things one does are worthwhile from uk ons measuring national domains and measures sense one is capable and good at what they do adapted from the european social survey europeans personal and social domain of community community is defined as group of people living in the same place or having particular characteristic in common lexico', 'indicators for sense of belonging in community include the following sense of belonging to neighborhood from uk ons measuring national domains and measures sense that one sees oneself as part of community based on the world values survey wave community participation community participation includes activism volunteerism and donations']"
35,9,35_cases_data_events_recording,"['cases', 'data', 'events', 'recording', 'difficulty', 'insufficiency', 'impact', 'availability', 'analyze', 'gdpr']","['dramatic example is the death of loved one or getting new job between times data is collected', 'these and less dramatic events are likely to impact the data collected', 'some cases the lack of data or insufficiency in data such as data that are difficult to compare for various reasons yields information it itself and in other cases the recording of lack of data is helpful in future data collection']"
36,9,36_definitions_acronyms_domains_terminology,"['definitions', 'acronyms', 'domains', 'terminology', 'abbreviations', 'concepts', 'discussions', 'brainstorming', 'aspect', 'document']","['definitions for domains and aspects of domains provided in this clause are suggestions', 'definitions acronyms and abbreviations definitions for the purposes of this document the following terms and definitions apply', 'see clause for definitions of domains']"
37,9,37_impacts_stakeholders_societal_levels,"['impacts', 'stakeholders', 'societal', 'levels', 'adapt', 'methodology', 'prepare', 'mitigation', 'programmers', 'insights']","['creators who do not have methodology or means to understand or evaluate the intended and unintended impacts on human by on users and other stakeholders are directly provided such means with this recommended practice', 'purpose this recommended practice provides creators designers developers engineers programmers and others with insights that should be taken into account throughout the lifecycle of any to increase and help safeguard human at the individual population and societal levels', 'the three levels of impact include direct impacts of the indirect impacts of the impacts at societal or more general level it should be noted that the identification of users stakeholders and societal impact is intended to be starting place only']"
