Topic,Count,Name,Representation,Representative_Docs
9,23,9_algorithmic_algorithms_term_algorithm,"['algorithmic', 'algorithms', 'term', 'algorithm', 'development', 'operative', 'human', 'automated', 'operations', 'emerge']","['however may be fully automated when set up such that the decision can occur without human involvement and some make provision for the algorithm to learn and develop', 'description of the purposes and operations of the in particular the development of the in particular its algorithms who designed the and how was it developed who was it purchased from', 'the structure of the questionnaire builds on article description of the purposes and operations of the in particular the development of the in particular its algorithms who designed the and how was it developed who was it purchased from']"
10,22,10_committee_bundesverband_feasibility_secretariat,"['committee', 'bundesverband', 'feasibility', 'secretariat', 'rights', 'agency', 'vienna', 'future', 'cybersecurity', 'institute']","['some of these changes are inspired by the european commission draft the position paper of the german ki bundesverband on regulation of the council of europe ad hoc committee on cah feasibility study on and by the european fundamental rights agency report getting the future right the footnotes make visible the sources for the questionnaire', 'comments and sources article impact assessment report sources articles draft regulation commission proposal com ﬁnal article and general data protection regulation article environmental impact assessment directive expert group on artiﬁcial intelligence assessment list for trustworthy recommendation rec of the committee of ministers to member states on the human rights impacts of algorithmic systems council of europe the impact of artiﬁcial intelligence on human rights democracy and the rule of law report by catjne muller cah feasibility study council of europe ad hoc committee on artiﬁcial intelligence cah human rights democracy and rule of law impact assessment of systems council of europe ad hoc committee on artiﬁcal intelligence pdg impact assessment provided by the directive on automated canada umweltverträglichkeitsprüfungsgesetz german environmental impact assessment act comments', 'council of europe ad hoc committee on artiﬁcial intelligence']"
11,22,11_training_datasets_testing_code,"['training', 'datasets', 'testing', 'code', 'validation', 'provenance', 'categories', 'labelling', 'procedures', 'programs']","['this should include about the provenance of those datasets their scope and main characteristics how the data was obtained and selected labelling procedures and data cleaning in particular describe what training data you have used to train the', 'the implementing authority shall provide access to the for the experts including the possibility to review the source code and datasets used for training and testing purposes and to use and test the working in practice', 'the implementing authority shall include in the article report procedures for accessing the source code of the and datasets used for training and testing purposes']"
12,21,12_team_prect_safety_standards,"['team', 'prect', 'safety', 'standards', 'journal', 'harmonised', 'speciﬁcations', 'values', 'legislation', 'comprehensively']","['the prect team decided against direct reference to this regulation for two reasons first countries might also wish to implement the model rules', 'the prect team did not assign deﬁnite values to each answer as it lacks practical experience with public sector governments wishing to implement the model rules should consult experts and practitioners to assign deﬁnite values', 'the prect team decided against using the term beneﬁt analysis because this term might imply an overly narrow focus on economic eﬀectiveness while the prect team would like to encourage more holistic view that takes societal interests and individual rights into account']"
13,20,13_draft_cf_rail_telecommunication,"['draft', 'cf', 'rail', 'telecommunication', 'compiling', 'infrastructures', 'prects', 'cars', 'administrations', 'risk']","['commission annex draft regulation', 'and draft regulation', 'commission annex draft regulation']"
14,20,14_admss_adms_conduct_authorities,"['admss', 'adms', 'conduct', 'authorities', 'impact', 'administration', 'legislative', 'scope', 'assessments', 'enact']","['the legal status quo is that the member states are responsible and competent to oblige their public authorities to conduct an adms impact assessment', 'reporters preface however if the result of an analysis of the treaties is that the is competent to oblige ber states to conduct impact assessments for admss used by their national authorities the eli prect team would be in favour of an implementation of the model rules', 'the impact assessment should raise awareness of the risks of admss in public administration enable the administrative authorities to make an informed decision on the use of admss allow experts and the public to participate in the process render the process and its result more transparent for the public and make it easier to hold the public administration accountable for the use of admss']"
15,18,15_objectives_performance_deploying_perform,"['objectives', 'performance', 'deploying', 'perform', 'task', 'maximisation', 'costs', 'administrative', 'processing', 'alternatives']","['an assessment of the performance eﬀectiveness and eﬃciency of the with to the public objectives as deﬁned in the applicable law in particular whether the performance of the will be ﬂawed by low quality data during its use', 'an assessment of the performance eﬀectiveness and eﬃciency of the with to the public objectives as deﬁned in the applicable law in particular whether the performance of the might be ﬂawed by low quality data during its use', 'an assessment of the performance eﬀectiveness and eﬃciency of the with to the public objectives as deﬁned in the applicable law in particular whether the performance of the will be ﬂawed by low quality data during its use']"
16,18,16_impacts_consumption_emissions_greenhouse,"['impacts', 'consumption', 'emissions', 'greenhouse', 'disparities', 'discourse', 'education', 'literacy', 'democracy', 'digital']","['could the have negative impact on election processes public discourse and other similarly important aspects of democracy and did you minimise any such impact', 'is there any other impact on societal and environmental eg education digital literacy regional disparities energy consumption or greenhouse gas emissions speciﬁcally important with to your particular', 'is there any other impact on societal and environmental eg education digital literacy regional disparities energy consumption or greenhouse gas emissions speciﬁcally important with to your particular']"
17,18,17_model_rules_obligations_procedures,"['model', 'rules', 'obligations', 'procedures', 'addressee', 'undertaking', 'rigorous', 'ble', 'applying', 'employ']","['the model rules complement the draft regulation approach by providing speciﬁc safeguards for democracy the right to good administration and the rule of law when gorithmic are used by the public administration', 'the subject matter of these model rules attests to an important change in this since the reality is that in many instances it is not ble to trace decision back to discrete individual', 'although the model rules have been developed with some inspiration from law the model rules are tended to be more general and adaptable in diﬀerent legal contexts within and beyond the']"
18,17,18_audit_expert_report_quality,"['audit', 'expert', 'report', 'quality', 'deemed', 'ethics', 'participation', 'contributions', 'comply', 'documented']","['an extended report is produced by the implementing authority which includes the initial article report the audit report summary of the results of the public participation the evaluation of all contributions public expert audit board other authorities by the implementing authority and reasoned ﬁnal opinion on the implementation of the adms', 'moreover in case of admss marked as high risk to which article expert audit and expert board applies the experts whilst conducting the expert audit and drafting the audit report shall also comply with article see paragraph', 'article expert audit and expert board']"
19,16,19_security_attacks_robustness_safeguards,"['security', 'attacks', 'robustness', 'safeguards', 'resilience', 'privacy', 'protected', 'faults', 'threats', 'cybersecurity']","['technical robustness and safety resilience to attacks data security plans rability and reproducibility of decisions', 'technical robustness and safety resilience to attacks data security plans rability and reproducibility of decisions vii', 'technical robustness and safety resilience to attacks data security plans rability and reproducibility of decisions']"
20,16,20_environmental_sources_institute_renal,"['environmental', 'sources', 'institute', 'renal', 'impact', 'assessment', 'automated', 'germany', 'scope', 'participation']","['article deﬁnitions sources article environmental impact assessment directive article inspire directive appendix directive on automated canada article washington senate bill article renal model rules comments algorithmic system', 'comments and sources eli model rules on impact assessment of algorithmic systems used by public administration with comments and sources article purpose and scope sources article and environmental impact assessment directive comments', 'article public participation sources article environmental impact assessment directive article renal model rules comments']"
21,15,21_decisions_inform_nudging_insurance,"['decisions', 'inform', 'nudging', 'insurance', 'grading', 'algortihmic', 'binary', 'individual', 'means', 'proposals']","['how will the and its decisions be accepted by the public and persons concerned', 'do persons concerned have an alternative option to using or being made subject to decision by the', 'do persons concerned have an alternative option to using or being made subject to decision by the']"
22,14,22_report_amended_extended_review,"['report', 'amended', 'extended', 'review', 'paragraph', 'implementing', 'indications', 'evidence', 'criticism', 'authority']","['the implementing authority shall monitor use of the and review the whenever there are factual indications of substantial negative impact on aspects covered by article to that were not envisaged in the article report or if applicable the extended report', 'paragraph requires publication of the ﬁnal version of the report either the article report or the extended report at least online', 'paragraph requires review when there is evidence of substantial negative impacts that were not part of the original report article report or extended report']"
23,14,23_consultation_consulting_consulted_articles,"['consultation', 'consulting', 'consulted', 'articles', 'methods', 'consultations', 'informing', 'notiﬁcation', 'adapting', 'shorter']","['minimum timeframe of days is given for public consultation paragraph this timeframe is to be suﬃcient to public participation and not too long to excessively delay the implementation of the adms', 'information on public consultation is speciﬁed in paragraph which gives the minimum elements that must allow the public to know when on what and by whom it is consulted', 'the implementing authority shall give notice of the publication to the experts and members of the public who participated in the consultation under articles and']"
24,13,24_rights_ic_privacy_indirect,"['rights', 'ic', 'privacy', 'indirect', 'interests', 'agency', 'access', 'protect', 'account', 'speciﬁc']","['an assessment of the speciﬁc and ic impact of the on fundamental or other individual rights or interests in particular the rights to privacy and data protection the right to and the right to good administration ii', 'an assessment of the speciﬁc and ic impact of the in considering the questions please take into account direct and indirect impacts their severity duration and consider the impact of the on fundamental or other individual rights or interests in particular the rights to privacy and data protection the right to and the right to good administration', 'an assessment of the speciﬁc and ic impact of the in considering the questions please take into account direct and indirect impacts their severity duration and consider the impact of the on fundamental or other individual rights or interests in particular the rights to privacy and data protection the right to and the right to good administration']"
25,13,25_transparency_explainability_terms_conﬁguration,"['transparency', 'explainability', 'terms', 'conﬁguration', 'terminology', 'discord', 'interchangeable', 'publishing', 'overlap', 'logic']","['these terms overlap for it as attackers can manipulate the to cause harm to the prect team also pondered on the exact meaning of and relationship between transparency and explainability', 'transparency of the and explainability of its decisions', 'transparency of the and explainability of its decisions']"
26,13,26_administration_public_branches_substantive,"['administration', 'public', 'branches', 'substantive', 'technologies', 'procedural', 'administrative', 'innovative', 'improvement', 'modernisation']","['the nature of the particular public bodies perforce varies as between legal it is in addition commonplace to accept that decisions may also be subject to public law in certain instances when they have been made by private actors', 'as such its work covers all branches of the law substantive and procedural private and public', 'as such its work covers all branches of the law substantive and procedural private and public']"
27,13,27_draft_businesses_regulate_assigns,"['draft', 'businesses', 'regulate', 'assigns', 'integrated', 'distributor', 'burdens', 'label', 'marketing', 'register']","['commission article draft regulation', 'commission draft regulation com ﬁnal', 'commission draft regulation com ﬁnal']"
28,12,28_equipment_testing_knowledge_implementing,"['equipment', 'testing', 'knowledge', 'implementing', 'training', 'encounter', 'personnel', 'cooperation', 'prect', 'technical']","['in order to that the is working properly under conditions closely reﬂecting real life operating conditions the ﬁnal testing of the shall be conducted on the implementing authority equipment or other equipment used by or on behalf of the implementing authority by the implementing authority personnel with appropriate training by the provider including provision of knowledge about the', 'in all of the sections consider training measures to make those members of staﬀ using the aware about the technical ethical and legal issues ongoing monitoring during the use of the suitable with persons concerned in particular where their cooperation is required mechanisms for persons concerned to ﬂag any issues they encounter mechanisms to address problems that might arise during use of the', 'in all of the sections consider training measures to make those members of staﬀ using the aware about the technical ethical and legal issues ongoing monitoring during the use of the suitable with persons concerned in particular where their cooperation is required mechanisms for persons concerned to ﬂag any issues they encounter mechanisms to address problems that might arise during the use of the']"
29,12,29_secrets_contain_documents_protected,"['secrets', 'contain', 'documents', 'protected', 'industrial', 'identiﬁable', 'undisclosed', 'trademarks', 'redact', 'patents']","['here in article the interests that are protected are related to broadly understood secrets personally identiﬁable privacy intellectual property trade secrets or other legitimate comments and sources commercial interests national security defence and public security', 'if the documents mentioned in paragraph contain secrets as deﬁned in article the implementing authority shall publish an edited version of these documents that excludes any secret', 'if the documents in sentence contain secrets as deﬁned in article the implementing authority shall make available an edited version of these documents that excludes any secret']"
30,11,30_protection_data_databases_criminal,"['protection', 'data', 'databases', 'criminal', 'legislation', 'programs', 'authorities', 'execution', 'penalties', 'leads']","['directive provides for the legal protection of databases deﬁning database as collection of independent works data or other materials arranged in atic or methodical way and individually accessible by electronic or other means', 'for the same reasons paragraph mandates article transparency and protection of secrets sources directive on open data and the of public sector directive on the legal protection of computer programs directive on the legal protection of databases council directive on the legal protection of computer programs regulation on framework for the free ﬂow of data in the european union comments', 'article supervisory authority sources articles general data protection regulation articles directive on the protection of natural persons with to the processing of personal data by competent authorities for the purposes of the prevention investigation detection or prosecution of criminal oﬀences or the execution of criminal penalties and on the free movement of such data articles draft regulation commission proposal com ﬁnal comments']"
31,10,31_ethical_convention_rights_documents,"['ethical', 'convention', 'rights', 'documents', 'legality', 'complaints', 'aarhus', 'constitutions', 'charter', 'extensive']","['article draws from various documents on legal and ethical requirements to set up an extensive and detailed list of issues to be assessed', 'the prect team aimed at an article that is more speciﬁc than most documents on ethics but broad enough to cover all the legal and ethical issues that are typically discussed concerning admss', 'while the focus of the assessment should be on those rights set out in legally binding documents eg the charter on fundamental rights the european convention on human rights or national constitutions the implementing authority should also consider ethical aspects']"
32,10,32____,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['iv', 'vi', 'ii']"
33,10,33_negatives_false_fraction_sum,"['negatives', 'false', 'fraction', 'sum', 'predicted', 'interpret', 'data', 'output', 'determine', 'accuracy']","['means the number of correctly predicted data out of all the data ie the number of true positives and true negatives divided by the number of true positives true negatives false positives and false negatives accessed december', 'deﬁned as the fraction of retrieved instances among all instances ie the number of true positives divided by the sum of true positives and false negatives accessed december', 'deﬁned as the fraction of retrieved instances among all instances ie the number of true positives divided by the sum of true positives and false negatives accessed december']"
34,9,34_digital_literacy_acceptance_usability,"['digital', 'literacy', 'acceptance', 'usability', 'disabilities', 'accessibility', 'assess', 'administrative', 'risks', 'assistive']","['the administrative authority itself in particular the estimated acceptance of the and its decisions by the staﬀ the risks of or rance on the by the staﬀ and the level of digital literacy within the authority', 'if the has an interface with the public did you assess whether that interface reﬂects the variety of digital literacy and its usability by those with special needs or disabilities or those at risk of exclusion did you involve or consult with persons concerned in need of assistive technology during the planning and development phase of the did you that universal design and accessibility are during every step of the planning and development process if applicable', 'the administrative authority itself in particular the estimated acceptance of the and its decisions by the staﬀ the risks of or rance on the by the staﬀ and the level of digital literacy within the authority']"
35,9,35_fairness_social_genetic_race,"['fairness', 'social', 'genetic', 'race', 'ethnic', 'discriminate', 'gender', 'policing', 'equitable', 'facial']","['the deﬁnition also encompasses change of policy eg to establish surveillance cameras in certain area where an algorithmic has detected an increase in crime', 'does the potentially negatively discriminate against people on the basis of any of the grounds sex gender race colour ethnic or social origin genetic features language rgion or bef political or any other opinion membership of national minority property place of birth disability age or sexual orientation did you consider diversity and representativeness of persons concerned in the data did you test for speciﬁc target groups or problematic use cases do you have deﬁnition of fairness', 'does the potentially negatively discriminate against people on the basis of any of the grounds sex gender race colour ethnic or social origin genetic features language rgion or bef criteria partly drawn from the canadian algorithmic impact assessment']"
36,9,36_letter_prejudice_maintaining_impairment,"['letter', 'prejudice', 'maintaining', 'impairment', 'conditions', 'complaint', 'participation', 'expressed', 'lodged', 'appeal']","['black letter rules ii', 'without prejudice to more favourable conditions it shall be that in with the applicable law members of the public concerned having suﬃcient interest or alternatively maintaining the impairment of right where administrative procedural law requires this as precondition may lodge complaint with the supervisory authority against an implementing agency use of that in violation of these rules has not been subject to proper impact assessment or proper repeat impact assessment', 'without prejudice to more favourable conditions it shall be that in with the applicable law members of the public concerned having suﬃcient interest or alternatively maintaining the impairment of right where black letter rules administrative procedural law requires this as precondition have access to review procedure before court of law complaint lodged under paragraph']"
37,8,37_provider_entity_data_department,"['provider', 'entity', 'data', 'department', 'developing', 'organisational', 'cooperation', 'supplier', 'testing', 'principle']","['article cooperation and communication with the system provider and the data provider', 'system provider means an entity department or other organisational unit within an entity that is responsible for any of the designing developing setting up or testing of the algorithmic', 'data provider means an entity department or other organisational unit within an entity that supplies data to the provider or the implementing authority for the purpose of designing developing setting up testing and using the algorithmic']"
38,8,38_legal_seeks_cultures_endeavours,"['legal', 'seeks', 'cultures', 'endeavours', 'community', 'wealth', 'integration', 'mission', 'knowledge', 'vocational']","['building on the wealth of diverse legal traditions its mission is the quest for better in europe and the enhancement of european legal integration', 'by its endeavours eli seeks to contribute to the formation of more vigorous european legal community integrating the achievements of the various legal cultures endorsing the value of comparative knowledge and taking genuinely perspective', 'by its endeavours eli seeks to contribute to the formation of more vigorous european legal community integrating the achievements of the various legal cultures endorsing the value of comparative knowledge and taking genuinely perspective']"
