Topic,Count,Name,Representation,Representative_Docs
9,21,9_cycle_processes_stages_model,"['cycle', 'processes', 'stages', 'model', 'oecd', 'retirement', 'funding', 'resources', 'development', 'stakeholders']","['figure shows an example of ai system life cycle model stages and high-level processes', 'ai system life cycle 6.1 ai system life cycle model the ai system life cycle model describes the evolution of an ai system from inception through retirement', 'figure example of ai system life cycle model stages and high-level processes ai systems differ from other types of systems which can impact the life cycle model processes']"
10,21,10_automation_autonomy_automated_vehicles,"['automation', 'autonomy', 'automated', 'vehicles', 'autonomous', 'heteronomy', 'assist', 'control', 'auto', 'integrated']","['5.13 autonomy heteronomy and automation ai systems can be compared based on the level of automation and whether they are subject to external control', 'heteronomous full automation the system is capable of performing its entire mission without external intervention high automation the system performs parts of its mission with- out external intervention conditional auto- mation sustained and specific performance by sys- tem with an external agent being ready to take over when necessary partial automation some sub-functions of the system are fully auto- mated while the system remains under the control of an external agent assistance the system assists an operator no automation the operator fully controls the system note in jurisprudence autonomy refers to the capacity for self-governance', 'table relationship between autonomy heteronomy and automation level of automation comments automated system autonomous autonomy the system is capable of modifying its intend- ed domain of use or its goals without external intervention control or oversight']"
11,21,11_synthesis_recognition_ocr_audio,"['synthesis', 'recognition', 'ocr', 'audio', 'functional', 'handwritten', 'digital', 'structured', 'files', 'digitized']","['9.2.2.4 speech recognition this document defines speech recognition as conversion by functional unit of speech signal to representation of the content of the speech', '9.2.2.3 speech synthesis system that converts natural language text into speech is called text-to-speech system', 'this can happen from text to text speech to text speech to speech or text to speech']"
12,21,12_test_production_evaluation_performance,"['test', 'production', 'evaluation', 'performance', 'operation', 'dataset', 'processed', 'training', 'phase', 'normalization']","['7.2 data and information data can be input to the ai system in production in which case it is called production data', 'it is also the case that the test data itself can require some updates to be more representative of current production data and therefore provide more faithful evaluation of the ai system capabilities', 'source iso/iec 29100:2011/amd1 \u200b2018 2.9 3.2.12 production data data acquired during the operation phase of an ai system 3.1.4 for which deployed ai system 3.1.4 calculates predicted output or inference 3.1.17 3.2.13 sample atomic data element processed in quantities by machine learning algorithm 3.3.6 or an ai system 3.1.4 3.2.14 test data evaluation data data used to assess the performance of final model 3.1.23 note to entry test data is disjoint from training data 3.3.16 and validation data 3.2.15']"
13,20,13_programming_inference_logics_expert,"['programming', 'inference', 'logics', 'expert', 'framework', 'implement', 'symbolic', 'jena', 'ontology', 'provers']","['8.5.3 logic programming logic programming is form of programming based on programming languages that express formal logic', 'the reasoning level includes spatial reasoning temporal reasoning common sense reasoning computed policy application or any form of reasoning that can be coded', 'logic programming provides framework to implement these models of human reasoning']"
14,20,14_agent_agents_controllability_paradigm,"['agent', 'agents', 'controllability', 'paradigm', 'machines', 'environment', 'utility', 'reinforcement', 'sensors', 'evolves']","['figure the agent paradigm an ai agent interacts with its environment through sensors and actuators taking actions that maximize its chance of successfully achieving its goals', '5.3 agent it is possible to look at ai systems from an agent paradigm point of view since some applications of ai aim at simulating human intelligence and human behaviour', 'in this paradigm several types of ai agents can be defined depending on their architecture reflex agents which rely only on the current situation to choose an action model-based agents which rely on model of their environment that allows them to consider the results of their available actions goal or utility-based agents which rely on an internal utility function that allows them to choose actions that achieve goals and among goals look for the most desirable ones learning agents which can gather information on their environment and learn to improve their performance']"
15,19,15_risk_risks_treatment_management,"['risk', 'risks', 'treatment', 'management', 'plan', 'impact', 'cycle', 'monitoring', 'events', 'security']","['risk monitoring and review organizations should review verification test and validation results to be aware of events and conditions leading to risks according to the risk treatment plan see iso/iec', 'risk treatment organizations should review and improve processes and controls for risk management and potentially update the risk treatment plan see iso/iec', 'risk monitoring and review organizations should monitor events and conditions leading to risks as described in the risk treatment plan see iso/iec']"
16,18,16_margin_svm_hyperplane_classifier,"['margin', 'svm', 'hyperplane', 'classifier', 'svms', 'violations', 'classifying', 'closest', 'classifiers', 'vectors']","['soft-margin classifiers attempt to achieve maximal margin while limiting margin violations', 'the orthogonal distance between support vectors and the hyperplane is half of the margin of svm', 'in svm regression the objective is to fit as many data instances as possible inside the margin while limiting margin violations those samples outside the margin']"
17,18,17_data_acquired_annotation_metadata,"['data', 'acquired', 'annotation', 'metadata', 'structured', 'collection', 'hashtags', 'surveys', 'recordings', 'retailers']","['additionally data can be acquired by querying and joining data from different datasets both 1st and 3rd party', '3.2 terms related to data 3.2.1 data annotation process of attaching set of descriptive information to data without any change to that data note to entry the descriptive information can take the form of metadata labels and anchors', 'data can come from many sources such as point of sale and other transactions polls or surveys statistical research recorded observations sensors images audio recordings documents interactions with systems']"
18,18,18_predictability_explainability_humans_decisions,"['predictability', 'explainability', 'humans', 'decisions', 'based', 'property', 'behaviour', 'acceptability', 'distrust', 'plays']","['however there are several issues with naïve notion of predictability which is based on the idea that human should be able to predict the behaviour of an ai system definition directly based on human understanding is inherently subjective', '5.15.6 ai explainability explainability is the property of an ai system that means that the important factors influencing decision can be expressed in way that humans can understand', 'explainability can also be useful means of validating the ai system even where the decisions do not directly affect humans']"
19,18,19_software_deployment_stages_processes,"['software', 'deployment', 'stages', 'processes', 'development', 'hardware', 'orders', 'yield', 'scratch', 'bug']","['for some ai systems it is important to distinguish between the software components that are deployed and the model that can be deployed separately and which is used by the software at runtime', 'examples of processes that can occur during the design and development stage include approach the stakeholders should determine an overall approach to designing the ai system testing it and making it ready for acceptance and deployment', 'for example it can be decided to repeat the design and development and deployment stages many times to develop and implement bug fixes and updates to the system']"
20,16,20_robot_robots_actuators_sensors,"['robot', 'robots', 'actuators', 'sensors', 'industrial', 'cps', 'robotics', 'software', 'components', 'microphones']","['note to entry the classification of robot as industrial robot or service robot is done according to its intended application', 'robot is an example of cps system where sensor input is directly used to control the activities of the robot and perform actions in the physical world', '3.1.28 procedural knowledge knowledge which explicitly indicates the steps to be taken in order to solve problem or to reach goal source iso/iec 2382-28:1995 28.02.23 3.1.29 robot automation system with actuators that performs intended tasks 3.1.35 in the physical world by means of sensing its environment and software control system note to entry robot includes the control system and interface of control system']"
21,16,21_recognition_vision_images_processing,"['recognition', 'vision', 'images', 'processing', 'house', 'applications', 'recognizing', 'handwritten', 'faces', 'gate']","['the following are examples of ai applications based on computer vision and image recognition identifying specific images out of set of images e.g', '3.7.2 face recognition automatic pattern recognition comparing stored images of human faces with the image of an actual face indicating any matching if it exists and any data if they exist identifying the person to whom the face belongs source iso 5127:2017 3.1.12.09 3.7.3 image digital graphical content intended to be presented visually note to entry this includes graphics that are encoded in any electronic format including but not limited to formats that are comprised of individual pixels e.g', 'source iso/iec 20071-11:2019 3.2.1 3.7.4 image recognition image classification process that classifies object pattern or concept in an image 3.7.3 abbreviated terms api application programming interface cps cyber-physical systems cpu central processing unit crisp-dm cross-industry process model for data mining dnn deep neural network dsp digital signal processor fpga field-programmable gate array gpu graphics processing unit hmm hidden markov model it information technology kdd knowledge discovery in data npu neural network processing unit oecd organisation for economic co-operation and development pos part of speech \ufeff\x08 ai concepts 5.1 general the interdisciplinary study and development of ai systems aim at building computer systems able to perform tasks that normally require intelligence']"
22,15,22_engineered_decisions_prediction_forecasts,"['engineered', 'decisions', 'prediction', 'forecasts', 'generates', 'outputs', 'objectives', 'technical', 'make', 'refers']","['ai system functional overview 7.1 general this document defines ai system as engineered system that generates outputs such as content forecasts recommendations or decisions for given set of human-defined objectives', '3.1.4 artificial intelligence system ai system engineered system that generates outputs such as content forecasts recommendations or decisions for given set of human-defined objectives note to entry the engineered system can use various techniques and approaches related to artificial intelligence 3.1.3 to develop model 3.1.23 to represent data knowledge 3.1.21 processes etc', 'as this document does provide definition for the term ai in the sense of discipline only the context for its usage can be described as follows ai is technical and scientific field devoted to the engineered system that generates outputs such as content forecasts recommendations or decisions for given set of human-defined objectives']"
23,15,23_neural_rnns_recurrent_layers,"['neural', 'rnns', 'recurrent', 'layers', 'lstm', 'ffnn', 'rnn', 'cnn', 'accountable', 'weights']","['examples of nn architectures include feed forward neural network recurrent neural network convolutional neural network', '3.4.5 exploding gradient phenomenon of backpropagation training 3.3.15 in neural network where large error gradients accumulate and result in very large updates to the weights making the model 3.1.23 unstable 3.4.6 feed forward neural network ffnn neural network 3.4.8 where information is fed from the input layer to the output layer in one direction only 3.4.7 long short-term memory lstm type of recurrent neural network 3.4.10 that processes sequential data with satisfactory performance for both long and short span dependencies 3.4.8 neural network nn neural net artificial neural network artificial intelligence network of one or more layers of neurons 3.4.9 connected by weighted links with adjustable weights which takes input data and produces an output note to entry neural networks are prominent example of the connectionist approach 3.1.10', '3.4.2 convolutional neural network cnn deep convolutional neural network dcnn feed forward neural network 3.4.6 using convolution 3.4.3 in at least one of its layers 3.4.3 convolution mathematical operation involving sliding dot product or cross-correlation of the input data 3.4.4 deep learning deep neural network learning artificial intelligence approach to creating rich hierarchical representations through the training 3.3.15 of neural networks 3.4.8 with many hidden layers note to entry deep learning is subset of ml 3.3.5']"
24,14,24_soft_computing_imprecision_uncertainty,"['soft', 'computing', 'imprecision', 'uncertainty', 'solutions', 'tractable', 'fuzzy', 'complexity', 'robust', 'swarm']","['thus soft computing aims to leverage the tolerance for imprecision uncertainty and partial truth to achieve tractable robust and low-cost solutions', '5.7 soft computing soft computing is methodology that combines various techniques that can tolerate imprecision uncertainty and partial truth to solve complex problems', '3.1.30 robotics science and practice of designing manufacturing and applying robots source iso 8373:2012 2.16 3.1.31 semantic computing field of computing that aims to identify the meanings of computational content and user intentions and to express them in machine-processable form 3.1.32 soft computing field of computing that is tolerant of and exploits imprecision uncertainty and partial truth to make problem-solving more tractable and robust note to entry soft computing encompasses various techniques such as fuzzy logic machine learning and probabilistic reasoning']"
25,14,25_stage_objectives_monitoring_repairs,"['stage', 'objectives', 'monitoring', 'repairs', 'errors', 'operating', 'hardware', 'validation', 'requirements', 'reassessment']","['6.2.4 verification and validation verification and validation checks that the ai system from the design and development stage works according to requirements and meets objectives', 'example processes that can occur during the re-evaluation stage include evaluate operating results the results of the system in operation should be evaluated and assessed against the objectives and the risks identified for the ai system', 'example processes that can occur during the operation and monitoring stage include monitor the ai system is monitored for both normal operation and also for incidents including unavailability runtime failures or errors']"
26,14,26_validation_split_training_cross,"['validation', 'split', 'training', 'cross', 'set', 'tune', 'datasets', 'algorithmic', 'hyperparameters', 'bootstrapping']","['cross-validation or bootstrapping are common methods for then generating separate training and validation sets from the training or validation set', 'in such cases data are split only into two sets namely 1. training or validation data and 2. test data', 'however in cases where there is insufficient data for three-way training validation and test set split the data is divided into only two sets test set and training or validation set']"
27,13,27_bias_unfair_lead_behaviour,"['bias', 'unfair', 'lead', 'behaviour', 'fairness', 'favouritism', 'disrespect', 'discrimination', 'biases', 'unjustified']","['bias in training data is major source of bias in ai systems', 'sources of unwanted bias in ai systems are interrelated and include human cognitive bias data bias and bias introduced by engineering decisions', 'while certain bias is essential for proper ai system operation unwanted bias can be introduced into an ai system unintentionally and can lead to unfair system results']"
28,13,28_validated_validatable_verification_verifiable,"['validated', 'validatable', 'verification', 'verifiable', 'components', 'unvalidatable', 'tested', 'assessed', 'validation', 'phase']","['no system component can be verified but at least one system component can individually be validated', 'no system component can be verified but all system components can be validated as can the complete system', 'at least one system component can individually be verified and the remaining system components can be validated as can the complete system']"
29,13,29_requirements_manufacturers_jurisdictions_compliance,"['requirements', 'manufacturers', 'jurisdictions', 'compliance', 'policies', 'standards', 'development', 'mitigations', 'jurisdictional', 'qualification']","['develop plan for complying with the applicable legal requirements in the jurisdiction in which the ai system is intended to be deployed and operated', 'to mitigate the impact of varying legal requirements developers and manufacturers of ai systems can make use of one or more of the following mitigations note the applicable legal requirements that can apply to the ai system during the preparation phase', 'developers and manufacturers of ai systems should be aware that applicable legal requirements can vary between jurisdictions']"
30,13,30_mining_decision_nodes_trees,"['mining', 'decision', 'nodes', 'trees', 'tree', 'classification', 'algorithms', 'prominence', 'branches', 'charts']","['5.12.3 decision trees decision trees use tree structure of decisions to encode possible outcomes', 'each decision node has at least two branches whereas leaf nodes represent the final decision or classification', 'data mining encompasses range of techniques including decision trees clustering and classification']"
31,12,31_knowledge_cognitive_cognition_capabilities,"['knowledge', 'cognitive', 'cognition', 'capabilities', 'technical', 'concepts', 'skills', 'prevalence', 'terms', 'comprehension']","['5.5 cognition and cognitive computing cognition comprises the acquisition and processing of knowledge through reasoning exclusive or shared experience learning and perception', 'while in other domains the term can be associated to cognitive capabilities in the context of ai it is purely technical term that refers to contents not capabilities', 'source iso/iec 20924:2021 3.2.9 3.1.21 knowledge artificial intelligence abstracted information about objects events concepts or rules their relationships and properties organized for goal-oriented systematic use note to entry knowledge in the ai domain does not imply cognitive capability contrary to usage of the term in some other domains']"
32,12,32_neurons_neural_neuron_inspiration,"['neurons', 'neural', 'neuron', 'inspiration', 'networks', 'layers', 'ordering', 'progressively', 'brains', 'inputs']","['hence the design of neural networks draws inspiration from the way neurons are connected in the brains of humans and animals', ""two adjacent layers can be typically 'fully connected in that each neuron in one layer has connection to each neuron in the subsequent layer"", 'note to entry although the design of neural networks was initially inspired by the functioning of biological neurons most works on neural networks do not follow that inspiration anymore']"
33,12,33_planning_actions_boundary_start,"['planning', 'actions', 'boundary', 'start', 'workflow', 'automation', 'execution', 'conduct', 'optimizing', 'measures']","['planning enables the machine to automatically find procedural sequence of actions for reaching certain goals while optimizing certain performance measures', '3.1.26 planning artificial intelligence computational processes that compose workflow out of set of actions aiming at reaching specified goal note to entry the meaning of the planning used in ai life cycle or ai management standards can be also actions taken by human beings', 'the execution of an action can change the system state and the sequence of actions proposed by planning can move the system from the initial state closer to the goal state']"
34,11,34_images_digital_variants_programs,"['images', 'digital', 'variants', 'programs', 'photographs', 'paint', 'photographic', 'resolution', 'drawings', 'colours']","['digital images can include metadata that describes characteristics and attributes associated with the image', 'digital images exist as matrix of numbers that represent the grey scales or colours in the captured image or in other cases collection of vectors', 'visual data ordinarily originates from digital image sensor digitally scanned analogue image or some other graphical input device']"
35,11,35_iot_entities_actuators_sensors,"['iot', 'entities', 'actuators', 'sensors', 'properties', 'infrastructure', 'cyber', 'devices', 'gateways', 'functionalities']","['source iso/iec 20924:2021 3.2.6 3.1.20 iot system system providing functionalities of iot 3.1.18 note to entry an iot system can include but not be limited to iot devices iot gateways sensors and actuators', '3.1.18 internet of things iot infrastructure of interconnected entities people systems and information resources together with services that process and react to information from the physical world and virtual world source iso/iec 20924:2021 3.2.4 modified …services which processes and reacts to… has been replaced with …services that process and react to… and acronym has been moved to separate line', '5.14.2 internet of things iot is an infrastructure of interconnected entities systems and information resources together with services which process and react to information from the physical world and the virtual world 3.1.8']"
36,11,36_subsymbolic_symbolic_symbols_outputs,"['subsymbolic', 'symbolic', 'symbols', 'outputs', 'paradigms', 'declarative', 'statistical', 'inferences', 'letters', 'techniques']","['5.9 symbolic and subsymbolic approaches for ai in the discipline of ai many different points of view with different paradigms exist', '3.1.33 symbolic ai ai 3.1.3 based on techniques and models 3.1.23 that manipulate symbols and structures according to explicitly defined rules to obtain inferences note to entry compared to subsymbolic ai 3.1.34 symbolic ai produces declarative outputs whereas subsymbolic ai is based on statistical approaches and produces outputs with given probability of error', 'whereas symbolic ai produces declarative outputs subsymbolic ai is based on statistical approaches and produces outputs with given probability of error']"
37,11,37_translation_translate_mt_language,"['translation', 'translate', 'mt', 'language', 'automatically', 'phrasing', 'decode', 'improvements', 'logogram', 'translations']","['technical challenges for machine translation include multiple word senses contextual considerations grammatical differences and languages using logogram-based writing systems', 'in recent years neural networks have been used to perform machine translation which has led to remarkable improvements in translation fluency and accuracy', '9.2.2.2 machine translation machine translation is an nlp task where computer system is used to automatically translate text or speech from one natural language to another']"
38,11,38_asics_asic_devices_integrated,"['asics', 'asic', 'devices', 'integrated', 'sanitation', 'precision', 'implementing', 'accelerator', 'coprocessor', 'cropping']","['cpus and gpus asics are ordinarily designed produced and usable only for specific scenarios such as implementing specific neural network structures', 'asics also enable ai to be used in iot devices used in diverse domains such as industrial production medicine sanitation security and smart home scenarios', 'an asic can be customized as an accelerator to speed up the ai process by providing functions such as dedicated parallel multiplying-accumulating blocks optimized memory allocation and lower precision arithmetic']"
39,10,39_summarization_content_ir_relevance,"['summarization', 'content', 'ir', 'relevance', 'ranked', 'selects', 'query', 'extracting', 'list', 'enrichment']","['abstractive summarization which seeks to synthetize new shorter text which conveys the relevant information', '\ufeff\x08 extractive summarization which selects key relevant content from the source content to produce reduced summarized version', 'automatic summarization an automatic summarization component will convey more concisely the important information from content element by one of two approaches or the combination thereof']"
40,10,40_fraud_fraudulent_lender_stolen,"['fraud', 'fraudulent', 'lender', 'stolen', 'detection', 'signatures', 'identities', 'refusal', 'payments', 'records']","['alternatively the system can make itself recommendation to approve the loan and estimate the probability of that being the best course of action with respect to the lender expectations so that loan officer who deems that probability acceptable decides to approve the loan', 'for example in the credit application example in 7.4.2 once the person loan is approved the actions can include preparation of loan documents getting signatures and issuing payments', 'for example is person predicted to be good credit risk human loan officer can analyse that outcome together with this person other information and the lender situation and then decide to approve this person loan application']"
41,10,41_chromosomes_genetic_solutions_evolving,"['chromosomes', 'genetic', 'solutions', 'evolving', 'selection', 'optimization', 'algorithm', 'mutation', 'fittest', 'simulates']","['once an initial population of chromosomes is generated the first step is just to calculate the fitness of each chromosome', '5.8 genetic algorithms genetic algorithms simulate natural selection by creating and evolving population of individuals solutions for optimization problems', '3.1.15 genetic algorithm ga algorithm which simulates natural selection by creating and evolving population of individuals solutions for optimization problems 3.1.16 heteronomy heteronomous characteristic of system operating under the constraint of external intervention control or oversight 3.1.17 inference reasoning by which conclusions are derived from known premises note to entry in ai premise is either fact rule model feature or raw data']"
42,10,42_opportunity_business_objectives_goals,"['opportunity', 'business', 'objectives', 'goals', 'success', 'strengths', 'adaptability', 'motivations', 'metrics', 'fitness']","['what customer need or business opportunity does the system address', 'examples of requirements and objectives can include addresses the defined problem addresses business opportunity or fulfilling mission meets specified capabilities and attributes', 'relevant to achieving goal timeouts or other mechanisms the degree of adaptability to internal or external changes necessities or drives the ability to evaluate its own performance or fitness including assessments against pre-set goals the ability to decide and plan proactively in respect to system goals motivations and drives']"
43,10,43_supervised_semi_unsupervised_learning,"['supervised', 'semi', 'unsupervised', 'learning', 'unlabelled', 'boundaries', 'training', 'dataset', 'margins', 'reward']","['semi-supervised machine learning is hybrid of supervised and unsupervised machine learning', '3.3.9 reinforcement learning rl learning of an optimal sequence of actions to maximize reward through interaction with an environment 3.3.10 retraining updating trained model 3.3.14 by training 3.3.15 with different training data 3.3.16 3.3.11 semi-supervised machine learning machine learning 3.3.5 that makes use of both labelled and unlabelled data during training 3.3.15 3.3.12 supervised machine learning machine learning 3.3.5 that makes only use of labelled data during training 3.3.15 3.3.13 support vector machine svm machine learning algorithm 3.3.6 that finds decision boundaries with maximal margins note to entry support vectors are sets of data points that define the positioning of the decision boundaries hyper-planes', '5.11.3 semi-supervised machine learning semi-supervised machine learning is defined as machine learning that makes use of both labelled and unlabelled data during training 3.3.11']"
44,10,44_transparency_confidentiality_privacy_stakeholders,"['transparency', 'confidentiality', 'privacy', 'stakeholders', 'disclosure', 'provenance', 'accountability', 'requirements', 'protocols', 'validity']","['examples of these considerations include governance implications arising from either the development or use of ai systems privacy and security implications due to the use of large amounts of data some of which can be sensitive in nature security threats that arise from data dependent system development transparency and explainability aspects including data provenance and the ability to provide an explanation of how an ai system output is determined', '3.5.14 transparency organization property of an organization that appropriate activities and decisions are communicated to relevant stakeholders 3.5.13 in comprehensive accessible and understandable manner note to entry inappropriate communication of activities and decisions can violate security privacy or confidentiality requirements', '\ufeff\x08 3.5.15 transparency system property of system that appropriate information about the system is made available to relevant stakeholders 3.5.13 note to entry appropriate information for system transparency can include aspects such as features performance limitations components procedures measures design goals design choices and assumptions data sources and labelling protocols']"
45,9,45_false_outputs_positive_unpredictable,"['false', 'outputs', 'positive', 'unpredictable', 'categorized', 'designers', 'erroneous', 'incorrectly', 'likelihood', 'outcome']","['false negative is result of the model incorrectly predicting negative outcome', 'false positive is described as positive prediction when the real result is negative', 'in the case of classification erroneous results are usually categorized as false positive or false negative errors']"
46,9,46_requirements_evidence_frameworks_provision,"['requirements', 'evidence', 'frameworks', 'provision', 'validation', 'tests', 'assessing', 'specification', 'refinement', 'software']","['refine requirements operating experience can provide evidence that some of the original requirements are not valid in some ways and this can lead to the refinement of requirements possibly with new requirements or the removal of some requirements', '3.5.17 verification confirmation through the provision of objective evidence that specified requirements have been fulfilled note to entry verification only provides assurance that product conforms to its specification', 'validation is the confirmation through the provision of objective evidence that the requirements for specific intended use or application have been fulfilled']"
