Topic,Count,Name,Representation,Representative_Docs
9,53,9_standards_standardization_use_coding,"['standards', 'standardization', 'use', 'coding', 'format', 'analytics', 'vcm', 'requirements', 'river', 'patients']","['7.2.1.10 use of standards and standardization opportunities none identified', '7.7.2.10 use of standards and standardization opportunities none identified', '7.5.5.10 use of standards and standardization opportunities none identified']"
10,52,10_trustworthiness_privacy_patients_explainability,"['trustworthiness', 'privacy', 'patients', 'explainability', 'students', 'predictability', 'controllability', 'fairness', 'issues', 'transparency']","['7.8.9.9 trustworthiness considerations the trustworthiness considerations of this use case include to consider the privacy of the patients data', '7.8.3.9 trustworthiness considerations the trustworthiness considerations of this use case include the quality of the ai system and the privacy of the patients data', 'trustworthiness considerations']"
11,48,11_kpis_accuracy_auc_roc,"['kpis', 'accuracy', 'auc', 'roc', 'metrics', 'prediction', 'classification', 'lasso', 'svm', 'ensemble']","['7.2.2.5 kpis accuracy of data and recommendations', 'kpis kpis', '7.8.3.5 kpis accuracy classification accuracy']"
12,45,12_bot_chatbot_assistant_messaging,"['bot', 'chatbot', 'assistant', 'messaging', 'conversations', 'automations', 'chatbots', 'rating', 'requests', 'translate']","['limited to messaging bot conversations only not applicable in current stages to human-to- human interactions or automations outside the proprietary messaging ecosystem', 'intent recognition is key and core technology for building this type of intelligent customer service chat bot', '7.10.5.3 stakeholders and stakeholder considerations the stakeholders include bot developers can assess the macs rating of the bots they have developed and take corrective action directly bot tuners can generate recommendations for usage by bot developers bot managers can assess the macs rating for all bots deployed by an organization business managers can assess the root cause of customer dissatisfaction with particular automation at the intent level end users will benefit from the corrective action undertaken to improve the macs of individual bots and automations']"
13,44,13_farmers_crop_agricultural_agriculture,"['farmers', 'crop', 'agricultural', 'agriculture', 'farming', 'weather', 'harvest', 'pest', 'farms', 'biomass']","['7.2.1.5 kpis accuracy of the predictions of harvest biomass or leaf area dynamics leaf index parameters describing the quality of produced food consumption of resources', 'the project consists of three fundamental components information on local weather predictions plant disease in situ detection and recommendation of tools to minimize risk crop and yield previews farm efficiency and sustainability metrics and early detection systems for weed pests and disease support system for farming consultants who are working with farmers to find ideal agricultural planning solutions', 'prediction of harvest biomass or leaf area dynamics leaf index parameters describing the quality of produced food consumption of resources from sequences of images of plant growth including multispectral data from sensors that describe environmental conditions and artificial growing system parameters representing the state of the growing system']"
14,42,14_mechanical_latency_production_costs,"['mechanical', 'latency', 'production', 'costs', 'engineers', 'retrain', 'productivity', 'bagging', 'poultry', 'tasks']","[""7.14.2.5 kpis typical design criterion 's weight reduction to minimize the part weight respect to previous designs to be improved mechanical constraints metrics to use mechanical metrics to obtain strong and maximum strength parts to be integrated in the final mechanical design"", 'several use cases have initially been proposed for the design and development of the system packing of poultry pieces handling pillows during assembly improving manual bagging of insoles assisting in the assembly of blowing machines handling of flexible circuit components', 'different use cases are proposed by project partners during development to perform tasks like packing of poultry pieces handling pillows during assembly improving manual bagging of insoles assisting in the assembly of blowing machines and handling of flexible circuit components']"
15,41,15_trustworthiness_reliability_controllability_resilience,"['trustworthiness', 'reliability', 'controllability', 'resilience', 'sustainability', 'robustness', 'predictability', 'concerns', 'organization', 'integrity']","['7.5.4.9 trustworthiness considerations this ai system has not identified the trustworthiness considerations on bias mitigation explainability controllability predictability transparency verification robustness reliability and resilience', '7.14.5.9 trustworthiness considerations the use case addresses different aspects of the trustworthiness in ai systems remarking by the ai provider aspects related to the sustainability and environmental protection through the investing in scientific research and innovation as the way to achieve sustainable model', '7.14.4.9 trustworthiness considerations the use case addresses different aspects of the trustworthiness in ai systems remarking by the ai provider aspects related to the sustainability and environmental protection through the investing in scientific research and innovation as the way to achieve sustainable model']"
16,40,16_marketing_visitors_personalized_retail,"['marketing', 'visitors', 'personalized', 'retail', 'rates', 'coupons', 'experience', 'attraction', 'questionnaires', 'customers']","['through the application of ai technology personalized digital marketing has achieved very significant results the predicted population conversion rates have shown an improvement of more than in the subsidy scenario personalized digital marketing has achieved cost reduction of more than while achieving increase in the conversion rate in the coupon recommendation scenario the conversion rate has improved by more than', 'there are three main parts of personalized marketing technology audience targeting forecasting the people who can be interested in the marketing activities focusing on high-conversion probability populations to increase conversion rates smart subsidy different marketing subsidies for different users to achieve higher conversion rates at lower cost personalized recommendation predict user preferences for services or items and recommend to users what they are most likely to be interested in to increase conversion rates', '7.3.2 ai system for digital marketing in retail services use case 7.3.2.1 \u200bobjectives to improve matching probability and added value of customer satisfaction in retail services by digital marketing introducing ai technologies']"
17,38,17_challenges_continual_nonlinear_review,"['challenges', 'continual', 'nonlinear', 'review', 'format', 'phase', 'losses', 'computational', 'variables', 'server']","['7.10.3.8 challenges and issues none identified', '7.10.4.8 challenges and issues none identified', 'challenges and issues']"
18,33,18_projects_citizens_corporations_municipalities,"['projects', 'citizens', 'corporations', 'municipalities', 'civic', 'initiatives', 'development', 'collaboration', 'privacy', 'accessibility']","['the use case presents four advanced smart city projects to demonstrate how the cities are implementing sis in practice', 'however it is also important to identify who has control over data in public-private smart city projects', '7.16.3 smart city use case 7.16.3.1 \u200bobjectives this use case offers insights into the development of smart cities in regional context the use and implementation of smart information system sis in urban environments']"
19,32,19_conditioner_air_temperature_setting,"['conditioner', 'air', 'temperature', 'setting', 'model', 'comfortable', 'controller', 'cloud', 'forecast', 'operating']","['data about the operating status such as temperature sensor values installed for the control of the air conditioner are stored in the air conditioner', 'change the set temperature based on prediction which is based on the model in the air conditioner', 'the air conditioner predicts the preferred temperature by using the model and the result is used as the set temperature of the air conditioner']"
20,30,20_defects_ultrasonic_sem_scanner,"['defects', 'ultrasonic', 'sem', 'scanner', 'welds', 'engineers', 'microscope', 'inspectors', 'depth', 'pipeline']","['detection of internal defects e.g', '7.14.1.4 data characteristics source ut scanner type ultrasonic data from scanner vendor velocity batch variety single source variability static quality high 7.14.1.5 kpis coverage for accuracy proportion of the defects automatically reported without manual inspection', 'coverage for defects detection detection accuracy ideal target is with defect depth']"
21,29,21_scenario_research_producer_engineered,"['scenario', 'research', 'producer', 'engineered', 'forecasts', 'applications', 'scope', 'terms', 'decisions', 'development']","['process scenario and scenario conditions includes information on training scenario information on evaluation scenario information on execution scenario and information on retraining scenario these fields describe the details of the ai system life cycle', 'source iso/iec 22989:2022 3.1.3 3.2 artificial intelligence system ai system engineered system that generates outputs such as content forecasts recommendations or decisions for given set of human-defined objectives note to entry the engineered system can use various techniques and approaches related to artificial intelligence to develop model to represent data knowledge processes etc', 'iso and iec maintain terminology databases for use in standardization at the following addresses iso online browsing platform available at iec electropedia available at 3.1 artificial intelligence ai discipline research and development of mechanisms and applications of ai systems 3.2 note to entry research and development can take place across any number of fields such as computer science data science natural sciences humanities mathematics and natural sciences']"
22,29,22_v2x_misbehaviour_cyber_attacks,"['v2x', 'misbehaviour', 'cyber', 'attacks', 'security', 'infrastructure', 'revocation', 'warfare', 'messages', 'cloud']","['an mbd system includes local detection capability global detection capability and reaction capability to mitigate the effects of any suspicious activity due to cyber-attacks', '7.18.4.4 data characteristics description misbehaviour reports source local on-board detection systems 7.18.4.5 kpis v2x security ensure dependable v2x communication operation', '7.18.4 misbehaviour detection mbd for v2x use case 7.18.4.1 \u200bobjectives vehicle to v2x communication infrastructure infrastructure vehicles stations']"
23,29,23_imagery_classification_labelling_bands,"['imagery', 'classification', 'labelling', 'bands', 'maps', 'sensing', 'geographic', 'emergency', 'satellite', 'gis']","['for such purposes it is proposed the basic classifier that is part of training and testing data sets multispectral next it is proposed to extend this approach to advanced classification which is comparable to thematic interpretation of satellite imagery with the help of different bands combination', '7.16.2 open spatial data set for developing ai algorithms based on remote sensing satellite drone aerial imagery data use case 7.16.2.1 \u200bobjectives analytical services for automatic detection of changes in the state of ground surface objects for administrative government and social purposes in different use cases such as urban monitoring cadastral data land management estimation of the living population etc emergency mapping estimation of disaster damage security and risk management monitoring of protected zones powerlines railroads pipelines detection of vegetation growth control of safety etc', 'the main application is emergency mapping that requires the detection of changes in residential infrastructure analysis of before and post-event images cartographic-styled labelling and classification maps make an abstracted interpretation of earth observation images it therefore can be considered that the previous approach of labelling images with boxes does not satisfy the criteria for accurate image segmentation and will not work']"
24,28,24_smartphone_scenes_phones_mobile,"['smartphone', 'scenes', 'phones', 'mobile', 'camera', 'photography', 'images', 'formats', 'view', 'algorithm']","['based on the deep learning algorithm the smart phone can analyse the scene in real time and intelligently identify range of scenes during the shooting process such as blue sky flowers green plants night view snow scene etc', '7.10 ict 7.10.1 ai system to help mobile phones to have better picture effect use case 7.10.1.1 \u200bobjectives better understanding the image and improving the image effect on smartphone by using dl model that is trained on the cloud or offline', 'based on the identified scenarios and objects the smartphone can better understand the image and improve the image effect']"
25,25,25_collusion_fraud_frauds_collusions,"['collusion', 'fraud', 'frauds', 'collusions', 'unsupervised', 'sets', 'fintech', 'traders', 'detecting', 'secrets']","['machine learning model was developed to determine whether particular claim is fraudulent and to identify anomalies in claims due to fraudulent activity by the patient the doctor or both in collusion', '7.7 fintech 7.7.1 detection of fraud based on collusion use case 7.7.1.1 \u200bobjectives validating the predicted collusion set is effort-intensive investigative and asks legal expertise', '7.7.1.2 narrative this use case describes set of unsupervised machine learning algorithms to detect collusion-based frauds particularly circular trading and price manipulation in stock market trading']"
26,25,26_standardization_standards_autonomy_relevance,"['standardization', 'standards', 'autonomy', 'relevance', 'ml', 'development', 'applicability', 'external', 'expertise', 'automation']","['7.9.1.10 use of standards and standardization opportunities this use case is typical smart-home application with medium-high degree of conditional automation with scenario where the ai systems have more relevance over the external oversight of some internal parameters of the home such as the temperature', '7.14.5.10 use of standards and standardization opportunities according to the level of autonomy of the ai system of conditional automation it is typical scenario with high degree of automation based on ai', '7.14.10.10 use of standards and standardization opportunities the use case is typical smart-manufacturing application where it is possible to distinguish mixed scenario with human external oversight over machines with highest degree of conditional automation']"
27,24,27_field_dispatch_engineers_dispatching,"['field', 'dispatch', 'engineers', 'dispatching', 'isps', 'opex', 'operators', 'records', 'ticket', 'problems']","['7.10.3.2 narrative the trouble tickets issued by the isps when the network problems occur have been used to guide the field engineers to the right problem spot by informing them the location of the fault site and the reasons as well', 'the 2d images are transformed from the trouble tickets which are extracted from engineers work records contained the information about whether the site dispatch was necessary', 'traditionally isps issue the trouble tickets to dispatch the field engineers']"
28,24,28_macroeconomic_regression_exchanges_securities,"['macroeconomic', 'regression', 'exchanges', 'securities', 'commodities', 'market', 'portfolios', 'trends', 'forecasting', 'parameters']","['applying straight-line approach to the assessment of dozens or even hundreds of additional macroeconomic parameters of each of the dozens of different countries in the interrelated world economy ask either supercomputers and very expensive neural models or building fundamentally new economic model for the ai core', 'designed to manage exchange-traded securities portfolios of conservative investors in real time using asset price data and macroeconomic data and make the most accurate decisions at given yield and moderate risk', 'the algorithm of simple regression analysis of prices model william sharpe/harry markowitz did not lead to the required efficiency']"
29,24,29_knowledge_documents_contract_beginner,"['knowledge', 'documents', 'contract', 'beginner', 'procedure', 'lawyer', 'establishing', 'tagging', 'extract', 'extension']","['data provider the organization that adopts this ai system and provides the internal documents to the ai system for establishing and utilizing the digital knowledge centre', 'this ai system has the following characteristics for establishing and utilizing the digital knowledge centre to consolidate knowledge this ai system uses knowledge networking technology for large documents such as automatic pre-defined tagging and learning to optimize tagging for large internal documents', '7.12.2 ai system with digital knowledge centre for utilizing the knowledge in the organization use case 7.12.2.1 \u200bobjectives the ai system establishes and uses digital knowledge centre to utilize knowledge for assisting in the operation and maintenance of it services that depend on human knowledges']"
30,23,30_threats_malware_vulnerabilities_attacks,"['threats', 'malware', 'vulnerabilities', 'attacks', 'intrusive', 'security', 'detections', 'privacy', 'journalists', 'amazon']","['7.3.2.7 threats and vulnerabilities none identified', '7.17 security 7.17.1 non-intrusive detection of malware use case 7.17.1.1 \u200bobjectives build an ai system that detects malware activities', '6.4.12 threats and vulnerabilities this field describes threats and vulnerabilities relevant to the use case such as unwanted bias incorrect ai system use security threats challenges to accountability and privacy threats hidden patterns']"
31,23,31_rainfall_predication_levels_evacuation,"['rainfall', 'predication', 'levels', 'evacuation', 'rivers', 'model', 'showers', 'runoff', 'flooding', 'predict']","['7.18.7.4 data characteristics the data used for this use case are the historical water level and the rainfall for training the ai model and the real time water level and the rainfall', 'the ai model for water level prediction is machine learning model based on past rainfall and water level data to predict the river water levels', '7.18.7 ai system for predicting rivers water levels during flooding use case 7.18.7.1 \u200bobjectives an ai system to predict rivers water levels in real time based on current rainfall and water level data using water level prediction model based on machine learning of past rainfall and water level data']"
