Topic,Count,Name,Representation,Representative_Docs
9,20,9_digital_dna_evidence_forensic,"['digital', 'dna', 'evidence', 'forensic', 'cybercrime', 'databases', 'prosecuting', 'cybercrimes', 'forensics', 'analyse']","['these algorithms mainly match the data collected ing the physical evidence against data collected in various databases for example dna databases firearms databases bank account registers etc', 'additionally the use of in the field of digital forensic work and risk assessment faces challenges given that the specific ways the algorithms work is usually not disclosed to the persons affected by the result of their use', 'solving cybercrimes with digital forensic methods can be quite complicated given the fact that digital data is easily lost or destroyed and that there is no standard or consistent digital forensic methodology']"
10,19,10_balanced_concrete_considerations_solutions,"['balanced', 'concrete', 'considerations', 'solutions', 'typified', 'differing', 'narrow', 'materialise', 'formulating', 'capacities']","['in reality more nuanced approach taking into consideration the new challenges brought by may be called for', 'rather balanced and nuanced approach tailored to the particular issue is likely to be called for', 'rather balanced and nuanced approach tailored to the particular issue is likely to be called for']"
11,18,11_automation_document_facilitating_tools,"['automation', 'document', 'facilitating', 'tools', 'authoring', 'languages', 'rooms', 'abstraction', 'virtual', 'researchers']","['although mention has been made of language generation as an important subfield of nlp for lawyers in relation to document automation automation solutions available for smaller firms currently make use of machine learning tools only in very limited circumstances', 'even if some lawyers have been using document automation for almost years now the natural language generation capabilities of tools may take the possibilities of document automation to new level', 'several branches can be highlighted tools facilitating the analysis of legislation and literature tools facilitating the process of carrying out diligence of contracts and documents and compliance reviews solutions automated identification of documents and technology assisted review document automation facilitating lawyers to create legal documents in shorter timeframe several previous ccbe guidnes emphasise the need for lawyers to make conscious and responsible use of these new technologies in order to carry out their activities in the best possible way protecting the relationship of trust between the lawyer and the client and compliance with current regulations']"
12,17,12_role_clients_lawyers_stake,"['role', 'clients', 'lawyers', 'stake', 'limitations', 'deployment', 'services', 'client', 'constitutes', 'development']","['as lawyers play an important role to access to justice defence of the rule of law and protection of democratic values they seem to have particular role to play when it comes to the further development and deployment of tools especially in those areas where access to justice and process are at stake', 'given lawyers dual role on the one hand with their active role in the judicial and on the other as legal service providers they have unique role to play when it comes to the further development and deployment of tools especially in those areas where access to justice and process are at stake', 'given lawyers dual role on the one hand with their active role in the judicial and on the other as legal service providers they have unique role to play when it comes to the further development and deployment of tools especially in those areas where access to justice and process are at stake']"
13,17,13_ibid_singapore_cfm_web,"['ibid', 'singapore', 'cfm', 'web', 'purpose', 'computers', 'common', 'products', 'complex', 'technology']","['ibid pp', 'ibid pp', 'ibid pp']"
14,16,14_rights_assemblies_concept_commandments,"['rights', 'assemblies', 'concept', 'commandments', 'declaration', 'participants', 'protests', 'texts', 'examples', 'control']","['human rights and', 'further the punishments set out in the code examples of eye for an eye principles can be found throughout the text appear rather harsh compared to modern penal however the code also presents some of the earliest examples of the right to freedom of speech the presumption of innocence the right to present evidence and the right to fair the concept of human rights was anticipated in such important national legal texts as the magna carta and the bill of rights from england the claim of right in scotland the constitution and bill of rights of the and the french declaration on the rights of man and citizen', 'it was not until the century that the concept of human rights and fundamental freedoms as we know it today was internationally recognized first in the universal declaration of human followed in the perspective by the convention for the protection of human rights and fundamental and more recently by the charter of fundamental rights of the european today human rights are often to be the basis of civilisation behaviour and function']"
15,16,15_charter_judicial_ethics_environment,"['charter', 'judicial', 'ethics', 'environment', 'committee', 'commissioner', 'parliamentary', 'responsabilité', 'rights', 'civile']","['possibly some new legal frameworks may need to be established to codify certain principles and requirements in conjunction with voluntary ethics expert group on ethics guidnes for trustworthy council of europe commissioner for human rights unboxing artificial intelligence steps to protect human rights', 'meanwhile the cepej has adopted an ethical charter on the use of in judicial and their environment which also includes an study on the use of in judicial notably applications processing judicial decisions and the ccbe supports such initiatives and remains convinced of the importance to keep monitoring the implementation of these principles and to possibly expand them in light of new technological developments and european parliament resolution of february on comprehensive european industrial policy on artificial intelligence and robotics recital whereas further development and increased use of automated and algorithmic undoubtedly has an impact on the choices that an individual such as businessperson or an internet user and an administrative judicial or other public authority make in reaching final decision of consumer business or authoritative nature whereas safeguards and the possibility of human control and verification need to be built in to the process of automated and algorithmic available here', 'for example the european commission expert group on was established which published ethics guidnes for trustworthy and the council of europe european commission for the efficiency of justice cepej has adopted an ethical charter on the use of in judicial and their environment']"
16,15,16_recognition_surveillance_measures_dogs,"['recognition', 'surveillance', 'measures', 'dogs', 'technology', 'enforcement', 'widespread', 'behaviour', 'rights', 'society']","['fra facial recognition technology fundamental rights considerations in the context of law enforcement november', 'for more detailed analysis of the fundamental rights challenges that are triggered by the use of facial recognition technology in the context of law enforcement reference is made to the study of the european union agency for fundamental rights fra facial recognition technology fundamental rights considerations in the context of law enforcement', 'facial recognition and other technical surveillance measures']"
17,14,17_conclusion_denied_taken_meanings,"['conclusion', 'denied', 'taken', 'meanings', 'overall', 'care', 'effect', 'expression', 'discussion', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['conclusion', 'conclusion', 'conclusion']"
18,14,18_tools_assisting_practitioners_lawyers,"['tools', 'assisting', 'practitioners', 'lawyers', 'firms', 'litigation', 'collaborative', 'behalf', 'accounting', 'organisation']","['certain categories of litigants group litigation managers are certainly ready as soon as the rability of the programs is sufficient to promote their use for accounting purposes', 'however when the average sized european law firm actually tries to use these tools this promise turns out to be only reference to very generic functions accessible in the tools which turn out to require disproportionate investment on behalf of the user', 'in the legal services and justice environment legal tech have emerged throughout europe and have brought or are planning to bring range of tools on the market promising to facilitate legal practitioners with legal analysis reduction of repetitive and tasks speeding up judicial processes or even assisting judges in']"
19,13,19_tools_effective_manner_automated,"['tools', 'effective', 'manner', 'automated', 'adversarial', 'adverse', 'objects', 'compilation', 'precautions', 'intention']","['however without proper precautions the use of may impact human rights which is why it is so important that tools are always properly assessed at the early stages of their development in order to minimise the risk of adverse impact', 'the possibility of discussing and contesting outcomes the parties should have the opportunity to discuss in an adversarial manner the data and conclusions deriving from an automated', 'the technical considerations in any given matter may extend beyond the question of what is meant by reference to but also considerations of the manner of the creation of the software selection and compilation of datasets used for educating the and the extent to which any given would be contained or depend upon other components or for its effective operation']"
20,12,20_processing_language_deep_advances,"['processing', 'language', 'deep', 'advances', 'models', 'handbook', 'raton', 'interdisciplinary', 'combination', 'important']","['the most promising research and recent breakthroughs in natural language processing are all related to advances in the field of', 'very important parts of the computer tools and models used in nlp are built on machine learning algorithms and deep learning is one major driving force behind the current new wave of interest and new applications in nlp for lawyers natural language processing is important because all our work is related to human language whether written or spoken', 'deep learning in natural language processing']"
21,12,21_professional_confidentiality_client_privilege,"['professional', 'confidentiality', 'client', 'privilege', 'protect', 'inform', 'lawyers', 'obligations', 'consent', 'competence']","['the duty to preserve professional legal professional privilege and the obligation to protect the confidentiality of clients data', 'from these of view the most obvious principles in the use of tools concern the duty of competence the duty to inform the client while maintaining lawyers independence in terms of defence and advice and the duty to preserve professional professional privilege as well as the obligation to protect the confidentiality of clients data', 'from these of view the most obvious principles to respect in the use of tools concern the duty of competence the duty to inform the client maintaining lawyers independence in terms of defence and advice the duty to preserve professional professional privilege and the obligation to protect the confidentiality of clients data']"
22,12,22_defence_investigation_counsels_disadvantage,"['defence', 'investigation', 'counsels', 'disadvantage', 'proceedings', 'resources', 'prosecutors', 'defendant', 'capabilities', 'analyse']","['also clients who are the subject of criminal proceedings should expect that their defence counsel will be able to identify major recurring sources of bias in analyses and be able to explain this to the judges involved', 'in line with these requirements the use of in criminal proceedings transforms what is expected from defence counsel including the expectation that counsel will be able to analyse and interpret data to the trial', 'without such tools defence counsel are unable effectively to carry out their work in face of the volumes of evidence that are generally collected in the investigation phase of criminal case such as electronic evidence from computer etc']"
23,11,23_weak_algorithms_precise_science,"['weak', 'algorithms', 'precise', 'science', 'fiction', 'observers', 'philosophical', 'contrast', 'breakthroughs', 'reality']","['as strong does not yet exist in reality this paper does not further discuss strong except where flagging possible future issues', 'of may be into the categories such as simple algorithms weak and strong', 'the essential difference between simple algorithms and weak is that the former follows precise step of logical rules algorithms to achieve goal and it will always perform in the same way without possibility for improvement']"
24,11,24_profession_ethical_legal_aspects,"['profession', 'ethical', 'legal', 'aspects', 'practices', 'overlapping', 'simshaw', 'seeks', 'guidance', 'operate']","['ethical aspects concerning the use of in legal practice', 'the last two parts both address core aspects of the legal profession namely the effect of the use of in legal practice on the ethics of the profession and the training of lawyers', 'ethical aspects concerning the use of in legal practice the practice of the profession of lawyer must always be on respect for ethical principles']"
25,11,25_search_expression_supplier_clause,"['search', 'expression', 'supplier', 'clause', 'lease', 'noun', 'documents', 'lawyers', 'capabilities', 'wildcards']","['similarly pos tagging can also be helpful to lawyers in providing an of documents at different level of search for example by highlighting all the references to lease used as noun but not as verb', 'this is done by changing the declination of noun or conjugation of verb of more abstract clause to fit into specific document such as with multiple lessors lessees or subjects of lease in document where the original clause was in the singular and correctly changing word endings in agglutinating languages', 'similar search capabilities are present for time relations called temporal expression recognition for example to search through all contracts and find the payment date or the required period of notice of termination or highlight deadlines for court documents or for event detection such as including calendar entry if the court document mentions new hearing']"
26,10,26_category_insight_reasoning_understand,"['category', 'insight', 'reasoning', 'understand', 'explainability', 'terminology', 'programmers', 'salesman', 'speech', 'internal']","['more broadly marketers and salesman are very eager to assign more sophisticated dumb as he category of', 'some categories do not need any explanation but for reasons of correct terminology it is still useful to mention trivial category is speech recognition', 'however fault of such is that their internal reasoning processes tend to be very complex and impenetrable for many therefore even its programmers may be unable to explain how they achieve their outcomes without incurring extra costs']"
27,8,27_gdpr_privacy_compliance_separation,"['gdpr', 'privacy', 'compliance', 'separation', 'neutrality', 'verifiable', 'dispute', 'scope', 'standards', 'application']","['lives on data and its ability to work with the data and combine them is the right to privacy and data protection is therefore clearly at stake', 'compliance with gdpr principles even outside the scope of application of the gdpr the principles of automated decision making as set forth in articles and art', 'to this end the main issues should be by courts possibility for all parties involved to identify the use of in case of the judge power possibility to verify the data input and reasoning of the tool the possibility to discuss and contest outcomes compliance with gdpr principles the neutrality and objectivity of tools used by the judicial should be guaranteed and verifiable']"
28,8,28_code_principles_hammurabi_elaborated,"['code', 'principles', 'hammurabi', 'elaborated', 'hungarian', 'commitments', 'codifying', 'slavery', 'archaeological', 'legislative']","['if this is not the case there should be an examination of whether the existing rules could be used at least as basis in light of which new rules might further be elaborated or whether completely new rules should be established', 'following range of other policy papers and studies commitments have been made also to establish some kind of legislative framework codifying certain principles and requirements which need to be respected in the development and deployment of tools', 'instead of providing prescriptive recommendations on how to tackle the issues raised the paper identifies and explains the imminent challenges and sets out number of principles which are reflective of the values of democracy and the rule of law and against which the use of can be further evaluated taking into account specific applications and circumstances']"
29,8,29_rights_democratic_efficiency_principles,"['rights', 'democratic', 'efficiency', 'principles', 'conflicts', 'preserving', 'litigants', 'adherence', 'subordinated', 'standards']","['especially in the criminal justice fundamental rights and adherence to ethical standards are fundamental for preserving the rule of law', 'in general and on currently available in this field it should be noted that thorough assessments of the effect of on various human rights democratic principles and the rule of law seems to be one of the measures which may be used to prevent unwanted conflicts with these rights principles and rules', 'fundamental rights that underpin the rule of law can not be subordinated to mere efficiency gains or cost saving benefits whether for court users or judicial authorities']"
