Topic,Count,Name,Representation,Representative_Docs
9,20,9_conclusion_contracts_consumer_assistant,"['conclusion', 'contracts', 'consumer', 'assistant', 'functionality', 'preventing', 'consequence', 'subscription', 'aspect', 'expect']","['article consequence of not acting to prevent the conclusion of contract consumer who does not prevent the conclusion of contract through the functionality of digital assistant as required by article objection model is bound by the actions of the digital assistant in with article', 'article functionality for preventing the conclusion of contract digital assistant which can be used by consumers for concluding contracts must allow consumer to prevent the conclusion of contract through appropriate parameters in the digital assistant user interface', 'article functionality for preventing the conclusion of contract digital assistant which can be used by consumers for concluding contracts must allow consumer to prevent the conclusion of contract through appropriate parameters in the digital assistant user interface']"
10,20,10_operation_actions_manipulation_digital,"['operation', 'actions', 'manipulation', 'digital', 'addresses', 'practices', 'assistant', 'ability', 'injections', 'numbers']","['these practices include the use of dark patterns that in this instance affect the normal operation of the digital assistant and the performance of its expected function to the detriment of consumers using digital assistant in their interactions with businesses', 'article manipulation of digital assistants business must not use the structure design function or manner of operation of their online interface in way that is likely to materially distort or impair the ability of digital assistant to perform its functions', 'it would cover eg situation where the law prohibits the use of bots form of digital assistant for the purchase of large numbers of one item eg concert tickets or other items for which supply is finite or concerns over the rability of particular assistant identified by public authority']"
11,20,11_supply_contract_digital_contracts,"['supply', 'contract', 'digital', 'contracts', 'recurring', 'supplier', 'frequency', 'supplying', 'consumer', 'pay']","['in good time before concluding contract for the supply of digital assistant the supplier must provide the to the consumer along with any other to be provided by the supplier under the applicable law the main characteristics of the digital assistant including its adaptive capability any default settings or parameters at the time of supplying the digital assistant to the consumer the functionalities to prevent the conclusion of contract and to deactivate digital assistant', 'in good time before concluding contract for the supply of digital assistant the supplier must provide the to the consumer along with any other to be provided by the supplier under the applicable law the main characteristics of the digital assistant including its adaptive capability any default settings or parameters at the time of supplying the digital assistant to the consumer the functionalities to prevent the conclusion of contract and to deactivate digital assistant the extent to which consumer is able to select settings or parameters for use in contracts with business after the digital assistant has been supplied whether the digital assistant will give exclusive or preferential treatment to certain products or businesses and if so the criteria for such treatment and their respective weight whether from business will be provided to the consumer where such was made available to the digital assistant the price the consumer has to pay for the digital assistant if applicable any recurring payments the consumer must make for the use of the digital assistant and their frequency and that any contract concluded with business through digital assistant is between the consumer and that business only', 'the extent to which consumer is able to select settings or parameters for use in contracts with business after the digital assistant has been supplied whether the digital assistant will give exclusive or preferential treatment to certain products or businesses and if so the criteria for such treatment and their respective weight whether from business will be provided to the consumer where such was made available to the digital assistant the price the consumer has to pay for the digital assistant if applicable any recurring payments the consumer must make for the use of the digital assistant and their frequency and that any contract concluded with business through digital assistant is between the consumer and that business only']"
12,20,12_contractual_actions_respect_assistant,"['contractual', 'actions', 'respect', 'assistant', 'enforceability', 'validity', 'consumer', 'comply', 'virtue', 'entitled']","['any contractual term providing that the business will not be bound by the actions of the digital assistant used by the business for its contractual relations with the consumer is only effective insofar as the actions to which that term applies are so unexpected that reasonable person would conclude there has been serious failure in the operation of the digital assistant', 'any action carried out by digital assistant in respect of the contractual relations between consumer and business is not to be denied legal effect validity or enforceability on the sole ground that digital assistant was used', 'any action carried out by digital assistant in respect of the contractual relations between consumer and business is not to be denied legal effect validity or enforceability on the sole ground that digital assistant was used']"
13,19,13_interests_disclosure_conflicts_respective,"['interests', 'disclosure', 'conflicts', 'respective', 'prioritised', 'prioritisation', 'consumer', 'supplier', 'operation', 'occurs']","['the disclosure must include an explanation about the nature of the potential conflict of interests and how the respective interests of the consumer and other persons are prioritised by the digital assistant', 'article disclosure of conflict of interests where applicable the supplier of the digital assistant must disclose to the consumer that the operation of the digital assistant involves conflict of the consumer interests with those of other persons that could impact the prioritisation of the consumer interests', 'article disclosure of conflict of interests where applicable the supplier of the digital assistant must disclose to the consumer that the operation of the digital assistant involves conflict of the consumer interests with those of other persons that could impact the prioritisation of the consumer interests']"
14,17,14_requirements_design_compliance_comply,"['requirements', 'design', 'compliance', 'comply', 'standards', 'contract', 'suppliers', 'functionality', 'consumers', 'assistant']","['compliance with the design requirements set out in articles and their correct operation are aspects of conformity with the contract for the supply of digital assistant by business to consumer in with article', 'article conformity without prejudice to any other requirements ing the conformity of digital content or services with the contract the conformity of digital assistant with the contract requires compliance with the design requirements in and the correct operation of the functionalities prescribed by the design requirements and that its actions do not deviate from those which could reasonably be expected by the consumer who uses it particularly where the operation of any adaptive functionality of the digital assistant results in actions inconsistent with any given to the consumer about the digital assistant adaptive functionality', 'article conformity without prejudice to any other requirements ing the conformity of digital content or services with the contract the conformity of digital assistant with the contract requires compliance with the design requirements in and the correct operation of the functionalities prescribed by the design requirements that its actions do not deviate from those which could reasonably be expected by the consumer who uses it particularly where the operation of any adaptive functionality of the digital assistant results in actions inconsistent with any given to the consumer about the digital assistant adaptive functionality']"
15,17,15_standard_expectations_sustainable_factors,"['standard', 'expectations', 'sustainable', 'factors', 'ratings', 'focuses', 'criteria', 'ingredients', 'production', 'nut']","['for instance consumer might prefer specific supermarkets for their groceries and dislike others or consumer might wish to specify or exclude certain brands', 'the fact that reasonable expectations criterion is to be applied confirms that this is an objective standard and not on an individual consumer subjective expectations', 'however relying on broad reasonable expectations standard alone without further elaboration would be insufficient because of the limited legal certainty inherent in any dependent broad standard']"
16,17,16_requirements_virtual_dma_laws,"['requirements', 'virtual', 'dma', 'laws', 'assistants', 'contracting', 'apply', 'dsa', 'digital', 'design']","['in opting for design requirements these model rules put greater weight on ex ante regulation of digital assistants directly rather than framing these requirements as private law rights for consumers that would generally be exercised ex post ie after something has gone wrong for the consumer', 'there are three key aspects to these model rules first specific design requirements that particular functionalities must be incorporated into digital assistants or their user interfaces to high level of consumer protection and to provide mechanisms that allow consumer to control the operation of their digital assistants secondly the regulation of the contract for the supply of digital assistant to consumer and thirdly the contracts concluded and performed through the use of digital assistants algorithmic contracts', 'dberate choice was made to combine design requirements and legal rights for consumers because the objective of ensuring high level of consumer protection in respect of digital assistants is best achieved through combination of ex ante requirements and ex post rights']"
17,16,17_deactivate_temporarily_permanently_deactivation,"['deactivate', 'temporarily', 'permanently', 'deactivation', 'functionality', 'assistant', 'interface', 'brake', 'button', 'suspend']","['article functionality to deactivate the digital assistant temporarily or permanently digital assistant intended for use by consumers must allow the consumer to deactivate the digital assistant temporarily or permanently', 'article deactivation of the digital assistant consumer has right to deactivate digital assistant temporarily or permanently', 'article deactivation of the digital assistant consumer has right to deactivate digital assistant temporarily or permanently']"
18,16,18_agent_pc_capabilities_processing,"['agent', 'pc', 'capabilities', 'processing', 'technical', 'agents', 'principles', 'fraud', 'fulfil', 'machines']","['principles and pc suggest approach in certain instances the electronic agent as such is not attributed to party at all eg in case of identity fraud where that party has never decided to use an electronic agent', 'where the electronic agent as such is attributed to party and that party therefore qualifies as operator the other party may nevertheless not rely on the agent output where the operator lost control of the agent and the other party caused that loss of control or where the other party was or should have been aware of the loss of control', 'in contrast principle of the pc only provides that if party does not disclose that it is using an electronic agent that party shall bear the risks resulting from the fact that the electronic agent capabilities fall short of those of human performing the same tasks']"
19,16,19_legal_traditions_vienna_public,"['legal', 'traditions', 'vienna', 'public', 'institute', 'branches', 'secretariat', 'substantive', 'seeks', 'comparative']","['building on the wealth of diverse legal traditions its mission is the quest for better in europe and the enhancement of european legal integration', 'by its endeavours eli seeks to contribute to the formation of more vigorous european legal community integrating the achievements of the various legal cultures endorsing the value of comparative knowledge and taking genuinely perspective', 'by its endeavours eli seeks to contribute to the formation of more vigorous european legal community integrating the achievements of the various legal cultures endorsing the value of comparative knowledge and taking genuinely perspective']"
20,15,20_costs_terms_waive_conditions,"['costs', 'terms', 'waive', 'conditions', 'goods', 'scope', 'enforced', 'discussed', 'disputes', 'cases']","['although in individual cases such costs may not be particularly significant especially if any goods dispatched but not yet dvered can be recovered by the business it is conceivable that such costs might mount up over time', 'business must not use any contractual terms or conditions in contract with consumer which directly or indirectly waive or restrict this right', 'business must not use any contractual terms or conditions in contract with consumer which directly or indirectly waive or restrict this right']"
21,15,21_conclusion_contract_provision_disclosures,"['conclusion', 'contract', 'provision', 'disclosures', 'agreement', 'enactment', 'formats', 'issued', 'formal', 'alerts']","['in addition paragraph requires instructions on how the consumer can prevent the conclusion of contract see article including how any alerts will be issued to the consumer notification on their smartphone an alarm on smart device or similar and how the consumer can prevent or confirm as the case may be that contract should be concluded', 'article contractual disclosures where business is required to provide to consumer in format before the conclusion or during the performance of contract or after contract has ended this must also be provided in structured commonly used and readable format', 'article contractual disclosures where business is required to provide to consumer in format before the conclusion or during the performance of contract or after contract has ended this must also be provided in structured commonly used and format']"
22,15,22_rules_model_status_implementing,"['rules', 'model', 'status', 'implementing', 'provisions', 'embodied', 'risk', 'develop', 'protective', 'addressing']","['the laws implementing these model rules are free to specify the process es that need to be followed', 'although one might think that no such rule is required this was ed to not be the case for these model rules as the risk that such situations could arise is real and where they do materialise could be detrimental to consumers', 'chapter general provisions paragraph explains that these model rules are presented as model rules for legislators who can develop legislation on these rules']"
23,15,23_damages_losses_conditions_awarding,"['damages', 'losses', 'conditions', 'awarding', 'claims', 'causal', 'linked', 'fault', 'defences', 'mitigate']","['whilst paragraph confirms the entitlement to damages for any losses suffered as result of the paragraph leaves the conditions for claiming damages to the applicable law', 'the conditions for claiming damages are those applicable to damages claims under the applicable law', 'the conditions for claiming damages are those applicable to damages claims under the applicable law']"
24,14,24_attribution_mlac_vicarious_restrictive,"['attribution', 'mlac', 'vicarious', 'restrictive', 'specialis', 'references', 'lex', 'lead', 'control', 'pivots']","['for comparison attribution is addressed in the mlac in article', 'like article mlac principle pc focuses on knowledge or awareness of the loss of control as factor limiting the general attribution rule', 'that said this article seeks to deal with attribution and its limits in the context of algorithmic consumer contracts and as such should be treated as lex specialis with to attribution and its limits instead of any rules of the applicable law that might also address aspects of this']"
25,13,25_highlighted_settings_parameters_deployment,"['highlighted', 'settings', 'parameters', 'deployment', 'led', 'bookings', 'revised', 'interface', 'clarity', 'requirement']","['in particular any default settings must be highlighted to alert the consumer to these default settings', 'any default settings must be highlighted', 'any default settings must be highlighted']"
26,12,26_services_harmonised_markets_repealing,"['services', 'harmonised', 'markets', 'repealing', 'fair', 'directives', 'commerce', 'cf', 'agents', 'eucml']","['cf the discussion in friso bostoen and jan krämer agents and ecos contestability cerre issue paper centre on regulation in europe', 'article for the purposes of this law automated means computer that is capable of carrying out actions without the necessary review or intervention of natural person directive of the european parliament and of the council of may on certain aspects concerning contracts for the supply of digital content and digital services oj', 'furthermore the choice between confirmation and objection could be global parameter applicable to all contracts concluded through the digital directive of the european parliament and of the council of june on certain legal aspects of society services in particular electronic commerce in the internal market on electronic commerce oj']"
27,12,27_micro_enterprises_categorised_imposing,"['micro', 'enterprises', 'categorised', 'imposing', 'paragraphs', 'scope', 'applicable', 'defined', 'obligations', 'drafting']","['in law for example this would be traders qualifying as micro or small enterprises as defined in recommendation concerning the definition of micro small and enterprises oj', 'in law for example this would be traders qualifying as micro or small enterprises as defined in recommendation concerning the definition of micro small and enterprises oj', 'the obligation in paragraph does not apply to businesses categorised as micro or small enterprises under the applicable law']"
28,12,28_assistants_development_documentation_digital,"['assistants', 'development', 'documentation', 'digital', 'portability', 'features', 'tasks', 'requirements', 'relevance', 'automation']","['article documentation of digital assistants must be designed to document how particular decision by the digital assistant was made', 'article documentation of digital assistants must be designed to document how particular decision by the digital assistant was made', 'it is too early in the development of the digital assistant market to see clear need for such rule this issue should be re at when parameter portability is technologically practicable and necessary to allow consumers to change their digital assistants easily']"
29,12,29_duration_binding_delays_setting,"['duration', 'binding', 'delays', 'setting', 'hours', 'objecting', 'alerting', 'exercising', 'brief', 'arrangements']","['decision on whether to set time limit for exercising the right to cancel and its duration would therefore be governed by the applicable law', 'this includes the possibility for consumer to object to the conclusion of contract during short time window see article', 'one aspect of this functionality is the possibility for consumer to prevent the conclusion of contract during short time window before the contract becomes legally binding see article']"
30,11,30_confirmation_order_objection_requiring,"['confirmation', 'order', 'objection', 'requiring', 'choice', 'transactions', 'opt', 'opportunity', 'express', 'parameters']","['paragraph requires that consumer must have the choice between requiring the active approval of an order before it is placed confirmation model or alternatively to prevent the placing of an order objection model for short period of time before it is placed', 'in particular the digital assistant must give the consumer at least the choice of requiring the consumer express confirmation before an order is placed confirmation model or requiring short period of time to give the consumer an opportunity to prevent the placing of an order objection model', 'in particular the digital assistant must give the consumer at least the choice of requiring the consumer express confirmation before an order is placed confirmation model or requiring short period of time to give the consumer an opportunity to prevent the placing of an order objection model']"
31,11,31_relations_attribution_contractual_actions,"['relations', 'attribution', 'contractual', 'actions', 'allocation', 'digital', 'respect', 'risk', 'prohibition', 'assistant']","['they seek to provide an appropriate allocation of risk between all the parties in respect of the use of digital assistants for contractual relations', 'article attribution and its limits person who uses digital assistant for contractual relations is bound by the actions taken by the digital assistant and all the actions of the digital assistant are attributed to that person', 'article attribution and its limits person who uses digital assistant for contractual relations is bound by the actions taken by the digital assistant and all the actions of the digital assistant are attributed to that person']"
32,11,32_liability_supplier_liable_incurred,"['liability', 'supplier', 'liable', 'incurred', 'damages', 'digital', 'pecuniary', 'consumer', 'compensation', 'obligation']","['the liability of the supplier includes an obligation to pay damages for losses incurred by the consumer to any of the digital assistant', 'chapter additional liability of the supplier of digital assistant chapter additional liability of the supplier of digital assistant article liability of the supplier of digital assistant to third parties where the actions of digital assistant are not attributed to the consumer who deployed it under article the supplier of the digital assistant to that consumer is liable to the business with whom the consumer digital assistant was dealing for losses the business has incurred as result of the', 'chapter additional liability of the supplier of digital assistant article liability of the supplier of digital assistant to third parties where the actions of digital assistant are not attributed to the consumer who deployed it under article the supplier of the digital assistant to that consumer is liable to the business with whom the consumer digital assistant was dealing for losses the business has incurred as result of the']"
33,11,33_main_restricted_functionality_declines,"['main', 'restricted', 'functionality', 'declines', 'integrated', 'deactivates', 'digital', 'brew', 'fridge', 'consumer']","['the main functionality of product which incorporates digital assistant must not be restricted if consumer declines to use that digital assistant', 'the main functionality of product which incorporates digital assistant must not be restricted if consumer deactivates the digital assistant except where the main functionality of the product is to provide the digital assistant to consumer', 'the main functionality of product which incorporates digital assistant must not be restricted if consumer deactivates the digital assistant except where the main functionality of the product is to provide the digital assistant to consumer']"
34,10,34_profiling_modify_personal_exclude,"['profiling', 'modify', 'personal', 'exclude', 'criteria', 'profiles', 'values', 'questions', 'disabling', 'effects']","['paragraph of this article requires that digital assistant must have the functionality to allow consumer to review and modify the profile developed by the digital assistant', 'where digital assistant considers the consumer profile in determining its actions the digital assistant must allow the consumer at any time to review and modify their profile as developed by the digital assistant and exclude their profile from determining its actions', 'where digital assistant considers the consumer profile in determining its actions the digital assistant must allow the consumer at any time to review and modify their profile as developed by the digital assistant and exclude their profile from determining its actions']"
35,10,35_documentation_process_consulted_documented,"['documentation', 'process', 'consulted', 'documented', 'documenting', 'evidence', 'rights', 'validation', 'consulting', 'explainability']","['the documentation must be sufficient to enable consumer to follow how decision was made', 'decision can be documented by either text which summarises the process meaningful list of sources consulted in reaching that decision or black letter rules any other evidence documenting how particular decision was made', 'chapter design requirements decision can be documented by either text which summarises the making process ii meaningful list of sources consulted in reaching that decision or any other evidence documenting how particular decision was made']"
36,10,36_data_coffee_sunscreen_bags,"['data', 'coffee', 'sunscreen', 'bags', 'aggregate', 'customised', 'cubes', 'forecast', 'ice', 'winter']","['illustration digital assistant res on external data about the weather forecast to adjust the items for weekly groceries order', 'perhaps some advanced digital assistants would eventually be designed rably to fill gaps verify data compare aggregate and combine available data or even express in comprehensible and customised way considering the consumer characteristics or preferences any provided by the or seek out for the envisaged transaction even where this is not covered by specific duties', 'one day in winter to serious data error the weather data suggests very extreme weather conditions with temperature exceeding and wind speeds of over miles per hour']"
37,9,37_duty_supplier_providers_failures,"['duty', 'supplier', 'providers', 'failures', 'obligation', 'consumers', 'warning', 'monitoring', 'contracting', 'approval']","['the trigger is subject to the proviso that there is no clear and rable that the business has taken adequate steps to prevent similar failures in the future whether on its own initiative or as result of action by an enforcement body', 'article supplier duty to warn the supplier of digital assistant is under no obligation to monitor the businesses that become contracting parties with consumers through the use of digital assistants', 'article supplier duty to warn the supplier of digital assistant is under no obligation to monitor the businesses that become contracting parties with consumers through the use of digital assistants']"
38,9,38_requirements_design_jurisdiction_supplier,"['requirements', 'design', 'jurisdiction', 'supplier', 'legislation', 'compliance', 'chain', 'treaties', 'intends', 'obligation']","['the supplier obligation in paragraph is supplemented by paragraph which makes compliance with the requirements in this chapter an aspect of the conformity with the contract or corresponding legal requirements ing quality and fitness under the applicable law of the digital assistant see also article', 'chapter design requirements in implementing this legislators may decide to impose specific obligations on other parties in the digital assistant supply chain in respect of these design requirements', 'in the absence of legislation giving effect to these design requirements legislation adopted by an member state would have to be compatible with the treaties']"
39,8,39_cancel_exercises_liability_contract,"['cancel', 'exercises', 'liability', 'contract', 'cancellation', 'entitlement', 'disclosure', 'processes', 'demonstrate', 'restitutionary']","['where contract has been concluded between consumer and business but the business using digital assistant has not disclosed its use in with paragraph and the consumer demonstrates that they would not have entered into the contract had such disclosure been made the consumer has the right to cancel that contract', 'consumer who exercises this right to cancel will incur no liability including for subject to either party entitlement to receive back any performance that was already rendered before the contract was cancelled', 'consumer who exercises this right to cancel will incur no liability including for subject to either party entitlement to receive back any performance that was already rendered before the contract was cancelled']"
40,8,40_disclosure_period_incurring_terminate,"['disclosure', 'period', 'incurring', 'terminate', 'penalty', 'contract', 'concluded', 'refunded', 'liability', 'limitations']","['such disclosure must be made before the contract for the supply of the digital assistant is concluded and given separately from other required to be given by the supplier', 'for period of days after receiving such disclosure the consumer has the right to end the contract for the supply of the digital assistant without penalty and without incurring any further liability under the contract for the supply of the digital assistant', 'for period of days after receiving such disclosure the consumer has the right to terminate the contract for the supply of the digital assistant without penalty and without incurring any further liability under the contract for the supply of the digital assistant']"
41,8,41_infringement_paragraph_retroactive_infringing,"['infringement', 'paragraph', 'retroactive', 'infringing', 'conclusion', 'contract', 'technological', 'consequences', 'refers', 'modifications']","['article focuses on the particular of placing an order and therefore the conclusion of contract and it is in this that design requirement is more essential at this stage of technological development', 'any contract resulting from an infringement of paragraph can be set aside by consumer', 'any contract resulting from an infringement of paragraph can be set aside by consumer']"
42,8,42_transmit_email_functionality_leaflet,"['transmit', 'email', 'functionality', 'leaflet', 'dispense', 'contacts', 'communication', 'arranging', 'airport', 'transport']","['however where digital assistant has the functionality to transmit provided by business or at least an accurate summary thereof to the consumer paragraph requires that this is made available to the consumer in sufficient time before the order is placed', 'where the digital assistant has the functionality to receive provided by the business and transmit this or an accurate summary thereof to the consumer such must be made available to the consumer before the order is placed and in sufficient time for the consumer to use the functionality to prevent the conclusion of the contract', 'where the digital assistant has the functionality to receive provided by the business and transmit this or an accurate summary thereof to the consumer such must be made available to the consumer before the order is placed and in sufficient time for the consumer to use the functionality to prevent the conclusion of the contract']"
