Topic,Count,Name,Representation,Representative_Docs
9,14,9_data_case_modules_algorithms,"['data', 'case', 'modules', 'algorithms', 'methods', 'implement', 'composition', 'plays', 'representability', 'subjects']","['in the case of ml models the data set should be analysed understood and variables that are for the goal or problem should be identified', 'in the case of modules with low degree of learning data can be as more abstract and less structured than in ml', 'in case of ml modules special attention needs to be paid to suitable analysis and modelling of data']"
10,14,10_processes_group_agreement_challenges,"['processes', 'group', 'agreement', 'challenges', 'organizational', 'apply', 'document', 'introduced', 'outcome', 'support']","['agreement processes that are another process group in are not part of this document', 'agreement processes are organizational processes that apply outside of the span of prect life as well as for prect lifespan', 'the processes are organized in three groups organizational processes are concerned with providing the resources to enable the prect to meet the need and expectations of the organization stakeholders']"
11,13,11_recommendations_host_environments_training,"['recommendations', 'host', 'environments', 'training', 'chess', 'export', 'games', 'hierarchical', 'stress', 'software']","['for modules with high degree of learning deployment includes the training of the model on the host and the export to the target', 'for many development problems it is useful to stress the difference between the training setting which is part of development and the actual environment where the module is being used during deployment and operation', 'it is possible to assess whether the module directly acts on the environment or whether it only gives recommendations such as recommendations for medical diagnosis with specific explanation']"
12,13,12_university_media_lubricant_vocabulary,"['university', 'media', 'lubricant', 'vocabulary', 'information', 'technology', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['springer media', 'stanford university', 'information technology vocabulary']"
13,12,13_platform_environment_hardware_constraints,"['platform', 'environment', 'hardware', 'constraints', 'differences', 'setup', 'iteration', 'analyse', 'dependence', 'operating']","['consideration of the influencing factors environment platform data and model is necessary', 'the dependence of the model on environment platform and data has to be', 'furthermore distinction between quality requirements addressing the influencing factors model data platform or environment of the module is made']"
14,11,14_requirements_development_deployment_sustainable,"['requirements', 'development', 'deployment', 'sustainable', 'stationarity', 'complexity', 'validate', 'modules', 'cycle', 'implemented']","['it becomes more difficult to confirm verify and validate an module during conception development deployment operation and retirement which are tasks', 'certain requirements that concern for example the prevention of harmful bias are required for development as well as during deployment and operation of the component life cycle', 'verification activity to that an module is built correctly according to its specification note to entry in the development deployment and the operation stages of an module life cycle requirements will be put into design and subsequently implemented to code']"
15,11,15_algorithms_hardware_change_data,"['algorithms', 'hardware', 'change', 'data', 'offline', 'training', 'ml', 'reinforcement', 'hyperparameter', 'gradient']","['in contrast online learning algorithms continue to change in operation which can make evaluation much harder or even impossible depending on the algorithmic approaches', 'in this stage major difference to classical software development is observed since ml algorithms can continue to learn from data through online learning and thus continue to change after training in the experimental environment', 'source offline learning learning from certain and static amount of data online learning continuous update of the model on new batches of data platform hardware operating and runtime environment process set of interrelated or interacting activities to achieve set of objectives product result of process note to entry there are four agreed generic product categories hardware']"
16,10,16_al_visited_tunnicliffe_stone,"['al', 'visited', 'tunnicliffe', 'stone', 'pellischeck', 'goodloe', 'gdpr', 'protection', 'prentice', 'data']","['council regulation general data protection regulation gdpr', 'stone et al', 'kung maridat and pellischeck']"
17,9,17_integrity_confidentiality_synonym_disclosed,"['integrity', 'confidentiality', 'synonym', 'disclosed', 'unauthorized', 'citation', 'obscures', 'erase', 'modification', 'privacy']","['source iso confidentiality not disclosed property that is not made available or disclosed to unauthorized individuals entities or processes note to entry data confidentiality is synonym', 'integrity designed such that any modification of the electronically stored without proper authorization is not possible note to entry often used synonymously to data integrity', 'data integrity property that data has not been altered or destroyed in an unauthorized manner note to entry often used synonymously to integrity']"
18,9,18_technical_materials_services_facilities,"['technical', 'materials', 'services', 'facilities', 'documentation', 'tangible', 'personnel', 'operations', 'managing', 'processes']","['technical management processes are concerned with managing the resources and assets allocated by organization management and with applying them to fulfil the agreements into which the organization or organizations enter', 'hardware and processed materials are generally tangible products while software or services are generally intangible', 'note to entry can include the associated equipment facilities material software firmware technical documentation services and personnel required for operations and support to the degree necessary for use in its intended environment']"
19,8,19_risk_internal_classes_classification,"['risk', 'internal', 'classes', 'classification', 'mapped', 'evaluation', 'visualized', 'pillars', 'table', 'document']","['if risk assessment process is already in place within company the risk classification can also just be mapped to what is to as high or low risk respectively in this document', 'internal risk classes are assumed to be mapped to either high risk or low risk', 'in summary in this document each module is to be either of high or low risk or it is assumed that mapping of internal risk classes to high risk and low risk respectively is carried out']"
20,8,20_analysis_solutions_task_operationalize,"['analysis', 'solutions', 'task', 'operationalize', 'heuristics', 'improve', 'formalized', 'acquisition', 'evaluated', 'metrics']","['it is for instance recommended to operationalize the problem such that its formulation contains possible actions for solution', 'quality objectives address issues concerning problem formalization task analysis data acquisition analysis and processing', 'in particular they relate to planning in terms of cost timescales and achievements to the checking of actions to help that they comply with plans and performance criteria and to the identification and selection of corrective actions']"
21,8,21_stakeholder_input_oppose_stakeholders,"['stakeholder', 'input', 'oppose', 'stakeholders', 'interests', 'qualitative', 'expertise', 'response', 'comprehension', 'acceptance']","['the mapping of input to output is largely incomprehensible to stakeholders', 'furthermore qualitative understanding between the input variables and the response is provided with respect to the stakeholder level of expertise and need for comprehension', 'comprehensibility represents the degree to which stakeholder with defined needs can understand the causes of an module output']"
