Topic,Count,Name,Representation,Representative_Docs
19,12,19_solution_policies_objectives_context,"['solution', 'policies', 'objectives', 'context', 'organization', 'internally', 'interpretation', 'trustworthiness', 'assets', 'mechanisms']","['the way an organization pursues security objectives depends on its context and its own policies', 'note reference to business in this document can be interpreted broadly to mean those activities that are core to the purposes of the organization existence', 'this can include determining if third-party solution fulfils the organization objectives or if an internally developed solution is applicable for the intended use']"
20,11,20_oversight_failures_documenting_changes,"['oversight', 'failures', 'documenting', 'changes', 'automated', 'demographic', 'personnel', 'reporting', 'monitoring', 'managing']","['items that the organization should consider documenting can include but are not limited to the intended use of the ai system and any reasonable foreseeable misuse of the ai system positive and negative impacts of the ai system to the relevant individuals or groups of individuals or both and societies predictable failures their potential impacts and measures taken to mitigate them relevant demographic groups the system is applicable to complexity of the system the role of humans in relationships with system including human oversight capabilities processes and tools available to avoid negative impacts employment and staff skilling', 'information that can be provided to users include but are not limited to purpose of the system that the user is interacting with an ai system how to interact with the system how and when to override the system technical requirements for system operation including the computational resources needed and limitations of the system as well as its expected lifetime needs for human oversight information about accuracy and performance relevant information from the impact assessment including potential benefits and harms particularly if they are applicable in specific contexts or certain demographic groups see b.5.2 and b.5.4 revisions to claims about the system benefits updates and changes in how the system works as well as any necessary maintenance measures including their frequency contact information educational materials for system use', 'this can include involving human reviewers to check the outputs of the ai system including having authority to override decisions made by the ai system ensuring that human oversight is included if required for acceptable use of the ai system according to instructions or other documentation associated with the intended deployment of the ai system monitoring the performance of the ai system including the accuracy of the ai system outputs reporting concerns related to the outputs of the ai system and their impact to relevant interested parties reporting concerns with changes in the performance or ability of the ai system to make correct outputs on the production data considering whether automated decision-making is appropriate for responsible approach to the use of an ai system and the intended use of the ai system']"
21,11,21_cycle_life_maintainability_quality,"['cycle', 'life', 'maintainability', 'quality', 'stages', 'defects', 'requirements', 'development', 'architecture', 'criteria']","['c.3.6 system life cycle issues sources of risk can appear over the entire ai system life cycle e.g', 'a.6.2 ai system life cycle objective to define the criteria and requirements for each stage of the ai system life cycle', 'b.6.2 ai system life cycle b.6.2.1 objective to define the criteria and requirements for each stage of the ai system life cycle']"
22,11,22_deployment_release_plan_flaws,"['deployment', 'release', 'plan', 'flaws', 'requirements', 'decommissioning', 'maintenance', 'software', 'development', 'oversight']","['additionally the organization should have set of requirements to be met prior to release and deployment sometimes referred to as release criteria', 'b.6.2.5 ai system deployment control the organization should document deployment plan and ensure that appropriate requirements are met prior to deployment', 'a.6.2.5 ai system deployment the organization shall document deployment plan and ensure that appropriate requirements are met prior to deployment']"
23,11,23_integrated_benefit_tr_definitions,"['integrated', 'benefit', 'tr', 'definitions', 'security', 'implement', 'forms', 'management', 'overview', 'applications']","['if an organization identifies the need to implement an ai management system and to address security objectives in similar thorough and systematic way it can implement an information security management system in conformity with iso/iec', 'note iso/iec tr provides high-level overview of ethical and societal concerns related to ai systems and applications', 'given that both iso/iec and the ai management systems use the high-level structure their integrated use is facilitated and of great benefit for the organization']"
24,10,24_logs_event_logging_retention,"['logs', 'event', 'logging', 'retention', 'recording', 'prioritized', 'biometric', 'observability', 'deploys', 'traceability']","['event logs should be kept for as long as required for the intended use of the ai system and within the data retention policies of the organization', 'b.6.2.8 ai system recording of event logs control the organization should determine at which phases of the ai system life cycle record keeping of event logs should be enabled but at the minimum when the ai system is in use', 'a.6.2.8 ai system recording of event logs the organization shall determine at which phases of the ai system life cycle record keeping of event logs should be enabled but at the minimum when the ai system is in use']"
25,10,25_performance_methodologies_criteria_monitoring,"['performance', 'methodologies', 'criteria', 'monitoring', 'assessment', 'evaluation', 'testing', 'metrics', 'measuring', 'resolving']","['performance assessment methodologies should reflect attributes and characteristics of operation and use as closely as possible to ensure that assessment results are useful and relevant', 'development of performance assessment methodologies can be based on criteria metrics and values', 'performance evaluation 9.1 monitoring measurement analysis and evaluation the organization shall determine what needs to be monitored and measured the methods for monitoring measurement analysis and evaluation as applicable to ensure valid results when the monitoring and measuring shall be performed when the results from monitoring and measurement shall be analysed and evaluated']"
26,10,26_monitoring_updates_repairs_status,"['monitoring', 'updates', 'repairs', 'status', 'failures', 'support', 'supervise', 'performance', 'issues', 'check']","['3.19 measurement process 3.8 to determine value 3.20 monitoring determining the status of system process 3.8 or an activity note to entry to determine the status there can be need to check supervise or critically observe', 'at the minimum this should include system and performance monitoring repairs updates and support', 'at the minimum this should include system and performance monitoring repairs updates and support']"
27,9,27_security_attacks_inversion_interoperability,"['security', 'attacks', 'inversion', 'interoperability', 'prediction', 'portability', 'interface', 'unsupervised', 'components', 'privacy']","['other information ai techniques are being used to augment security measures such as threat prediction detection and prevention of security attacks', 'ai-specific information security threats include but are not limited to data poisoning model stealing and model inversion attacks', 'supervised vs. unsupervised learning algorithm and type of machine learning model utilized how the model is intended to be trained and which data quality see b.7 evaluation and refinement of models hardware and software components security threats considered throughout the ai system life cycle security threats specific to ai systems include data poisoning model stealing or model inversion attacks interface and presentation of outputs how humans can interact with the system interoperability and portability considerations']"
28,9,28_reporting_documentation_supervisory_form,"['reporting', 'documentation', 'supervisory', 'form', 'obligations', 'authorities', 'organization', 'role', 'techni', 'protected']","['a.8.5 information for interested parties the organization shall determine and document their obligations to reporting information about the ai system to interested parties', 'a.6.2.7 ai system technical documentation the organization shall determine what ai system techni- cal documentation is needed for each relevant category of interested parties such as users partners supervisory authorities and provide the technical documentation to them in the appropriate form', 'b.6.2.7 ai system technical documentation control the organization should determine what ai system technical documentation is needed for each relevant category of interested parties such as users partners supervisory authorities and provide the technical documentation to them in the appropriate form']"
29,8,29_privacy_security_integrity_confidentiality,"['privacy', 'security', 'integrity', 'confidentiality', 'reliability', 'repudiation', 'redundancy', 'properties', 'robustness', 'transparency']","['security privacy and safety', 'some objectives include fairness accountability transparency explainability reliability safety robustness and redundancy privacy and security accessibility', '3.23 information security preservation of confidentiality integrity and availability of information note to entry other properties such as authenticity accountability non-repudiation and reliability can also be involved']"
30,8,30_management_review_ensuring_leadership,"['management', 'review', 'ensuring', 'leadership', 'responsibility', 'intervals', 'commitment', 'requirements', 'effectiveness', 'achieves']","['9.3.3 management review results the results of the management review shall include decisions related to continual improvement opportunities and any need for changes to the ai management system', '9.3.2 management review inputs the management review shall include the status of actions from previous management reviews changes in external and internal issues that are relevant to the ai management system changes in needs and expectations of interested parties that are relevant to the ai management system information on the ai management system performance including trends in nonconformities and corrective actions monitoring and measurement results audit results opportunities for continual improvement', '\ufeff\x08 leadership 5.1 leadership and commitment top management shall demonstrate leadership and commitment with respect to the ai management system by ensuring that the ai policy see 5.2 and ai objectives see 6.2 are established and are compatible with the strategic direction of the organization ensuring the integration of the ai management system requirements into the organization business processes ensuring that the resources needed for the ai management system are available communicating the importance of effective ai management and of conforming to the ai management system requirements ensuring that the ai management system achieves its intended result directing and supporting persons to contribute to the effectiveness of the ai management system promoting continual improvement supporting other relevant roles to demonstrate their leadership as it applies to their areas of responsibility']"
31,8,31_documentation_records_validation_alerts,"['documentation', 'records', 'validation', 'alerts', 'web', 'technical', 'justifications', 'helpful', 'approved', 'testing']","['b.8.2 system documentation and information for users control the organization should determine and provide the necessary information to users of the system', 'the information shared can include for example technical system documentation including but not limited to data sets for training validation and testing as well as algorithmic choices justifications and verification and validation records risks related to the system results of impact assessments logs and other system records', 'information can be provided to users in numerous ways including documented instructions for use alerts and other notifications built into the system itself information on web page etc']"
32,8,32_topic_control_responsibilities_development,"['topic', 'control', 'responsibilities', 'development', 'processes', 'enhancements', 'roles', 'policy', 'allocating', 'organization']","['topic control a.7.2 data for development and enhance- ment of ai system the organization shall define document and implement data management processes related to the development of ai systems', 'topic control a.2.2 ai policy the organization shall document policy for the develop- ment or use of ai systems', 'topic control a.6.1.2 objectives for responsible develop- ment of ai system the organization shall identify and document objectives to guide the responsible development ai systems and take those objectives into account and integrate measures to achieve them in the development life cycle']"
33,8,33_controls_deemed_lists_justifications,"['controls', 'deemed', 'lists', 'justifications', 'exceptions', 'exclusion', 'objectives', 'developing', 'organization', 'implementation']","['if different or additional controls are necessary beyond those in annex the organization can design such controls or take them from existing sources', 'justification for exclusion can include where the controls are not deemed necessary by the risk assessment and where they are not required by or are subject to exceptions under applicable external requirements', 'the annex controls are not exhaustive and additional control objectives and controls can be needed']"
34,8,34_resources_computing_tools_hardware,"['resources', 'computing', 'tools', 'hardware', 'storage', 'provisioning', 'workloads', 'edge', 'cloud', 'algorithms']","['on-premises cloud computing or edge computing processing resources including network and storage the impact of the hardware used to run the ai system workloads e.g', 'hardware to develop and run ai models storage for data and tooling resources human resources i.e', 'implementation guidance tooling resources for an ai system and particularly for machine learning can include but are not limited to algorithm types and machine learning models data conditioning tools or processes optimization methods evaluation methods provisioning tools for resources tools to aid model development software and hardware for ai system design development and deployment']"
35,8,35_requirements_compliance_contractual_form,"['requirements', 'compliance', 'contractual', 'form', 'impaired', 'engineering', 'needs', 'agreements', 'practices', 'guidelines']","['these can come in the form of requirements for the product or service itself during design or engineering phase or in the form of contractual requirements or general usage agreements', 'therefore it is applicable potentially to great variety of products and services in different sectors which are subject to obligations good practices expectations or contractual commitment towards interested parties', 'other criteria can be related to meeting commitment or expectation and needs of interested parties including for example ongoing monitoring to ensure compliance with customer requirements or applicable legal requirements']"
