Topic,Count,Name,Representation,Representative_Docs
9,28,9_bars_proposal_platforms_amending,"['bars', 'proposal', 'platforms', 'amending', 'actions', 'guide', 'legislative', 'practitioners', 'lawyers', 'services']","['council of bars and law societies of europe ccbe guide on the use of online legal platforms', 'council of bars and law societies of europe ccbe guide on the use of online legal platforms', 'council of bars and law societies of europe ccbe guide on the use of online legal platforms june accessed december']"
10,27,10_training_procedure_examples_techniques,"['training', 'procedure', 'examples', 'techniques', 'supervised', 'capabilities', 'interpreted', 'designer', 'annotation', 'term']","['these methods are called unsupervised learning methods and the training process here works differently because it res on some previously identified characteristics that make the process suitable for the given the designer of the tool will still have to specify how these results should be interpreted for the in the trained model but there is no manual annotation involved', 'machine learning is itself also composite term which encompasses any procedure including algorithms designed so that the procedure changes itself on the values of set of examples this set is called the training data training set or the dataset', 'this set of examples for training is called the training data training set or dataset and the training process results in trained model']"
11,25,11_competence_professional_clientsʼ_needs,"['competence', 'professional', 'clientsʼ', 'needs', 'capacity', 'lawyers', 'requirement', 'capabilities', 'suggests', 'enterprises']","['even if lawyer receives large number of very similar requests from consumers or micro enterprises the evaluation of clientsʼ actual needs requires the attention of trained professional lawyer', 'even if lawyer receives large number of very similar requests from consumers or micro enterprises the evaluation of the clientsʼ actual needs requires the attention of trained professional lawyer', 'risks to professional competence integrating technical and human processes balancing promises with actual capabilities the expectation of the competence of lawyer also demands that lawyers do not take on more clients than they are able to serve professionally']"
12,23,12_analytics_judges_legislation_court,"['analytics', 'judges', 'legislation', 'court', 'analysing', 'pacer', 'citations', 'distinction', 'documents', 'anonymisation']","['in the field of legal analytics it really matters whether the analysis of case is able to rely only on selected and manually anonymised court decisions in published and edited form or on the full court file similar to the public access to court electronic records pacer in the united states', 'in france where analytics on the individual activity of judges is prohibited by lawyer analytics still provides basic biographical on lawyers and the number of procedures in which they have participated including the subject matter of the procedures in which they have experience their expertise and even the name of their business entity but in hungary where every name is anonymised in court decisions other than the names of judges and lawyers obviously the identities even of business entity clients will not be available for analysis', 'the same technical tools that can be used both for document and case law analytics are explained in more detail only in relation to document analysis which is discussed first but that of course does not mean that document analytics is more important per se for lawyers than case law analysis']"
13,21,13_risks_professional_risk_secrecy,"['risks', 'professional', 'risk', 'secrecy', 'obligations', 'lawyer', 'internal', 'competence', 'indispensable', 'advising']","['with to the internal working of law firm like in any company the fear of missing out fomo in the field of may increase risks related to insufficient professional competence', 'risks related to the independence of the lawyer', 'risks related to professional secrecy obligations of the lawyer']"
14,21,14_argumentation_arguments_semantic_judicial,"['argumentation', 'arguments', 'semantic', 'judicial', 'briefs', 'legal', 'keywords', 'property', 'justice', 'searches']","['in this sense argumentation mining and searches on argumentation are one form of implementation of the objective of semantic search', 'advanced searching techniques beyond the text semantic search and argument mining', 'the argumentation mining tools can help us find lines of reasoning present in briefs and judicial decisions written in natural language']"
15,20,15_surveillance_software_capabilities_worktime,"['surveillance', 'software', 'capabilities', 'worktime', 'biometric', 'security', 'facial', 'capture', 'employees', 'requirements']","['besides surveillance is becoming daily part of lawyersʼ lives with every mobile and desktop operating providing biometric authentication of users including facial recognition of course without the possibility for the law firm to access biometric template data', 'however the capabilities of the software go well beyond the expectation of lawyer including total worktime surveillance', 'however the capabilities of the software go well beyond the expectation of lawyer including total worktime surveillance with the possibility to capture continuously the content on computer screens']"
16,17,16_prect_conclusions_oxford_contents,"['prect', 'conclusions', 'oxford', 'contents', 'briefcatch', 'correlation', 'executive', 'table', 'research', 'guide']","['introduction background and aims of the prect', 'this short title has been used for the prect since may', 'it is not to be confused with the prect of the university of oxford called used at least since around the same time']"
17,16,17_risks_obligations_aware_lawyers,"['risks', 'obligations', 'aware', 'lawyers', 'principles', 'breaches', 'cs', 'compliance', 'transparency', 'profession']","['risks to professional obligations when using tools', 'some of these risks are more closely connected to the nature of the tools used or their dvery method such as risks of using tools provided by third parties risks of bias and lack of transparency in machine learning methods and some risks arise from the perspective of the professional obligations of lawyers such as the obligations of confidentiality or of see also conseil national de barreaux assemblée générale du octobre groupe de travail legaltech', 'the lack of explainability and introduction of new bias could cause problem and therefore lawyers using such tools should be aware of the increase in such risks and take appropriate steps']"
18,16,18_cases_justice_quantifiable_prison,"['cases', 'justice', 'quantifiable', 'prison', 'features', 'court', 'algorithms', 'prerequisite', 'judges', 'data']","['the process of focusing on quantitative data buried deep in case law brought about the introduction of new class of tools called analytical justice tools where the search is no longer focused on retrieving textual but on amounts of money in claims or damages calculations lengths of prison sentence and the extent of other penalties', 'guide on the use of tools by lawyers and law firms in the because it highlights the historical process of how solutions in informative justice are prerequisite for analytical justice and access to quantifiable figures in case law is in turn prerequisite for any machine learning divination or dispute resolution algorithms of predictive nature', 'the next level of exciting new features is on the extraction of any other quantifiable data like the sum of compensation awarded in personal injury cases child or spousal support payments granted in family law amount of fines imposed by competition authority or even compensation figures in common disputes concerning residential leases between the landlord and the tenant or labour law indemnities to be paid in case of unfair dismissal of an employee etc']"
19,16,19_speech_transcription_voice_transcribing,"['speech', 'transcription', 'voice', 'transcribing', 'intents', 'recordings', 'dictation', 'meetings', 'commands', 'tools']","['with the simple transcription of spoken text to written text much present in the spoken voice is lost such as emphasis added by stressing certain words or differences in tone or rhythm', 'the task of recognising the speech of unspecified persons is made considerably easier if the range of distinct input to which the tool is expected to react is limited such as when using voice assistants that are expected to distinguish between couple of dozen commands', 'even today tools are already available for lawyers in all of the official languages of the but that does not mean that there is no room for improvement within this category such as in relation to accurate recognition of speech without prior training in that user voice or in transcribing recordings made in noisy environments or of multiple speakers or even in automating the creation of minutes of meetings from recordings']"
20,15,20_homoki_vadász_kira_xlaw,"['homoki', 'vadász', 'kira', 'xlaw', 'luminance', 'legaü', 'henchman', 'lohn', 'word', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['homoki', 'homoki', 'homoki']"
21,15,21_ledger_dlt_blockchain_recycling,"['ledger', 'dlt', 'blockchain', 'recycling', 'nfc', 'tags', 'application', 'decentralised', 'goods', 'number']","['as soon as specific decentralised application on digital ledger technology becomes socially important and is used by large number of people', 'the company sells and rents to both consumers and companies huge array of popular recycling equipment integrated with nfc tags and wishes to keep operations lean by using decentralised application dapp built from smart contracts and running on permissioned blockchain', 'in this simplified sense ledger is an store that keeps records of transactions that are intended to be final definitive and immutable and distributed ledger is ledger shared across set of computers dlt nodes containing copy of the ledger each and synchronized between these nodes using consensus mechanism way for the majority of dlt nodes to validate transaction and blockchain is type of distributed ledger which is organised in an sequential chain using cryptographic links between each blocks']"
22,15,22_bars_societies_barreaux_principles,"['bars', 'societies', 'barreaux', 'principles', 'legaltech', 'profession', 'jurisprudence', 'bar', 'civil', 'conduct']","['council of bars and law societies of europe ccbe considerations on the legal aspects of accessed november', 'council of bars and law societies of europe ccbe considerations on the legal aspects of', 'council of bars and law societies of europe ccbe considerations on the legal aspects of']"
23,15,23_templates_provisions_defining_clauses,"['templates', 'provisions', 'defining', 'clauses', 'clausebase', 'variables', 'reusing', 'bank', 'cases', 'declination']","['if law firm uses such tool to keep bank of reusable provisions clause repository the lawyer expects the template to be able to incorporate and adjust linguistic features such as declination conjugation grammatical gender etc', 'if law firm wants to retain unified clause bank as knowledge base the document assembly they use should be capable of making these kinds of adjustments without the lawyer all the possible grammatical rules at the business logic level of conditional texts', 'legito clausebase where the user has to import the text of the provisions from existing plain documents or type and edit these on the web application and use the interface on the website to represent the variable parts and conditions of the text that will define the final document including using business logic to define which provisions are to be repeated on certain variables']"
24,14,24_reuse_disposal_profiling_provider,"['reuse', 'disposal', 'profiling', 'provider', 'dataset', 'anonymised', 'anonymisation', 'secrecy', 'reidentified', 'locations']","['lawyers should seek to insist upon terms and conditions clearly excluding any profiling activity even if the target for the profiling is only the same lawyer and reuse of data even after supposed anonymisation of the data', 'regarding reuse of data the advice given in relation to online platforms applies here as the most striking problem is that current online legal platforms including those providing tools rarely provide any at all about the possibility for the provider to reuse at the provider disposal', 'the most striking problem is that current online legal platforms including those providing tools rarely provide any at all about the possibility for the provider to reuse at the provider disposal in spite of all best endeavours it might turn out that the anonymised dataset can later be reidentified on further that is at the disposal of third person one should be mindful of the problem that the output of popular language embeddings can be used to predict the original text used for pre training']"
25,13,25_changes_technologies_instruments_profession,"['changes', 'technologies', 'instruments', 'profession', 'regulatory', 'courts', 'elevator', 'workplaces', 'sensor', 'surge']","['the proper focus of lawyer field of work is the social impact of technology and not on understanding how technology works and on that to make predictions on what future impacts piece of technology will have on society', 'among the technologies that imply changes at lawyers workplaces are included the things distributed and also the many changes to be expected in the world of electronic identity and solutions see the new proposed eidas', 'changes will probably be consequence of changes which are yet to come at the courts and other authorities such as new types of digital evidence becoming available or new sensor embedded within the workflow of courts and other authorities']"
26,12,26_tools_scenarios_phase_lawyers,"['tools', 'scenarios', 'phase', 'lawyers', 'tandem', 'thensleves', 'repetition', 'crm', 'specialised', 'erp']","['as discussed in more detail during phase most such automation does not necessarily need to involve tools at classic business software for law firms usually called practice management tools or erp crm etc', 'these barriers were also confirmed by the phase for the reasons stated above it is not only in lawyersʼ best interest to understand how such tools work or in what directions they may develop in the future but it is also important for society at large to enable as many lawyers as possible to use such tools effectively in the interest of their clients', 'the use of more and more tools is inevitable in the long run because it is not something that any profession can avoid nevertheless lawyers should pay attention to be sure that such tools are used in way that does not harm clients or the rule of law and that our use of the tools does not in any way lead to reducing the protection for the weak that legal is expected to provide']"
27,12,27_publishers_transparency_deontology_social,"['publishers', 'transparency', 'deontology', 'social', 'requirements', 'process', 'explainability', 'products', 'revealing', 'ubiquity']","['but publishers of tools sometimes promise simple technological means as substitute for manual processes in firms which is not prudent approach from the view of the user the publishers of these tools may be unaware of how the manual process would have worked why process steps were important etc', 'publishers of tools occasionally provide incomplete or even misleading about their products make products available that are not yet suitably tested or not sufficiently customised for the specific needs of lawyer in given jurisdiction or they simply dis applicable deontological or other rules', 'that also means that requirements for transparency and explainability have to be demanded by lawyers themselves the users of such tools who should not just simply leave it to the publishers to fulfil this general social need']"
28,11,28_entries_metadata_documents_tracking,"['entries', 'metadata', 'documents', 'tracking', 'captures', 'data', 'applications', 'receipt', 'laptop', 'saves']","['one of the most useful are those analytical tools that help the review standardisation and streamlining of the time recorded by the lawyer they highlight double entries and probably similar entries with different descriptions missing narratives or other inconsistencies within the logged', 'efficient software exists which can automatically record all time spent on desktop laptop or mobile device on the name of the applications used and the documents the lawyer worked with which can rely on metadata saved in the document management or the sent while undertaking the work', 'another subclass of applications relates to simplifying and standardising data streams acquired from time tracking before such data are presented to the clients for billing and tools that help lawyers in filing documents with appropriate metadata without having to spend too much time on such clerical tasks']"
29,11,29_didactic_terminology_suggested_distinctions,"['didactic', 'terminology', 'suggested', 'distinctions', 'drafters', 'centred', 'definitions', 'terms', 'usefulness', 'tools']","['the approach of the present guide is to be more didactic than centred providing practical as to which particular tools to use and how', 'some consider this term to be but most of the suggested replacement terms are not really much and so we do not attempt to settle this dispute here', 'however for didactic clarity it is better to approach this multitude of tools on the basis of two different categories']"
30,11,30_ibid_ilias_element_corr,"['ibid', 'ilias', 'element', 'corr', 'revisited', 'chalkidis', 'extraction', 'contract', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['ibid', 'ibid', 'see ibid article and annex iii section']"
31,10,31_forecasting_bias_training_degraded,"['forecasting', 'bias', 'training', 'degraded', 'forecasts', 'source', 'problems', 'advice', 'optimisation', 'outcomes']","['besides explainability and transparency there is number of other characteristic problems arising from one such problem is what is called the brittleness of the functions well within certain bounds but poorly outside those that is it may seem to perform well as long as the conditions are similar to the training conditions but the performance might be unexpectedly and severely degraded in certain situations not encountered during the original training', 'there are also other technical risks posed by these applications including the brittleness of training data severely degraded performance in situations not encountered during the training and discrimination to the training data used the architecture chosen or simply to unexpected changes in the use of the tool such as in jurisdictional uses', 'another characteristic problem is only partly of technical nature bias and discrimination or unfairness may be caused both by the data source used and by the algorithms and models evaluating the bias may result from historical data skewed towards specific groups or from specific data collection mechanics from lack of data in certain also called unobservable outcomes or survivorship both resulting in what is called training data equally important is that bias can also be introduced by reason of the chosen methods models and architects including statistical rules or the optimisation methods and parameters for third major source of bias is related to change in the usage of the tool originally intended for one purpose may be tried for reuse in different area including use of']"
32,10,32_research_sentences_mathematics_pronouns,"['research', 'sentences', 'mathematics', 'pronouns', 'typos', 'coreference', 'computational', 'relate', 'annotations', 'linguists']","['nlp research relates to the described in section as well such as questions as to how how the probability rules of mathematics can be used to correct typos in sentence or to find meaningful relations between text and predefined set of categories to describe the text classification etc', 'costly manual annotations were previously prerequisite for utilising many machine learning solutions but nlp techniques especially the foundation have made it possible in many fields to substitute or at least minimise the need for human annotation and so open up new ways of using machine learning', 'nlp covers diverse areas including analysing grammatical forms of how words and sentences appear how these components of our speech and text interact with each other how they are correctly formed and how these may appropriately be generated in an automated way']"
33,10,33_trained_publisher_functionality_users,"['trained', 'publisher', 'functionality', 'users', 'models', 'tools', 'upgraded', 'capability', 'inputs', 'bottleneck']","['however for publishers of tools it is often not enough to share the training data it is also critical for them to be able to compare how well the various trained models perform because even if these tools use the same training data the architecture and parameters are different', 'some tools are capable of online or training that is they may become better and better by being used more and more but all such tools require some form of feedback from users to find out if the prediction of the trained model were correct or not', 'but many tools do not have any training or learning functionality available for the at all they are provided with specific model as trained by the publisher and the only way to improve the trained model is for the publisher to make an update available to its users just like the provision of an upgraded software version']"
34,10,34_search_results_semantic_searchable,"['search', 'results', 'semantic', 'searchable', 'categorised', 'indexing', 'leads', 'keywords', 'res', 'relevance']","['these semantic searches are nowadays typically implemented in two ways one is when the user provides sample text and the solution is to search for similar texts in the database', 'the longer the generated text becomes the longer the list of search results is the more text that needs to be categorised and labelled the less we can rely on human review mitigating risks from the tool including the problem of the lack of explainability of the results', 'with this approach search solution which can provide the most results by finding the appropriate context of the text will perform better']"
35,9,35_retrieval_legislation_identifier_searches,"['retrieval', 'legislation', 'identifier', 'searches', 'comprehend', 'citation', 'indexing', 'texts', 'ecli', 'advances']","['next we discuss text retrieval case law analysis and legislation analysis tools', 'text retrieval and analysis of case law and legislation', 'text retrieval and analysis of case law and legislation']"
36,9,36_languages_spell_grammar_conjugations,"['languages', 'spell', 'grammar', 'conjugations', 'checkers', 'marketed', 'hungarian', 'needless', 'enhance', 'expect']","['linguistic problems enhance these difficulties as the given tools have to provide precise tested and rable output in all supported languages', 'very few of the tools provide certain level of language support for proper verb and noun conjugations outside english', 'because these tools are language agnostic and not one might easily be tempted to buy the latest and most popular product with attractive introductory prices']"
37,9,37_justice_levels_informative_relevancy,"['justice', 'levels', 'informative', 'relevancy', 'dangers', 'simulative', 'doctrine', 'mars', 'réforme', 'ranking']","['however one has to be mindful that predictive justice tool comes with its own considerable risks and special dangers compared to the other two levels', 'we do not label these three levels as levels just because level two or three analytical or predictive justice would be more advanced in many ways than level one informative justice', 'predictive justice tool comes with its own considerable risks and special dangers compared to the other two levels informative and analytic justice']"
38,8,38_legal_bases_data_texts,"['legal', 'bases', 'data', 'texts', 'traditional', 'subcategory', 'generic', 'generation', 'entity', 'extracted']","['third group is also presented as generic technical approach for turning data into legal text', 'tools for turning legal data and knowledge bases into text the final subcategory concerns the generation of text by the lawyer from data into legal texts', 'tools for turning legal data and knowledge bases into text']"
39,8,39_evidence_arguments_prove_opposing,"['evidence', 'arguments', 'prove', 'opposing', 'events', 'claims', 'judicial', 'facts', 'provenance', 'salient']","['it can help uncover deeper structure in judicial decisions such as what kind of evidence is needed to prove statement of particular fact guide on the use of tools by lawyers and law firms in the before introducing these tools lawyers should become acquainted with the way the voice of the caller is processed', 'if lawyers record all the evidence supporting their claim or the opposing counselʼs claim it makes sense to record as much concerning the evidence as possible including data about witnesses or metadata such as for analysing the flow of events external identifiers of the evidence and the environment of operation etc', 'evidence data integrates well also with the arguments and counter arguments used in motions or other court this means that sufficiently advanced case management software in given country provides good incentive for lawyers to record more and more salient features of their cases contained in the case management including the statement of the facts and the related of arguments to the claim evidence supporting the claim or the counter arguments to the opposing partyʼs statements etc']"
