Topic,Count,Name,Representation,Representative_Docs
9,17,9_hardware_acceptance_qualification_tests,"['hardware', 'acceptance', 'qualification', 'tests', 'entity', 'component', 'signal', 'database', 'drivers', 'port']","['functional unit can be hardware-only or combination of hardware and software', 'functional unit is unit which is the lowest level of hardware assembly for which acceptance and qualification tests are required', 'unit is sub-class of hardware with an additional restriction that is the lowest level of hardware assembly for which acceptance and qualification tests are required']"
10,16,10_scheduling_jobs_centres_collaboration,"['scheduling', 'jobs', 'centres', 'collaboration', 'computing', 'distribution', 'processor', 'managed', 'merging', 'token']","['it can re-use and unite relatively old computing centres by scheduling proper jobs and creating collaboration as stronger computing centre', '3.16 schedule methods for controlling the timing of the execution of an activity within or represented by managed object source iso/iec 10164-15:2002 3.1.27 3.17 topology structure of the communication paths between the medium attachment points source iso/iec 14543-2-1:2006 3.2.30 3.18 stream sequence of representations of jobs or parts of jobs to be performed as submitted to an operating system source iso/iec 2382:2015 3.19 computing actions performed or approaches implemented by system aiming at processing specific kinds of data or providing solutions to certain tasks note to entry computing can also be system providing functionalities or characteristics', 'ml computing device-related job scheduling also includes ml job distribution and collaboration between computing centres']"
11,16,11_sparsification_weights_graphs_structured,"['sparsification', 'weights', 'graphs', 'structured', 'division', 'parts', 'optimization', 'convolution', 'parallel', 'zeroing']","['complementary sparsification makes the parts of computational graph to be complementary between zero and non-zero weights such that parts can be combined and computed with less operations', 'taking computational graph serving computer vision domain as an instance with structured sparsification the approach is to set the weights of convolution channel column of fully connected layer or more parts to zero', 'sparsification sparsification is used to set certain weights in less important parts in computational graph to zero for the purpose of saving the amount of computation spent on those parts']"
12,16,12_parallelism_trained_dataset_pipeline,"['parallelism', 'trained', 'dataset', 'pipeline', 'splitting', 'advantages', 'models', 'weights', 'pipelined', 'depth']","['mixed parallelism mixed parallelism combines the principles of model parallelism and data parallelism', 'data parallelism data parallelism allows for splitting dataset into parts and distributing each part on to device where an entire model is trained based on the local piece of dataset', 'the following representative parallelism mechanisms for training can be applied model parallelism model parallelism allows for splitting model into parts and distributing them onto different ml computing devices such that different parts of model can be trained in parallel']"
13,15,13_cache_data_coherence_writes,"['cache', 'data', 'coherence', 'writes', 'synchronizes', 'synchronization', 'copy', 'mechanisms', 'reads', 'propagated']","['6.8.2 effectiveness and efficiency cache effectiveness describes to what extent cache mechanism selects the right data to store and decides reasonable length of duration to keep it such that the data can be found in the cache rather than being retrieved from the data source', 'cache mechanisms include but are not limited to the following cache-aside an application first looks into cache for desired data before requesting from data source access of which can be slower', 'the cache provider establishes view of the data in the cache used by the application and synchronizes the data to the data source']"
14,14,14_exchange_effectiveness_datatypes_efficiency,"['exchange', 'effectiveness', 'datatypes', 'efficiency', 'definitions', 'facilitate', 'roles', 'occasions', 'carryout', 'strategies']","['this concept of data exchange differs from data exchange for data use', '6.9 data exchange mechanisms 6.9.1 general in the area of ml computing devices the aim of data exchange is to facilitate computing', '6.9.2 effectiveness and efficiency key aspects that affect the effectiveness and efficiency of data exchange within an ml computing device or between multiple ml computing devices include but are not limited to the following strategies for selecting data to exchange occasions when data are exchanged channels through which data are exchanged processing capacity difference between parts of an exchange buffering mechanisms']"
15,12,15_multiplication_vector_output_matrices,"['multiplication', 'vector', 'output', 'matrices', 'tensors', 'instruction', 'computation', 'dimensional', 'scalers', 'scalar']","['for ml tasks when large number of vectors or tensors are involved hardware modules and software components can be applied to compute elements in vector or tensor in parallel rather than sequentially', 'vector addition matrix multiplication for calculation over bit sequences', 'fetching data from registers or buffer fetching the instruction from instruction register executing matrix multiplication and addition operations accessing the output buffer and finally writing the result into an output buffer or register']"
16,12,16_infrastructure_domain_infrastructures_services,"['infrastructure', 'domain', 'infrastructures', 'services', 'files', 'operation', 'facilities', 'management', 'robotics', 'utilizing']","['service can be provided by utilizing it or non-it infrastructures depending on the content of the service when it takes use of certain it infrastructures it does not necessarily leverage ml techniques', '5.4 infrastructure in the information technology domain an infrastructure can be software and hardware including network facilities even data and files regardless of scale see iso/iec', 'based on the meaning of infrastructure in it domain an infrastructure in ml domain can be anything that can be used by an ml application or its formation including ml computing devices datasets ml software toolkits or even ml models']"
17,11,17_precision_bits_signed_widths,"['precision', 'bits', 'signed', 'widths', 'floating', 'register', 'data', 'gpus', 'stepwise', 'standardized']","['unused bits in 32-bit register when dealing with an 8-bit number can also exist', 'typical precisions of data include 8-bit signed integer 16-bit half-precision signed float point and 32-bit signed floating point', 'for example some ml computing devices whose maximum width of register is 16-bit can not directly process data in 64-bit floating point']"
18,11,18_performance_devices_computing_ml,"['performance', 'devices', 'computing', 'ml', 'optimizing', 'utilization', 'temperature', 'resources', 'bandwidth', 'metrics']","['ml computing device parameters can reflect running status including utilization ratios of ml computing device or co- processor memory utilization memory bandwidth power and temperature', '7.2 measures measures can be selected and applied to provide supporting evidence for optimizing the performance of ml computing devices', '5.6 performance characteristics of ml computing devices can affect the efficiency and use of ml']"
19,10,19_power_consumption_complexity_throughput,"['power', 'consumption', 'complexity', 'throughput', 'sustainability', 'execution', 'measures', 'reliability', 'images', 'effectiveness']","['an algorithm performance in terms of running speed is largely determined by its execution environment', 'running speed throughput power consumption and reliability and effectiveness e.g', 'power consumption considering sustainability aspects as well as the high power consumption of ml systems it will be important to consider the power consumption of ml computing devices as one of the measures together with other standard measures e.g']"
20,9,20_areas_functionalities_multiple_devices,"['areas', 'functionalities', 'multiple', 'devices', 'programs', 'meanings', 'mapping', 'apparatus', 'appliance', 'triggers']","['from the perspective of an application device can be logical which is form of representation mapping to one part of one device or set of devices', 'the meanings of device can be the following physical appliance or apparatus or combination of multiple of them that can provide functionalities for specific purpose', 'it can also be device that provides specific set of functions such as phone or personal organizer or more general functions such as laptop or desktop computer']"
21,9,21_inference_processing_pre_model,"['inference', 'processing', 'pre', 'model', 'recognition', 'bert', 'audio', 'resnet', 'decoding', 'workflow']","['natural language processing with an ml model bert or image classification with an ml model resnet', 'an ml-based image recognition workflow contains subsequent processes such as object detection and image classification as well as necessary pre- and post-processing', 'natural language processing and image classification']"
22,9,22_datatypes_datatype_characteristics_scenarios,"['datatypes', 'datatype', 'characteristics', 'scenarios', 'compatibility', 'attribute', 'apis', 'encoding', 'instruction', 'aspects']","['however from the perspective of ml computing device micro architecture design instruction sets and apis can be prepared to support certain datatype', 'in some cases specific ml computing device can not directly process piece of data in certain datatype defined in upper layer', 'ml computing device characteristics 6.1 datatypes 6.1.1 general datatype is an attribute of piece of data that tells computing system how to interpret its value']"
23,9,23_resources_target_efficiency_switch,"['resources', 'target', 'efficiency', 'switch', 'requirement', 'cost', 'risk', 'optimized', 'pooling', 'designs']","['an important target of study and manufacturing is to improve the efficiency of user applications', 'the target is to apply datatypes which allows to complete the task with as minimum resources as possible', 'in this case users do not need to invest and put resources to build new one that fits the new requirement at hand']"
24,8,24_note_computing_computations_hardware,"['note', 'computing', 'computations', 'hardware', 'operations', 'entry', 'computers', 'units', 'arithmetic', 'devices']","['for this the definition of computing device is restricted by note computing device contains at least one unit since unit is the lowest level of hardware', '5.7 computing device computing device is functional unit that can perform substantial computations', '3.4 computing device functional unit 3.6 that can perform substantial computations including numerous arithmetic operations and logic operations with or without human intervention note to entry computing device can consist of stand-alone unit 3.7 or several interconnected units']"
