Topic,Count,Name,Representation,Representative_Docs
9,22,9_sdlc_retention_disassembly_refurbishing,"['sdlc', 'retention', 'disassembly', 'refurbishing', 'reclamation', 'stages', 'gate', 'maintenance', 'incineration', 'retirement']","['the eol phase of product life cycle may now constitute contrasting scenarios that may include refurbishing reuse component disassembly and refurbishment material reclamation no disassembly material reclamation with disassembly or complete disposal with or without incineration', 'this should be with respect to the data life cycle and the system life cycle', 'it should also address the life cycle of the data in the system which may not be the same as the life cycle of the system']"
10,21,10_stakeholders_roles_responsibilities_organization,"['stakeholders', 'roles', 'responsibilities', 'organization', 'entities', 'resources', 'requirement', 'responsible', 'management', 'possession']","['entity individual group or organizational function that can be tasked with given responsibility', 'where the decision is made to accept risk or not meet privacy or business requirement organizations shall have an authorization process whereby relevant stakeholders are included to agree to that decision and that the determination is made by an authorized individual see', 'the organization shall have entities which may be an individual group or function responsible for the following accountability process development and management risk management ongoing privacy requirements gathering incident response system privacy risk assessment operationalization and maintenance quality one individual group or function may be responsible for more than one of these roles or components of these roles']"
11,19,11_standard_references_mandatory_document,"['standard', 'references', 'mandatory', 'document', 'normative', 'cited', 'referring', 'deprecated', 'compliance', 'regulations']","['use of the word must is deprecated and can not be used when stating mandatory requirements must is used only to describe unavoidable situations', 'word usage the word shall indicates mandatory requirements strictly to be followed in order to conform to the standard and from which no deviation is permitted shall equals is required to the word should indicates that among several possibilities one is recommended as particularly suitable without mentioning or excluding others or that certain course of action is preferred but not necessarily required should equals is recommended that', 'normative references the following referenced documents are indispensable for the application of this document they must be understood and used so each referenced document is cited in text and its relationship to this document is explained']"
12,17,12_data_processing_rights_actions,"['data', 'processing', 'rights', 'actions', 'operations', 'transfers', 'compliance', 'devices', 'capabilities', 'regulations']","['control monitoring of system output to compare with expected output and taking corrective action when the actual output does not match the expected output data actions system operations on data elements', 'special categories how the organization deals with special categories of data such as children data criminal records data or particularly sensitive data such as health data in compliance with applicable laws and regulations', 'in order that the processing of the data can be appropriately understood the data map shall include the following the data being processed including the specific data elements and the sensitivity of these elements discrete data actions or operations the system is taking components of the system involved in the data actions the owners or operators of those components where the data is being processed the data processing environment whether it is by third party entity and the geography and jurisdictions involved the mechanism by which the data is being processed if the data action is visible to the individual or is processed on the backend of the system for instance by an algorithm or an individual automated or not the purposes for which the data is being processed the data map may include the roles of the entities involved in the data actions privacy capabilities and objectives privacy capabilities can be used to describe the system property or feature that produces the desired privacy outcome']"
13,16,13_definitions_dictionary_terms_acronyms,"['definitions', 'dictionary', 'terms', 'acronyms', 'clauses', 'standards', 'normative', 'prohibits', 'harassment', 'consulted']","['the ieee standards dictionary online should be consulted for terms not defined in this clause', 'definitions acronyms and abbreviations definitions for the purposes of this document the following terms and definitions apply', 'definitions definitions of key terms']"
14,15,14_examples_fips_principles_apec,"['examples', 'fips', 'principles', 'apec', 'privacy', 'pbd', 'cisco', 'pdpc', 'guide', 'information']","['article five of the gdpr cites seven general principles of data examples from clause for examples of organizations privacy policies see that have been published online see the following the kantara initiative has posted guidance on certain key privacy policy intel corporation internal policy cisco global privacy more thorough discussion of the history of privacy principles see', 'annex informative examples examples from clause examples of existing privacy principles see include the fair information practices fips', 'examples from clause for examples of data maps see see the following cisco hosts range of example data maps nist provides an example data map in worksheet of the nist privacy risk assessment methodology pram for examples of data privacy harms see see the following the work of professor the us national institute for standards and technology nist internal report an introduction to privacy engineering and risk management in federal legal scholar ryan calo the boundaries of privacy harm the commission nationale de informatique et des libertés cnil the french data protection regulator knowledgebase for privacy impact recital of the for guidance on when to carry out risk assessment see see the following the eu guidance on when to do data protection impact appendix of the nist privacy framework tool for improving privacy through enterprise risk management version for examples of risk assessments see see the following the pdpc guide to data protection impact cnil guide to risk the ico guidance on carrying out the european data protection board guidance on carrying out nist privacy risk assessment methodology pram examples from clause see nist sp on']"
15,13,15_implementers_standards_trademark_processes,"['implementers', 'standards', 'trademark', 'processes', 'software', 'developed', 'practices', 'management', 'sa', 'patent']","['ieee std developed by the software and systems engineering standards committee of the ieee computer society approved february ieee sa standards board', 'it is recommended that users and implementers of ieee std be familiar with see', 'it is recommended that users and implementers of ieee std be familiar with see to help assist in establishing processes and process models']"
16,12,16_policies_procedures_guidelines_suppliers,"['policies', 'procedures', 'guidelines', 'suppliers', 'employee', 'data', 'organizations', 'publishes', 'parallel', 'prescribe']","['policies and procedures are distinct from guidelines on how third parties should comply with the stated policies', 'organizational policies procedures and guidelines often parallel or align to system specific policies procedures and guidelines but they are not the same', 'for each policy procedure or guideline organizations shall identify the different types of data subjects such as customers and employees who are affected by their policies and procedures it is recommended that the organization determine if each type of data subject has specific policies procedures and guidelines']"
17,11,17_design_requirements_agreements_privacy,"['design', 'requirements', 'agreements', 'privacy', 'functionality', 'security', 'validation', 'aspects', 'needs', 'functionalities']","['the organization shall identify its system privacy requirements based on the identified mission and business needs see aspects of system functionality and design see the results of the privacy risk assessment see and in conformance with the organization policies see', 'inventorying privacy requirements during the business requirements phase is important because it may identify resources required to implement the following establish or revise business workflows and processes for appropriately handling the selection implementation and assessment of privacy controls see determine if additional budget funding is required for privacy controls provide for appropriate staffing resources with relevant subject matter expertise and skills to provide for adequate and effective operational activities compliance activities training activities and monitoring activities see clause system functionality and design organizations shall identify and document aspects of system functionality and design that are desired or necessary to meet business needs', 'system functionality and design shall include the analysis and documentation to provide for the following privacy security and quality expressed through functional and nonfunctional requirements as appropriate to the system this will be dealt with in greater detail during the risk assessment wider stakeholder mapping for the system capturing dependencies and where agreements such as service level agreements slas or other specific agreements such as data use contracts exist or are needed designs sufficiently detailed to capture the control model data flow model and data life cycle by means of text and graphic representations any other variables that may have significant impact on the functioning of the system such as model parameters determination of the privacy security audit and quality requirements shall be done simultaneously with other functional and system requirements']"
18,11,18_table_information_contents_figures,"['table', 'information', 'contents', 'figures', 'printed', 'publication', 'tables', 'retrieval', 'form', 'text']","['printed in the united states of america', 'no part of this publication may be reproduced in any form in an electronic retrieval system or otherwise without the prior written permission of the publisher', 'in text tables and figures of standard are given for information only and do not contain requirements needed to implement this standard']"
19,9,19_personal_information_pii_jurisdictions,"['personal', 'information', 'pii', 'jurisdictions', 'terms', 'identifiable', 'relates', 'underlying', 'conveys', 'standard']","['note some jurisdictions this is legal term in other jurisdictions other terms such as personal information are used', 'this standard uses the term personal data although the standard can also apply in jurisdictions that use the term personal information pii', 'note information pi and personally identifiable information pii are terms used in some jurisdictions']"
20,8,20_engineering_technologies_objectives_information,"['engineering', 'technologies', 'objectives', 'information', 'privacy', 'bridge', 'predictability', 'operators', 'enabling', 'security']","['to help bridge between principles and engineering it can be helpful to consider privacy engineering objectives', 'general resources for more information on current privacy engineering projects see the internet privacy engineering', 'one example is the nist privacy engineering objectives as follows predictability enabling reliable assumptions by individuals owners and operators about data and its processing by system']"
