Topic,Count,Name,Representation,Representative_Docs
13,46,13_information_intercultural_ethics_philosophies,"['information', 'intercultural', 'ethics', 'philosophies', 'cultural', 'african', 'journalism', 'cotton', 'cultures', 'media']","['comparative philosophies in intercultural information confluence online journal of world philosophies no', 'comparative philosophies in intercultural information ethics confluence online journal of world philosophies no', 'intercultural information international review of information ethics']"
14,46,14_mr_mental_clinical_applications,"['mr', 'mental', 'clinical', 'applications', 'guidelines', 'therapy', 'apa', 'withdrawal', 'intimate', 'psychological']","['bases for scientific and professional judgments psychologists work is based upon established scientific and professional knowledge of the mr applications that are developed for clinical assessment and treatment must be based on some theoretical framework and documented with some level of research before they can be endorsed as based and promoted to patient in that fashion', 'such companies could not only do harm to users but the uninformed development and of the benefits to be derived from mr clinical application leading to negative effects could serve to create the general impression that mr is snake oil approach and lead to people not seeking or benefiting from an otherwise validated mr approach', 'from this general guidelines for the creation distribution practice methods and training requirements should be established for the clinical application of mr for persons with mental health conditions']"
15,44,15_berlin_switzerland_publishing_mittelstadt,"['berlin', 'switzerland', 'publishing', 'mittelstadt', 'wiesbaden', 'fachmedien', 'stuttgart', 'gibt', 'hannover', 'sommer']","['wiesbaden germany springer fachmedien', 'berlin germany springer', 'berlin germany springer']"
16,43,16_disclaimer_document_directional_expert,"['disclaimer', 'document', 'directional', 'expert', 'views', 'guidance', 'insights', 'informed', 'committee', 'standards']","['disclaimer while we have provided recommendations in this document it should be understood these do not represent position or the views of ieee but the informed opinions of committee members providing insights designed to provide expert directional guidance regarding', 'disclaimer while we have provided recommendations in this document it should be understood these do not represent position or the views of ieee but the informed opinions of committee members providing insights designed to provide expert directional guidance regarding', 'disclaimer while we have provided recommendations in this document it should be understood these do not represent position or the views of ieee but the informed opinions of committee members providing insights designed to provide expert directional guidance regarding']"
17,41,17_agi_superintelligence_safety_bostrom,"['agi', 'superintelligence', 'safety', 'bostrom', 'game', 'mindset', 'randomness', 'brain', 'humanity', 'developers']","['safety and beneficence of artificial general intelligence agi and artificial superintelligence asi section general principles issue researchers and developers will confront progressively more complex set of ethical and technical safety issues in the development and deployment of increasingly capable', 'safety and beneficence of artificial general intelligence agi and artificial superintelligence asi', 'safety and beneficence of artificial general intelligence agi and artificial superintelligence asi']"
18,39,18_sustainability_computational_sustainable_environment,"['sustainability', 'computational', 'sustainable', 'environment', 'biodiversity', 'stewardship', 'ecological', 'achieving', 'humanitarian', 'soil']","['computational sustainability computational sustainability is an area of study within the community that demonstrates that the community is already showing interest in even when not using this term as the concept of sustainability encompasses aspects of', 'develop between the computational sustainability and professionals to ensure integration of being into computational sustainability and', 'further resources gomes computational sustainability computational methods for sustainable environment economy and society in the bridge linking engineering and society']"
19,36,19_robots_prostitution_trafficking_futures,"['robots', 'prostitution', 'trafficking', 'futures', 'parallels', 'stis', 'sexuality', 'industry', 'idea', 'partners']","['robot sex sexual and ethical implications', 'robot sex sexual and ethical implications', 'sex robots could greatly lessen human trafficking of sex workers']"
20,32,20_robot_robotics_ethics_robots,"['robot', 'robotics', 'ethics', 'robots', 'ethical', 'interdisciplinary', 'socially', 'competence', 'humanoid', 'guide']","['new york harpercollins publishers scheutz the inherent dangers of unidirectional emotional bonds between humans and social robots in robot ethics the ethical and social implications of robotics edited by lin abney and bekey', 'the ethics of caring technologies in robot ethics the ethical and social implications of robotics edited by lin abney and bekey', 'robot ethics the ethical and social implications of robotics']"
21,32,21_traditions_western_ethics_philosophical,"['traditions', 'western', 'ethics', 'philosophical', 'morality', 'virtue', 'confucianism', 'theological', 'moral', 'utilitarianism']","['there is an urgent need to broaden traditional ethics in its contemporary form of responsible innovation ri beyond the scope of western ethical foundations utilitarianism deontology and virtue ethics and include other traditions of ethics in ri including those inherent to for example buddhism confucianism and ubuntu traditions', 'classical ethics in section classical ethics from globally diverse traditions issue the monopoly on ethics by western ethical traditions', 'by drawing from over two thousand years worth of classical ethics traditions the classical ethics in autonomous and intelligent systems committee will explore established ethics systems addressing both scientific and religious approaches including secular philosophical traditions such as utilitarianism virtue ethics and deontological ethics and ethical systems arising from buddhism confucianism african ubuntu traditions and japanese shinto influences toward an address of human morality in the digital age']"
22,26,22_recommendation_search_parameters_software,"['recommendation', 'search', 'parameters', 'software', 'autocomplete', 'services', 'assess', 'algorithms', 'traceable', 'retailers']","['consider for example google autocomplete tool where algorithms attempt to determine one search parameters via the user initial keyword input offering suggestions based on several criteria including search patterns', 'candidate recommendation software engineers should employ opaque software services or components only with extraordinary caution and ethical care as they tend to produce results that can not be fully inspected validated or justified by ordinary means and thus increase the risk of undetected or unforeseen errors biases and harms', 'candidate recommendation formation of working group to develop blueprint for the fluid and evolving institutional learning operationalization of indicators for the various stakeholders technicians coders and system designers international oriented organizations lawmakers and policy experts industry organizations retailers resellers service organizations and owners and end users']"
23,26,23_buddhist_buddhism_liberation_self,"['buddhist', 'buddhism', 'liberation', 'self', 'ethics', 'achieving', 'notion', 'meditation', 'relational', 'discipline']","['buddhist ethics emphasizes how action leads to achieving goal or in the case of buddhism the final goal', 'the question how should act is answered straightforwardly one should act in such way that one realizes liberation nirvana in the future achieving what in buddhism is understood as supreme thus buddhist ethics are clearly', 'thus ethics in buddhism is concerned exclusively with how to attain the goal of liberation or freedom']"
24,25,24_candidate_recommendation_sciencewise_ngo,"['candidate', 'recommendation', 'sciencewise', 'ngo', 'weitkamp', 'wilkinson', 'stakeholders', 'policymakers', 'schools', 'collaborative']","['candidate recommendation', 'candidate recommendation', 'candidate recommendation']"
25,25,25_neurodiversity_fear_phobia_ambient,"['neurodiversity', 'fear', 'phobia', 'ambient', 'anxiety', 'unpleasantness', 'stimuli', 'spiders', 'fears', 'phobias']","['while individuals may enjoy the ability of to simulate humans in situations where they are pure entertainment explicit permission and consent by users in the use of these systems is recommended and the being impacts on users should be monitored researched and considered by the community in an effort to provide services and goods that improve', 'but from this example can we now expect that applications will be made readily available for other and perhaps more complex phobias fear of flying social phobia driving spiders intimacy etc', 'technically in an extreme form where it significantly impairs social and occupational functioning public speaking anxiety would qualify as phobia and be diagnosed as an anxiety disorder']"
26,23,26_diversity_qualities_intentions_interacting,"['diversity', 'qualities', 'intentions', 'interacting', 'children', 'innovation', 'knowledge', 'disadvantages', 'lead', 'ability']","['the loss of individual autonomy could lead to more fragmented or fragile societies and because diversity is associated with creativity reduction of innovation', 'even in ordinary everyday work lack of empathy based on shared needs and abilities disadvantages not only the liberty of individuals but also the corporations and governments that exist to serve them by eliminating opportunities for useful innovation', 'the diversity debt by susan wu at project include is compelling example of converting problem into innovation language']"
27,23,27_indirect_robot_companion_esteem,"['indirect', 'robot', 'companion', 'esteem', 'social', 'kiosk', 'basic', 'environment', 'chatbot', 'health']","['companion robot like paro individual direct individual indirect environment direct individual indirect social direct social indirect basic needs safety', 'retail kiosk robot individual direct individual indirect environment direct individual indirect social direct social indirect basic needs', 'individual direct individual indirect environment direct individual indirect social direct social indirect basic needs safety belonging esteem overall impact indicators nil impact negative impact positive impact unknown impact']"
28,23,28_technologies_expertise_blockchain_academia,"['technologies', 'expertise', 'blockchain', 'academia', 'governance', 'educate', 'developers', 'political', 'increasingly', 'fellowships']","['this will enhance the technical knowledge of policy makers and strengthen ties between political and technical communities needed to make good policy', 'candidate recommendations high level of technical expertise is required to create public policy legal and regulatory environment that allows innovation to flourish while protecting the public and gaining public policy makers and market leaders should pursue several strategies for developing this expertise expertise can be furthered by setting up technical fellowships or rotation schemes where technologists spend an extended time in political offices or policy makers work with organizations that operate at the intersection of technical engineering and advocacy like the american civil liberties union article the center for democracy and technology or privacy international', 'background there is clear consensus among private sector and academic stakeholders that effectively governing and related technologies requires level of technical expertise that governments currently do not possess']"
29,21,29_intelligent_values_norms_implementing,"['intelligent', 'values', 'norms', 'implementing', 'strength', 'priority', 'hierarchies', 'personalize', 'functionalities', 'friedman']","['embedding values into autonomous intelligent systems transparency as intelligibility', 'embedding values into autonomous intelligent systems society has not established universal standards or guidelines for embedding human norms and values into autonomous and intelligent systems today', 'embedding values into autonomous intelligent systems section identifying norms for autonomous intelligent systems we identify three issues that must be addressed in the attempt to identify norms and thereby values for']"
30,21,30_ottawa_bloomberg_atlantic_meyer,"['ottawa', 'bloomberg', 'atlantic', 'meyer', 'facebook', 'overview', 'accountable', 'natural', 'york', 'environment']","['should it bloomberg april', 'ottawa october', 'meyer when you fall in love this is what facebook the atlantic february']"
31,21,31_technologies_technical_proprietary_companies,"['technologies', 'technical', 'proprietary', 'companies', 'certification', 'ethical', 'innovation', 'safety', 'aerospace', 'biomedical']","['here we can look to other technical domains such as biomedical civil and aerospace engineering where commercial protections for proprietary technology are routinely and effectively balanced with the need for appropriate oversight standards and mechanisms to safeguard the public', 'technologies can be narrowly conceived from an ethical standpoint be legal profitable and safe in their usage and yet not positively contribute to human', 'but technologies can be narrowly conceived from an ethical standpoint and still be legal and safe in their usage following existing practices but not contribute to human']"
32,20,32_japanese_shinto_culture_automata,"['japanese', 'shinto', 'culture', 'automata', 'kami', 'robots', 'concepts', 'tzafestas', 'artifact', 'indigenous']","['shinto tradition is an animistic religious tradition positing that everything is created with and maintains its own spirit kami and is animated by that spirit an idea that goes long way to defining autonomy in robots from classical ethics in japanese viewpoint', 'popular japanese ai robot and culture can be directly connected to indigenous shinto tradition from the existence of kami spirits to puppets and automata', 'one such tradition is japanese shinto indigenous spirituality or often cited as the very reason for japanese robot and autonomous systems culture culture more prevalent in japan than anywhere else in the world']"
33,20,33_scherer_law_competencies_regulating,"['scherer', 'law', 'competencies', 'regulating', 'siri', 'commercially', 'challenges', 'journal', 'risks', 'robots']","['scherer who to blame part deeper look at predicting the actions of autonomous law and ai february', 'scherer regulating artificial intelligence systems risks challenges competencies and harvard journal of law technology no', 'scherer regulating artificial intelligence systems risks challenges competencies and harvard journal of law and technology no']"
34,18,34_deception_rescue_agent_deceptive,"['deception', 'rescue', 'agent', 'deceptive', 'robot', 'affective', 'topic', 'search', 'circumstances', 'kansas']","['the requirement for honest design may also extend to level capacities of artificial agents if the agent introduces certain topic into conversation then it should also be able to if asked reason about that topic if the agent displays signs of certain emotion then it should have an internal state that corresponds to at least an analogue to that human emotion inhabit the appraisal states that make up the emotion', 'the benefits of robot deception in search and rescue computational approach for deceptive action selection via ieee international symposium on safety security and rescue robotics ssrr west lafayette in october', 'for example deception might be necessary in search and rescue operations or']"
35,18,35_speech_algorithms_predictive_law,"['speech', 'algorithms', 'predictive', 'law', 'pew', 'reform', 'reads', 'journalist', 'marwick', 'trolls']","['the ethics of algorithms mapping the big data society', 'balkin free speech in the algorithmic society big data private governance and new school speech uc davis law review forthcoming', 'these recommended reads come at the end of the article methodologies to guide ethical research and design how big data is unfair layperson guide to why big data and algorithms are inherently biased']"
36,18,36_values_democratic_personality_justice,"['values', 'democratic', 'personality', 'justice', 'differences', 'bias', 'oaks', 'sage', 'motivational', 'confirmatory']","['against this background it is important to recognize the problematic consequences of ri solely grounded on or justified by liberal democratic values', 'given the historical context from which ri emerges it should not be surprising that the current discourse on ri is predominantly based on liberal democratic values', 'yet the bias toward liberal democratic values will inevitably limit classical ethics in the discussion of ri especially in the cases where liberal democratic values are not taken for granted']"
37,16,37_liable_damage_omissions_errors,"['liable', 'damage', 'omissions', 'errors', 'industry', 'liability', 'tripwires', 'negligence', 'incidental', 'tort']","['in no event shall ieee or industry connections activity members be liable for any errors or omissions direct or otherwise however caused arising in any way out of the use of this work regardless of whether such damage was foreseeable', 'in no event shall ieee or industry connections activity members be liable for any errors or omissions direct or otherwise however caused arising in any way out of the use of this work regardless of whether such damage was foreseeable', 'in no event shall ieee or industry connections activity members be liable for any errors or omissions direct or otherwise however caused arising in any way out of the use of this work regardless of whether such damage was foreseeable']"
38,16,38_discrimination_discriminatory_inclusiveness_multicultural,"['discrimination', 'discriminatory', 'inclusiveness', 'multicultural', 'genders', 'equality', 'ethnicities', 'prejudice', 'preference', 'colour']","['the convention on the elimination of all forms of discrimination against women', 'such tasks would assess for example whether the applies norms in discriminatory ways to different races ethnicities genders ages body shapes or to people who use wheelchairs or prosthetics and so on', 'conduct your professional activities without discrimination on the grounds of sex sexual orientation marital status nationality colour race ethnic origin religion age or disability or of any other condition or requirement']"
39,16,39_law_forest_sciences_journal,"['law', 'forest', 'sciences', 'journal', 'harvard', 'algorithms', 'accountable', 'lopucki', 'torts', 'bhattacharyya']","['accountable university of pennsylvania law review no', 'accountable university of pennsylvania law review forthcoming', 'university of pennsylvania law review forthcoming fordham law legal studies research paper no']"
40,15,40_arts_artistic_art_artist,"['arts', 'artistic', 'art', 'artist', 'algorithmically', 'media', 'artists', 'spaces', 'ideas', 'instrument']","['using many of the same creative tools ar provides way to use public spaces as canvas for meaningful cultural exchange and in doing so affords the user fresh way of seeing such spaces as more open and democratic media environment', 'background there exists the possibility for certain types of art forms or certain creative ideas when expressed in this new modality to be algorithmically suppressed', 'the creative community writ large can leverage ar as an instrument of new media content creation public media production and artistic expression which could result in freer more effective use of public space as well as more imaginative exchange of ideas between citizens']"
41,15,41_genomics_genomes_health_deep,"['genomics', 'genomes', 'health', 'deep', 'genomic', 'governance', 'legislation', 'convened', 'gina', 'proposals']","['candidate recommendation relevant expert and legislative committees should commission study on the impact on of deep genomics meaning at the convergence of genomics and', 'background as are increasingly used to interpret the health significance of our genomics data deep genomics and to contribute to the subsequent engineering and editing of our genomes important ethical and governance questions are in the background that provide an opportunity to utilize metrics to ensure the beneficial development of genomic research as it relates to', 'as are increasingly used to interpret the health significance of our genomics data deep genomics and to contribute to the subsequent of our genomes we should consider important ethical and governance questions']"
42,15,42_regulation_government_regulations_regulatory,"['regulation', 'government', 'regulations', 'regulatory', 'industries', 'operations', 'standards', 'types', 'stakeholders', 'policies']","['lawmakers on national and international levels should be encouraged to consider and carefully review potential need to introduce new regulation where appropriate including rules subjecting the market launch of new driven technology to prior testing and approval by appropriate national international agencies', 'government and industry stakeholders alike should identify the types of decisions and operations that should never be delegated to and adopt rules and standards that ensure effective human control over those decisions', 'government stakeholders should identify the types of decisions and operations that should never be delegated to such as when to use lethal force and adopt rules and standards that ensure effective human control over those decisions']"
43,13,43_robotics_robots_elderly_automation,"['robotics', 'robots', 'elderly', 'automation', 'robotic', 'assistive', 'dolls', 'vacuum', 'attributes', 'movement']","['children the elderly and interactive ieee robotics automation magazine no', 'robots for humanity using assistive robotics to empower people with ieee robotics and automation magazine no', 'children the elderly and interactive ieee robotics automation magazine']"
44,13,44_robotics_federation_fl_european,"['robotics', 'federation', 'fl', 'european', 'commission', 'law', 'vote', 'robocop', 'blacklivesmatter', 'werobot']","['recommendations for good scientific practice and the consumers of frontiers in robotics and ai february', 'european parliament resolution of february with recommendations to the commission on civil law rules on robotics', 'european parliament resolution of february with recommendations to the commission on civil law rules on robotics']"
45,13,45_lead_cities_psychological_affect,"['lead', 'cities', 'psychological', 'affect', 'outdoor', 'lungs', 'encountering', 'pollution', 'addictions', 'coercive']","['background just as undirected can lead to negative outcomes directed only to specific ends without considering human can lead to negative side effects', 'in physical city great deal of life good and bad is open to randomness chance risk and the constant threat of encountering behavior one would rather not encounter', 'for example in cities in china where air pollution is so prevalent that the air is unhealthy few schools have covered outdoor fields with domes full of purified air while most children must risk their lungs when playing outside or play indoors']"
46,12,46_scientists_lecture_notes_insect,"['scientists', 'lecture', 'notes', 'insect', 'community', 'london', 'research', 'academic', 'council', 'communication']","['between the computer scientists and', 'lecture notes in computer science vol', 'lecture notes in computer science vol']"
47,12,47_affective_support_resources_guides,"['affective', 'support', 'resources', 'guides', 'ethical', 'documents', 'configurable', 'cultural', 'recommendation', 'values']","['further resources the following documents can be used as additional resources to support the development of ethical affective systems', 'further resources the following can be used as additional resources to support the development of ethical affective systems', 'further resources the following can be used as additional resources to support the development of ethical affective systems']"
48,12,48_consequences_disciplines_assess_vigilance,"['consequences', 'disciplines', 'assess', 'vigilance', 'undermines', 'minority', 'research', 'centralized', 'downstream', 'balance']","['the downstream consequences positive and negative must be explicitly called out such that the individual can make an informed choice assess the balance of value in context', 'it also must be able to assess whether these consequences are good or bad or if they are acceptable or not and this assessment is not absolute while decision may be good for one person it may be bad for another while it may be good for group of people or for all of humanity it may be bad for minority of people', 'empirical research involving multiple disciplines and multiple methods see the further resources section should therefore investigate and document both and norms that apply to humans and consider possible differences for deployed in these contexts']"
49,12,49_evaluations_providers_protocols_regulators,"['evaluations', 'providers', 'protocols', 'regulators', 'performance', 'documenting', 'nist', 'beds', 'process', 'deployment']","['in either case the results of evaluations should be made available to all parties with strong encouragement to resolve discovered system limitations and resolve potential discrepancies among multiple evaluations', 'evaluation must include multiple methods be made available to all parties from designers and users to regulators and should include procedures to resolve conflicting evaluation results', 'providers of or providers of solutions or services that substantially incorporate such systems should make available statistically sound evaluation protocols through which they measure quality assure and substantiate their claims of performance for example relying where available on protocols and standards developed by the national institute of standards and technology nist or other bodies']"
50,11,50_boards_researchers_projects_developers,"['boards', 'researchers', 'projects', 'developers', 'oversight', 'diversity', 'deliberating', 'alert', 'organizations', 'prototyping']","['the incorporation of wide range of viewpoints commensurate with the breadth and scale of potential impact will support researchers and developers in making optimal design decisions without relying solely on the oversight of review boards', 'organizations should set up review boards to support and oversee researchers working on projects that aim to create very capable', 'ai researchers and developers working on such projects should also advocate that these boards be set up see yampolskiy and fox for discussion of review boards for ai projects']"
51,11,51_belonging_ethos_desmond_africans,"['belonging', 'ethos', 'desmond', 'africans', 'polis', 'character', 'reconciliation', 'intrinsically', 'administration', 'caring']","['belonging', 'belonging', 'such analysis fleshes out the following suggestive comments of desmond tutu renowned former chair of south africa truth and reconciliation commission when he says of africans we say person is person through other people']"
52,10,52_community_motho_ubuntu_lifeworld,"['community', 'motho', 'ubuntu', 'lifeworld', 'ka', 'process', 'aims', 'motivation', 'presence', 'belong']","['to be able to contribute in positive way we the communities need to enhance our we need to have an open and honest debate around our imaginary our sets of explicit or implicit values our institutions symbols and representations', 'motivation becomes very important because if seek to detract from community it will be detrimental to the identity of this community in terms of job losses poverty lack in education and skills training', 'therefore community exists through shared experiences and values to be is to belong to community and participate also motho ke motho ka batho person is person because of other very little research if any at all has been conducted in light of ubuntu ethics and but its focus will be within the following moral domains']"
53,10,53_law_bayern_citron_journal,"['law', 'bayern', 'citron', 'journal', 'entrepreneurs', 'regulation', 'berkeley', 'blueprint', 'computers', 'papers']","['law bamberger technologies of compliance risk and regulation in the digital texas law review no', 'further resources bayern the implications of modern law for the regulation of autonomous stanford technology law review no', 'bayern et company law and autonomous systems blueprint for lawyers entrepreneurs and hastings science and technology law journal no']"
54,10,54_oxford_university_press_magdalen,"['oxford', 'university', 'press', 'magdalen', 'college', 'forthcoming', 'cambridge', 'internet', 'institute', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['oxford oxford university press', 'oxford oxford university press', 'oxford oxford university press']"
55,10,55_rules_formal_axioms_allowable,"['rules', 'formal', 'axioms', 'allowable', 'decidable', 'deducible', 'decidability', 'consistency', 'contradict', 'categorical']","['systems can be implemented as formal systems also referred to as axiomatic systems and in the case of machine ethics set of rules is used to determine which actions are morally allowable and which are not', 'for example rule might take the form don lie whereas meta rule would take the form of kant categorical imperative act only according to that maxim whereby you can at the same time will that it should become universal machine can follow simple rules', 'since it is not possible to cover every situation by rule an inference engine is used to deduce new rules from small set of simple rules called axioms by combining them']"
56,9,56_digital_personas_immortality_evolves,"['digital', 'personas', 'immortality', 'evolves', 'wakes', 'coercion', 'shadow', 'dna', 'citizenship', 'blueprint']","['now as the prospect of an connected world approaches those silos are being replaced by horizontal integrations that put the digital versions of personas and roles at risk', 'digital personas', 'imagine this scenario washington dc erika wakes up and quickly checks her digital dna avatar digital version of her genetic blueprint as it evolves day by day']"
57,9,57_trust_encyclical_trustworthy_accommodated,"['trust', 'encyclical', 'trustworthy', 'accommodated', 'subtleties', 'letter', 'presence', 'auditable', 'lmics', 'approval']","['encyclical letter laudato si on the care of our common home', 'particular attention however should be paid to ensure that the use of for the common good especially in the context of lmics does not reinforce existing inequities', 'each of these contexts presents unique challenges attention to which can inform the trustworthy use of for the common good']"
