Topic,Count,Name,Representation,Representative_Docs
9,29,9_sdg_positive_impact_expect,"['sdg', 'positive', 'impact', 'expect', 'causing', 'discoveries', 'economic', 'education', 'sanitation', 'poverty']","['governing ai for humanity increasing economic activity accelerating scientific discoveries sdg good health and sdg quality education sdg affordable and clean energy sdg climate action sdg sustainable cities and communities sdg clean water and sanitation sdg life on land sdg life below water sdg zero hunger sdg no poverty sdg peace justice and strong institutions sdg responsible consumption production sdg gender equality sdg reduced inequalities countries countries average rating for in the next three years how much do you expect ai to directly contribute towards by country income group where don expect any positive impact expect minor positive impact expect positive impact expect major positive impact expect transformative positive impact note excludes don know no opinion and blank responses', 'final report increasing economic activity accelerating scientific discoveries sdg good health and sdg quality education sdg sustainable cities and communities sdg affordable and clean energy sdg climate action sdg clean water and sanitation sdg life on land sdg life below water sdg zero hunger sdg peace justice and strong institutions sdg responsible consumption production sdg no poverty sdg gender equality sdg reduced inequalities don expect any positive impact expect minor positive impact expect positive impact expect major positive impact expect transformative positive impact in the next three years how much do you expect ai to directly contribute towards in countries note excludes don know no opinion and blank responses', 'perceptions regarding expected positive impact of ai in the next three years expected impact on growth science health education less on others impact expected in the next three years in countries increasing economic activity accelerating scientific discoveries sdg quality education sdg good health and sdg affordable and clean energy sdg climate action sdg sustainable cities and communities sdg life on land sdg clean water and sanitation sdg zero hunger sdg life below water sdg no poverty sdg responsible consumption production sdg peace justice and strong institutions sdg reduced inequalities sdg gender equality don expect any positive impact expect minor positive impact expect positive impact expect major positive impact expect transformative positive impact in the next three years how much do you expect ai to directly contribute towards in countries note excludes don know no opinion and blank responses']"
10,27,10_standards_ieee_iso_international,"['standards', 'ieee', 'iso', 'international', 'electrotechnical', 'iec', 'engineers', 'number', 'nist', 'cenelec']","['figure illustrates the increasing number of standards adopted by itu the international organization for standardization iso the international electrotechnical commission iec and the institute of electrical and electronics engineers ieee', 'they have accelerated sharply final report figure sources of governance initiatives that focused on ai specifically domestic universal multilateral plurilateral regional international within regions interregional international between regions united nations inclusiveness adoption by governments ai summits coe gpai asean au eu oas united kingdom new kingdom united singapore united ai summits fmf iec ieee iso itu industry standards and commitments cenelec ai safety institutes bsi sac ansi nist more adoption by companies not exhaustive abbreviations ansi american national standards institute asean association of southeast asian nations au african union bsi british standards institution cen european committee for standardisation cenelec european committee for electrotechnical standardization coe council of europe etsi european telecommunications standards institute eu european union fmf frontier model forum group of group of seven gpai global partnership on artificial intelligence iec international electrotechnical commission ieee institute of electrical and electronics engineers iso international organization for standardization itu international telecommunication union nist national institute of standards and technology oas organization of american states oecd organisation for economic and development sac standardization administration of china wsc world standards cooperation', 'final report annex list of abbreviations acm association for computing machinery ag african group ai artificial intelligence ansi american national standards institute apg asia and the pacific group asean association of southeast asian nations bsi british standards institution cen european committee for standardisation cenelec european committee for electrotechnical standardization cern european organization for nuclear research eeg eastern european group etsi european telecommunications standards institute fao food and agriculture organization of the united nations fatf financial action task force fimi foreign information manipulation and interference fmf frontier model forum fsb financial stability board group of group of seven gpu graphics processing unit iaea international atomic energy agency icao international civil aviation organization iec international electrotechnical commission ieee institute of electrical and electronics engineers ilo international labour organization imo international maritime organization ipcc intergovernmental panel on climate change iso international organization for standardization itu international telecommunication union lac latin america and the caribbean nist national institute of standards and technology united states oecd organisation for economic and development ohchr office of the united nations high commissioner for human rights oset office of the envoy on technology sac standardization administration of china sdg sustainable development goal unctad united nations conference on trade and development undp united nations development programme unesco united nations educational scientific and cultural organization unhcr united nations high commissioner for refugees unoct office of weog western european and others group who world health organization wipo world intellectual property organization wsc world standards cooperation governing ai for humanity donors the body gratefully acknowledges the financial and contributions of the following governments and partners without whom it would not have been able to carry out its responsibilities government of the czech republic european union government of finland government of germany government of italy government of japan government of the kingdom of the netherlands government of the kingdom of saudi arabia government of singapore government of switzerland government of the united arab emirates government of the united kingdom of great britain and northern ireland omidyar network fund organisation internationale de la francophonie secretariat simon chesterman quintin eleonore sebastian frank david michael kelly brian shung seun lau andrew morritt filippo pierozzi mehdi snène isabel de sola lucia velasco rebekah hayoung woo governing ai for humanity']"
11,26,11_body_members_advisory_extension,"['body', 'members', 'advisory', 'extension', 'behalf', 'employer', 'endorsement', 'institution', 'scoped', 'teeth']","['the panel could start with members appointed through mix of member and comparable to how the advisory body was established', 'the members of the body will serve in their personal capacity', 'the members of the advisory body have participated in their personal capacity not as representatives of their respective organizations']"
12,24,12_openness_weights_spectrum_debate,"['openness', 'weights', 'spectrum', 'debate', 'meaningful', 'extremes', 'generative', 'developers', 'innovation', 'leaders']","['debates typically revolve around two extremes full openness which entails sharing all model components and data sets and partial openness which involves disclosing only model weights', 'box open versus closed ai systems angela luna the open or closed ai dilemma may', 'box open versus closed ai systems continued figure corporate interests and openness inspired by andreas liesenfeld and mark dingemanse rethinking open source generative ai and the eu ai act the acm conference on fairness accountability and transparency facct june']"
13,23,13_uncertain_likelihood_endeavour_civilian,"['uncertain', 'likelihood', 'endeavour', 'civilian', 'predict', 'autonomy', 'future', 'advanced', 'evolving', 'machine']","['that is important because of the uncertain future of ai and the strong likelihood that it will permeate all aspects of human endeavour', 'moreover no one currently understands all of ai inner workings enough to fully control its outputs or predict its evolution', 'viii moreover no one currently understands all of ai inner workings enough to fully control its outputs or predict its evolution']"
14,23,14_nationality_respondents_weog_represented,"['nationality', 'respondents', 'weog', 'represented', 'nationalities', 'africa', 'canada', 'reside', 'countries', 'women']","['if respondents were resident in one of their countries of nationality that nationality was used for analysis of', 'if respondents were resident in one of their countries of nationality that nationality was used for analysis of', 'if respondents were resident in one of their countries of nationality that nationality was used for analysis of']"
15,22,15_nature_duality_direction_fragmented,"['nature', 'duality', 'direction', 'fragmented', 'multilateral', 'transboundary', 'technological', 'markets', 'national', 'deployment']","['national governments and regional organizations will be crucial but the very nature of the technology itself transboundary in structure and application necessitates global approach', 'the technology is too important and the stakes are too high to rely only on market forces and fragmented patchwork of national and multilateral action', 'the technology is too important and the stakes are too high to rely only on market forces and fragmented patchwork of national and multilateral action']"
16,21,16_digital_transformation_infrastructure_widening,"['digital', 'transformation', 'infrastructure', 'widening', 'economy', 'developing', 'bank', 'strategies', 'europe', 'support']","['they must fit into broader local and national strategies for digital transformation and addressing digital divides', 'digital infrastructure significant investment in digital infrastructure especially in developing countries to bridge the ai divide and facilitate widespread ai adoption', 'world bank digital development partnership this fund supports countries in developing and implementing the digital transformation with focus on broadband infrastructure access and use digital public infrastructure and data production accessibility and use']"
17,20,17_escalate_realism_optimism_opportunities,"['escalate', 'realism', 'optimism', 'opportunities', 'vulnerabilities', 'stakes', 'agendas', 'risk', 'plurality', 'pragmatic']","['if or when risks become more acute and the stakes for opportunities escalate such calculations may change', 'that optimism depends however on realism about the risks and the inadequacy of structures and incentives currently in place', 'that optimism depends however on realism about the risks and the inadequacy of structures and incentives currently in place']"
18,20,18_governing_humanity_extremes_decisions,"['governing', 'humanity', 'extremes', 'decisions', 'humility', 'conscious', 'kill', 'lxiv', 'automate', 'risks']","['governing ai for humanity', 'governing ai for humanity', 'governing ai for humanity']"
19,18,19_environmental_property_labour_copyright,"['environmental', 'property', 'labour', 'copyright', 'rights', 'indigenous', 'photocopy', 'ethical', 'cultural', 'wipo']","['violation of intellectual property rights environmental harms harms to labour from adoption of ai unintended autonomous actions by ai systems excl', 'violation of intellectual property rights environmental harms harms to labour from adoption of ai unintended autonomous actions by ai systems excl', 'violation of intellectual property rights environmental harms harms to labour from adoption of ai unintended autonomous actions by ai systems excl']"
20,18,20_institutional_benefits_administrative_regional,"['institutional', 'benefits', 'administrative', 'regional', 'national', 'funding', 'sectors', 'organizational', 'universality', 'improvements']","['common ground common benefits coherent effort reflections on institutional models', 'it also brings the benefits of existing institutional arrangements including funding and administrative processes that are well established and understood', 'it also brings the benefits of existing institutional arrangements including funding and administrative processes that are well understood']"
21,18,21_conflict_armed_weapons_ownership,"['conflict', 'armed', 'weapons', 'ownership', 'military', 'technologies', 'humanitarian', 'law', 'malicious', 'unethical']","['intentional use of ai in armed conflict by state actors inequalities arising from differential control and ownership over ai technologies', 'intentional use of ai in armed conflict by state actors inequalities arising from differential control and ownership over ai technologies', 'intentional use of ai in armed conflict by state actors inequalities arising from differential control and ownership over ai technologies']"
22,18,22_check_pulse_oset_risk,"['check', 'pulse', 'oset', 'risk', 'source', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['source oset ai risk pulse check may', 'source oset ai risk pulse check may', 'source oset ai risk pulse check may']"
23,18,23_children_design_assessments_develop,"['children', 'design', 'assessments', 'develop', 'privacy', 'governance', 'developmental', 'culturally', 'suitability', 'restriction']","['international cooperation and standards global interoperability of rules for children engagement with ai technologies is needed to protect children across different educational and developmental environments', 'including children in design and governance processes is crucial to ensuring that ai systems are safe and appropriate for their use', 'prioritizing children rights and voices ai governance must recognize children as priority stakeholders emphasizing their right to develop free from the addictive effects of technology and their right to disengage from it']"
24,17,24_gpai_initiatives_union_organisation,"['gpai', 'initiatives', 'union', 'organisation', 'partnership', 'abbreviations', 'nations', 'plurilateral', 'italy', 'ag']","['abbreviations ag african group apg asia and the pacific group eeg eastern european group group of group of seven gpai global partnership on artificial intelligence lac latin america and the caribbean oecd organisation for economic and development weog western european and others group', 'common understanding common ground common benefits gpai ai summits united nations as enabling connector oecd council of europe group of sdos regional organizations international scientific panel standards exchange global fund for ai capacity development network united nations engagement governance dialogue national regional initiatives indicative not exhaustive group of seven ai data framework national regional initiatives abbreviations gpai global partnership on artificial intelligence oecd organisation for economic and development sdos standards development organizations', 'figure proposed role of the united nations in the international ai governance ecosystem common understanding common ground common benefits gpai ai summits united nations as enabling connector oecd council of europe group of sdos regional organizations international scientific panel standards exchange global fund for ai capacity development network united nations engagement governance dialogue national regional initiatives indicative not exhaustive group of seven ai data framework national regional initiatives abbreviations gpai global partnership on artificial intelligence oecd organisation for economic and development sdos standards development organizations']"
25,17,25_dialogue_policy_governance_vehicle,"['dialogue', 'policy', 'governance', 'vehicle', 'intergovernmental', 'ensures', 'contract', 'binding', 'regime', 'meetings']","['the united nations can be the vehicle for new social contract for ai that ensures global for governance regime that protects and empowers us all', 'policy dialogue on ai governance recommendation policy dialogue on ai governance we recommend the launch of intergovernmental and policy dialogue on ai governance on the margins of existing meetings at the united nations', 'governing ai for humanity recommendation policy dialogue on ai governance we recommend the launch of intergovernmental and policy dialogue on ai governance on the margins of existing meetings at the united nations']"
26,17,26_sdgs_reinforce_swathes_disparities,"['sdgs', 'reinforce', 'swathes', 'disparities', 'enablers', 'barriers', 'harnessing', 'health', 'agriculture', 'innovation']","['box ai and the sdgs continued figure experts ratings of barriers to harnessing ai to drive additional economic activity and progress on the sdgs in income countries', 'without comprehensive and inclusive approach to ai governance the potential of ai to contribute positively to the sdgs could be missed and its deployment could inadvertently reinforce or exacerbate disparities and biases', 'without comprehensive and inclusive approach to ai governance the potential of ai to contribute positively to the sdgs could be missed and its deployment could inadvertently reinforce existing disparities and biases']"
27,17,27_data_rights_privacy_trusts,"['data', 'rights', 'privacy', 'trusts', 'trustees', 'access', 'protection', 'proprietary', 'retain', 'securely']","['mechanisms that enable owners and subjects of data to allow safe and limited use of their data while maintaining their rights can be described as means of data empowerment', 'the framework proposed here would be without prejudice to national or regional frameworks for data protection and would not create new related rights nor prescribe how existing rights apply internationally but would have to be designed in way that prevents capture by commercial or other interests that could undermine or preclude rights protections', 'the constitution of data rights can make it difficult to exercise data rights in flexible way that enables data to be used for some purposes without losing the rights and to do that collectively as group']"
28,17,28_climate_challenge_ipcc_niche,"['climate', 'challenge', 'ipcc', 'niche', 'planetary', 'costs', 'adaptation', 'mitigation', 'transdisciplinary', 'future']","['such social contract will ensure that opportunities are fairly distributed and the risks are not loaded on to the most vulnerable or passed on to future generations as we have seen tragically with climate change', 'analogies can be made to efforts to combat climate change where the costs of transition mitigation or adaptation do not fall evenly and international assistance is essential to help countries so that they can join the global effort to tackle planetary challenge', 'analogies can be made to the efforts to combat climate change where the costs of transition mitigation or adaptation do not fall evenly and international assistance is essential to help countries so that they can join the global effort to tackle planetary challenge']"
29,16,29_agile_light_networked_propose,"['agile', 'light', 'networked', 'propose', 'coherent', 'united', 'secretariat', 'office', 'focal', 'coordination']","['this is why we are proposing networked institutional approach with light and agile support', 'to support these measures efficiently and to partner effectively with other institutions we propose light agile structure as an expression of coherent effort an ai office in the united nations secretariat close to the general working as the glue to unite the initiatives proposed here efficiently and sustainably', 'to support these measures efficiently and partner effectively with other institutions we propose light agile structure as an expression of coherent effort an ai office in the united nations secretariat close to the general working as the glue to hold these other pieces together']"
30,16,30_advisory_readiness_methodology_assessment,"['advisory', 'readiness', 'methodology', 'assessment', 'report', 'undertake', 'annexes', 'tools', 'international', 'executive']","['efforts could continue to employ diagnosis tools such as the unesco ai readiness assessment methodology to help to identify gaps at the national level with the international network helping to address them', 'efforts could continue to employ diagnosis tools such as the unesco ai readiness assessment methodology to help to identify gaps at the country level with the international network helping to address them', 'final report annexes annex members of the advisory body on artificial intelligence hiroaki kitano haksoo ko andreas krause james manyika maria vanina martinez posse seydina moussa ndiaye mira murati petri myllymäki alondra nelson nazneen rajani craig ramlal emma marietje schaake sharad sharma jaan tallinn philip thigo jimena sofia viveros álvarez zeng yi zhang linghan anna abramova omar sultan al olama latifa estela aranha carme artigas ran balicer paolo benanti abeba birhane ian bremmer anna christmann natasha crampton nighat dad vilas dhar virginia dignum arisa ema mohamed farahat amandeep singh gill wendy hall rahaf harfoush ruimin he governing ai for humanity annex terms of reference of the advisory body on artificial intelligence the advisory body on artificial intelligence convened by the united nations will undertake analysis and advance recommendations for the international governance of artificial intelligence']"
31,15,31_session_europe_forum_brussels,"['session', 'europe', 'forum', 'brussels', 'visit', 'annex', 'consultation', 'auspices', 'summit', 'kazakhstan']","['asia russian internet governance forum apr', 'global session of the committee on programmes mar', 'europe advisory body presentation to national ai advisory committee united states may north america global artificial intelligence gain assembly in riyadh with the islamic world educational scientific and cultural organization countries regions may middle east ai in interests of sustainable development kazakhstan contribution to the agenda may asia group of latin american and caribbean states may latin america brics academic forum may global ai governance session in seoul may asia tech summit asia singapore may may asia ai for good global summit may may europe governing ai for humanity annex list of deep dives domain date eastern daylight time education march intellectual property and content april children april peace and security april peace and security april agriculture session april agriculture session april may and technology direction may impact on society may gender may data may future of work may standards session may standards session may peace and security may environment may health may rule of law human rights and democracy may final report weog nationality man woman by region gender respondents indicated multiple nationalities']"
32,15,32_portion_dialogue_diverse_expertise,"['portion', 'dialogue', 'diverse', 'expertise', 'forums', 'groups', 'sourcing', 'engaging', 'discussion', 'stakeholder']","['this included deep dives on specific issue areas with more than expert participants more than written submissions from over organizations and individuals from all regions an ai risk pulse check with around expert respondents from all regions an opportunity scan with around expert respondents from all regions and regular consultations with and briefings of member states united nations entities and other stakeholder groups in more than engagements across all members of the advisory body have also engaged extensively in forums around the world held more than hundred virtual discussions and had three plenary meetings in new york geneva and singapore', 'one portion of each dialogue session might focus on national approaches led by member states with second portion sourcing expertise and inputs from key stakeholders in particular technology companies and civil society representatives', 'xxxii one portion of each dialogue session might focus on national approaches led by member states with second portion sourcing expertise and inputs from key stakeholders in particular technology companies and civil society representatives']"
33,14,33_pp_available_website_,"['pp', 'available', 'website', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['july pp', 'pp', 'pp']"
34,14,34_nations_organization_itu_undp,"['nations', 'organization', 'itu', 'undp', 'disarmament', 'food', 'institute', 'unhcr', 'refugees', 'wipo']","['relevant parts of the united nations system could be engaged to highlight opportunities and risks including itu on ai standards itu unctad undp and the development coordination office on ai applications for the sdgs unesco on ethics and governance capacity the office of the united nations high commissioner for human rights ohchr on human rights accountability based on existing norms and mechanisms the office for disarmament affairs on regulating ai in military systems undp on support to national capacity for development the internet governance forum for engagement and dialogue wipo ilo who fao the world food programme unhcr unesco the united nations children fund the world meteorological organization and others on sectoral applications and governance', 'relevant parts of the united nations system could be engaged to highlight opportunities and risks including itu on ai standards itu the united nations conference on trade and development unctad the united nations development programme undp and the development coordination office on ai applications for the sdgs unesco on ethics and governance capacity the office of the united nations high commissioner for human rights ohchr on human rights accountability based on existing norms and mechanisms the office for disarmament affairs on regulating ai in military systems undp on support to national capacity for development the internet governance forum for engagement and dialogue the world intellectual property organization wipo the international labour organization ilo the world health organization who the food and agriculture organization of the united nations fao the world food programme the united nations high commissioner for refugees unhcr unesco the united nations children fund the world meteorological organization and others on sectoral applications and governance', 'although the work of many united nations entities touches on ai governance their specific mandates mean that none does so in comprehensive manner and their designated governmental focal points are similarly this limits the ability of existing united nations entities to address survey conducted by the united nations chief executives board in february of united nations entities reported documents concerning ai governance of the entities responded including the economic commission for latin america and the caribbean the economic and social commission for asia and the pacific the economic and social commission for western asia the food and agriculture organization of the united nations fao the international atomic energy agency iaea the international civil aviation organization icao the international fund for agricultural development ilo the international monetary fund the international organization for migration international trade centre the international telecommunication union itu the united nations entity for gender equality and the empowerment of women the joint united nations programme on unaids the united nations conference on trade and development unctad the department of economic and social affairs the department of global communications the executive office of the the office for the coordination of humanitarian affairs the office of the united nations high commissioner for human rights the office of the office for disarmament affairs the office of information and communications technology oset the united nations development programme undp the united nations office for disaster risk reduction the united nations environment programme unesco the united nations framework convention on climate change the united nations population fund the united nations high commissioner for refugees unhcr the united nations children fund the united nations interregional crime and justice research institute the united nations industrial development organization the united nations office on drugs and nations office at vienna the united nations office for project services the united nations relief and works agency for palestine refugees in the near east united nations university united nations volunteers the world trade organization the universal postal union the world bank group the world food programme the world health organization who and the world intellectual property organization wipo']"
35,13,35_source_note__,"['source', 'note', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['source', 'source', 'source']"
36,13,36_actors_malicious_customers_discrimination,"['actors', 'malicious', 'customers', 'discrimination', 'disenfranchisement', 'violations', 'information', 'recidivism', 'impersonation', 'trials']","['intentional malicious use of ai by actors discrimination disenfranchisement particularly against marginalized communities intentional use of ai by state actors that harms individuals human rights violations inaccurate information analysis provided by ai in critical fields intentional use of ai by corporate actors that harms customers users', 'intentional malicious use of ai by actors discrimination disenfranchisement particularly against marginalized communities intentional use of ai by state actors that harms individuals human rights violations inaccurate information analysis provided by ai in critical fields intentional use of ai by corporate actors that harms customers users', 'intentional malicious use of ai by actors discrimination disenfranchisement particularly against marginalized communities intentional use of ai by state actors that harms individuals human rights violations inaccurate information analysis provided by ai in critical fields intentional use of ai by corporate actors that harms customers users']"
37,12,37_nuclear_containment_iaea_experiment,"['nuclear', 'containment', 'iaea', 'experiment', 'safeguards', 'peaceful', 'limits', 'ionizing', 'atom', 'weapon']","['the iaea approach to nuclear safeguards offers different model', 'the basic is simple member states comply with nuclear safeguards and iaea offers technical assistance towards the use of peaceful nuclear power', 'nuclear energy involves set of processes related to specific materials that are unevenly distributed and much of the materials and infrastructure needed to create nuclear capability are controlled by nation states']"
38,11,38_final_report_seeks_operationally,"['final', 'report', 'seeks', 'operationally', 'introduction', 'resolved', 'section', 'present', 'contribute', 'effort']","['final report', 'final report see', 'final report']"
39,11,39_adoption_accelerate_expect_application,"['adoption', 'accelerate', 'expect', 'application', 'technical', 'respondents', 'women', 'developing', 'trend', 'training']","['reports technical expertise training developing ai doesn report substantially accelerate accelerate remain same decelerate substantially decelerate reports technical expertise training developing ai doesn report substantially accelerate accelerate remain same decelerate substantially decelerate note numbers may not add up to owing to rounding', 'by expertise technical change adoption application in the next months compared to the last months do you expect the pace of technical change in ai', 'governing ai for humanity total average substantially accelerate accelerate remain same decelerate substantially decelerate women weog men weog men women weog men women by region gender in the next months compared to the last months do you expect the pace of adoption and application of ai']"
40,11,40_scan_opportunity_survey_oset,"['scan', 'opportunity', 'survey', 'oset', 'envoy', 'impact', 'annex', 'advisory', 'technology', 'countries']","['source oset ai opportunity scan survey august', 'source oset ai opportunity scan survey august', 'source oset ai opportunity scan survey august']"
