Topic,Count,Name,Representation,Representative_Docs
9,14,9_security_data_client_certification,"['security', 'data', 'client', 'certification', 'interfaces', 'policy', 'protection', 'risks', 'surveillance', 'ethics']","['certification bodies shall ensure that the risk assessment and risk treatment of the client ai management system adequately reflects its activities and extends to the boundaries of the activities as defined in the scope of certification', 'it entails but is not limited to various special aspects regarding the management of risks data protection data quality information and cyber security ethics as well as the validation and verification of algorithms', 'the certification body shall obtain sufficient understanding of the design of the aims in the context of the client organization risk assessment and management including defined measures ai policy and information security policy and objectives and in particular the client readiness for the audit']"
10,14,10_17021_apply_requirements_audits,"['17021', 'apply', 'requirements', 'audits', 'criteria', 'external', 'participation', 'documentation', 'develop', 'isms']","['9.1.4 determining audit time 9.1.4.1 general the requirements of 9.1.4.2 and of iso/iec 17021-1:2015 9.1.4 apply', '9.2 planning audits 9.2.1 determining audit objectives scope and criteria 9.2.1.1 general the requirements of 9.2.1.2 9.2.1.3 9.2.1.4 and of iso/iec 17021-1:2015 9.2.1 apply', '9.4 conducting audits the requirements of iso/iec 17021-1:2015 9.4. apply']"
11,13,11_organization_managed_context_customer,"['organization', 'managed', 'context', 'customer', 'provider', 'extent', 'model', 'networks', 'facilities', 'utilize']","['relative to the size of the organization there are large number of ai systems in scope', 'relative to the size of the organization there are medium number of ai systems in scope', 'personally identifiable information additional languages in use extent of the managed ai system effects on individuals groups of individuals and societies in its applied context extent of the managed ai system effects on its applied context']"
12,12,12_audits_electronic_analysis_client,"['audits', 'electronic', 'analysis', 'client', 'audit', 'auditing', 'risks', 'procedures', 'remotely', 'infrastructure']","['electronic audits of remote sites are considered to be remote audits even if the electronic audits are physically carried out on the organization premises', 'the procedures shall include analysis of the risks related to the use of remote auditing for the client which shall consider the following factors available infrastructure of the certification body and the client sector in which the client operates type of audit during the certification cycle from initial audit to recertification audit competence of the persons of the certification body and the client who are involved in the remote audit previously demonstrated performance of remote audits for the client scope of the certification', '9.2.4 deployment of remote audit certification bodies intending to conduct remote audit activities shall define procedures to determine the level of remote audit activities remote audits that can be applied to auditing client aims']"
13,12,13_decisions_reports_reviewing_conducting,"['decisions', 'reports', 'reviewing', 'conducting', 'list', 'personnel', 'competence', 'audit', 'certification', 'stages']","['7.1.3.2.2 reviewing audit reports and making certification decisions personnel reviewing audit reports and making certification decisions shall have knowledge of list items to in 7.1.3.2.1', '7.1.3.5.2 reviewing audit reports and making certification decisions personnel reviewing audit reports and making certification decisions shall have knowledge of list items to in 7.1.3.5.1', '7.1.3.4.2 reviewing audit reports and making certification decisions personnel reviewing audit reports and making certification decisions shall have knowledge of the list items to in 7.1.3.4.1']"
14,12,14_requirements_apply_records_impartiality,"['requirements', 'apply', 'records', 'impartiality', 'confidentiality', 'contractual', 'clause', 'complaints', 'accordance', 'personnel']","['9.1.6 multiple management systems 9.1.6.1 general the requirements of 9.1.6.2 9.1.6.3 and of iso/iec 17021-1:2015 9.1.6 apply', '10.3 option management system requirements in accordance with iso the requirements of iso/iec 17021-1:2015 10.3 apply', '10.2 option general management system requirements the requirements of iso/iec 17021-1:2015 10.2 apply']"
15,11,15_conformity_certificate_certification_template,"['conformity', 'certificate', 'certification', 'template', 'documents', 'address', 'aims', 'logo', 'documentation', 'services']","['8.2.2 aims certification documents certification documents shall be signed by the authorised person who has been assigned that responsibility and shall additionally to iso/iec 17021-1:2015 8.2.2 entail the following version of the statement of applicability soa on which the certification is based the information that the aims certificate does not authorize the labelling of products processes and services', 'c.2 certificate text for this document certification body logo and address certificate the certification body _____________ hereby confirms as result of the certification decision on yyyy-mm-dd according to iso/iec 17021-1 that the certified organization exact name and address of the client optional locations address of branch offices or subsidiaries management system according to iso/iec 42001:2023 soa version xxx for the scope description of the scope for which the organization running the aims has been certified if applicable appendix operates in compliance with the requirements of iso/iec 42001:2023 and this certified organization running the aims has fulfilled the additional requirements of the designation of additional requirement and is monitored by the certification body during the term of the certificate', '-- optional -- commencement this certificate entitles the certified organization to use the following conformity mark exact name of the conformity mark in the sense of iso/iec under the conditions of the conformity assessment programme for the duration of the certification logo conformity mark -- optional -- end conformity assessment scheme name of the certification scheme and version/rev']"
16,11,16_scope_aims_soa_agreements,"['scope', 'aims', 'soa', 'agreements', 'applicability', 'controls', 'risk', 'outsourcing', 'assurance', 'impacts']","['ai system within aims scope one sensitive purpose personal rights number of third-party agreement within aims scope one third-party agreement number of control as documented in the statement of applicability soa of an aims beyond iso/iec 42001:2023 table a.1 no additional controls', 'ai system within aims scope one sensitive purpose automotive number of third-party agreement within aims scope two third-party agreements number of control as documented in the statement of applicability soa of an aims beyond iso/iec 42001:2023 table a.1 two additional controls beyond iso/iec 42001:2023 table a.1', 'ai system within aims scope one high-risk ai system and one sensitive purpose number of third-party agreement within aims scope eight third-party agreements number of control as documented in the statement of applicability soa of an aims beyond iso/iec 42001:2023 annex table a.1 five additional controls beyond iso/iec 42001:2023 annex table a.1']"
17,10,17_examples_times_application_phase,"['examples', 'times', 'application', 'phase', 'differences', 'outlines', 'approaches', 'calculations', 'edition', 'guidelines']","['annex provides examples how these different factors can be considered when calculating audit time', 'annex informative examples for audit time calculations b.1 general this annex provides further guidelines and examples on determining audit time based on the criteria outlined in normative annex', 'note annex provides further guidance and examples on the calculation of audit time']"
18,10,18_effort_number_table_factors,"['effort', 'number', 'table', 'factors', 'aims', 'audit', 'adjustment', 'regulatory', 'scope', 'framework']","['table b.2 determination of audit time of factors for adjustment of audit time factors for adjustment of audit time additive audit time for increased effort total audit time audit time for initial audit plus additive audit time for increased effort auditor days auditor days number of regulatory frame- work within an aims scope per additional framework 1.0 see table a.1 for audit time for initial audit plus applicable audit time of factors for the adjustment of audit time in a.3.2 and table b.1 number of ai system within an aims scope per additional ai system exceed- ing five ai systems covered in audit time for initial audit 1.0 to 2.0 see table a.1 for audit time for initial audit plus applicable audit time of factors for the adjustment of audit time in a.3.2 and table b.1 number of ai system within an aims scope per additional different types/ methods of ai systems 0.5 to 1.0 see table a.1 for audit time for initial audit plus applicable audit time of factors for the adjustment of audit time in in a.3.2 and table b.1 number of high-risk or sensitive purpose e.g', 'table b.3 classification for audit time calculation of factors for adjustment of audit time factors for adjust- ment of audit time see a.3.2 classification for audit time calculation reduced effort time subtracted from audit time of initial audit in table a.1 normal effort audit time of initial audit in table a.1 additional effort additional time needed to audit time of initial audit number of regula- tory framework within an aims scope organization is not subject to regulatory frameworks only one regulatory frame- work to be managed within an aims more than one regulatory framework to be managed within an aims number of ai sys- tem within an aims scope low number of ai systems with- in an aims scope medium number of ai systems within an aims scope high number of ai systems within an aims scope number of high-risk or sensitive purpose e.g', 'table a.1 calculation of audit time for initial audit number of per- sons involved in the ai life cycle based on iso/iec 5338:2023 iso/iec 22989:2022 aims roles further factors for adjustment total audit time auditor days aims for ai producer auditor days aims for ai provider 2/3 of aims audit time for ai producer auditor days aims for ai user 2/3 of aims audit time for ai producer auditor days aims for clients with multiple roles 1/3 additional audit time of aims for ai producer to 5.0 3.5 3.5 6.5 see a.3.2 to 6.0 4.0 4.0 8.0 see a.3.2 to 7.0 4.5 4.5 9.5 see a.3.2 to 8.5 6.0 6.0 11.5 see a.3.2 to 10.0 7.0 7.0 13.0 see a.3.2 to 11.0 7.5 7.5 15.0 see a.3.2 to 12.0 8.0 8.0 16.0 see a.3.2 to 13.0 9.0 9.0 17.5 see a.3.2 to 14.0 9.5 9.5 19.0 see a.3.2 to 15.0 10.0 10.0 20.0 see a.3.2 to 16.5 11.0 11.0 22.0 see a.3.2 to 17.5 11.5 11.5 23.5 see a.3.2 to 18.5 12.5 12.5 24.5 see a.3.2 to 19.5 13.0 13.0 26.0 see a.3.2 to 21.0 14.0 14.0 28.0 see a.3.2 to 22.0 14.5 14.5 28.0 see a.3.2 to 23.0 15.5 15.5 30.5 see a.3.2 to 24.0 16.0 16.0 32.0 see a.3.2 to 25.0 16.5 16.5 33.5 see a.3.2 to 26.0 17.5 17.5 34.5 see a.3.2 to 27.0 18.0 18.0 36.0 see a.3.2 to 28.0 18.5 18.5 37.5 see a.3.2 follow progression above follow progres- sion above follow progres- sion above follow progression above see a.3.2 a.3.2 factors for adjustment of audit time the time allocated shall also consider the following factors that relate to the complexity of client aims and therefore to the effort needed to audit the organization number of regulatory framework within an aims scope number of ai system within an aims scope number of high-risk or sensitive purpose e.g']"
19,10,19_sectors_company_nonregulated_eu,"['sectors', 'company', 'nonregulated', 'eu', 'spain', 'languages', 'operates', 'roles', 'frameworks', 'regulatory']","['organization works in non-critical business sectors and nonregulated sectors', 'organization works in regulated business sectors', 'organization works in critical or highly regulated business sectors']"
20,10,20_rights_health_safety_critical,"['rights', 'health', 'safety', 'critical', 'affected', 'area', '42001', 'controls', 'sensitive', 'table']","['health safety critical affecting personal rights etc', 'health safety critical affecting personal rights etc', 'health safety critical affecting personal rights etc']"
21,9,21_scheme_derive_line_procedure,"['scheme', 'derive', 'line', 'procedure', 'determining', 'certification', 'complexity', 'audit', 'reproducible', 'attributes']","['this classification can be used by certification bodies to derive an audit time calculation scheme in line with 9.1.4', 'this classification can be used by certification body as guideline and to derive an audit time calculation scheme in line with 9.1.4', 'basic assumption of this approach is that calculation scheme for determining audit time should consider only substantiated attributes that can be determined be simple enough for certification bodies to apply and achieve valid comparable and reproducible results be sophisticated enough to enable sufficient distinction between aims of differing complexity that culminates in comparable changes in the resulting audit time']"
22,9,22_life_cycle_context_control,"['life', 'cycle', 'context', 'control', 'baseline', 'organization', 'auditor', 'shifts', 'necessity', 'employee']","['since the ai system operates within sensitive automotive context but one sensitive context is covered in the audit time for initial audit as long as the ai system itself is not high-risk/sensitive function no additional auditor day is needed', 'a.2 concepts a.2.1 number of persons involved in the ai life cycle the total number of persons under the organization control that are involved in the ai life cycle for all shifts is the starting point for determination of audit time', 'part-time persons doing work under the organization control contribute to the total number of persons doing work under the organization control by determining the number of hours worked compared to full- time employee']"
23,8,23_appeals_personnel_amendments_edition,"['appeals', 'personnel', 'amendments', 'edition', 'references', 'reviewing', 'criteria', 'apply', 'certification', 'audit']","['this also applies for the team of personnel handling appeals', 'this also applies for the team of personnel handling appeals', 'this also applies for the team of personnel handling appeals']"
