Topic,Count,Name,Representation,Representative_Docs
9,24,9_table_agencies_certification_requirements,"['table', 'agencies', 'certification', 'requirements', 'validation', 'transparency', 'advisors', 'level', 'assessor', 'auditors']","['table assistance system transparency scoresheet system ato with ai driver assistance assessor safety engineer date ieee std subclause level notes users drivers domain expert users and their train operating company employers safety duty holder mix of domain expert and superusers train owners train builders superusers all all all and certain operating company employees superusers general public and bystanders in this case they may be directly impacted people will likely seek to be assured that system performance is at least as good as for human alone validation and certification agencies and auditors assessors may wish to test performance what if incident investigators expert advisors in administrative actions or litigation the human driver remains the final arbiter the focus is likely to be on their professionalism and what alerts the system gives to support their decisions rather than the detail of why the system gave that alert', 'table system transparency scoresheet sta scoresheet system assessor date ieee std subclause cumulative nc non cumulative levels tick to indicate level is met users nc system users nc system general public and bystanders system general public and bystanders system validation certification agencies system validation and certification agencies system incident investigators system incident investigators system expert advisors in administrative actions or litigation system expert advisors in administrative actions or litigation system increasing levels of mainline railway automation background this fictional scenario based on real context shows via rail example the need for transparency and how this need grows as operation moves from automated with human oversight human delegated or supervised to fully autonomous', 'table template sta system assessor date standard clause level notes users general public and bystanders validation certification agencies and auditors incident investigators expert advisors in administrative actions or litigation the overall transparency assessment is summarized using table']"
10,23,10_requests_interactive_confidence_behavior,"['requests', 'interactive', 'confidence', 'behavior', 'presentation', 'responses', 'capabilities', 'explanations', 'rehearse', 'functionality']","['the user shall be provided with interactive training material that allows the user to rehearse their interactions with the system in specific and relevant virtual situations', 'neither making requests nor understanding the system responses to those requests shall require that the user undergo any training', 'neither making requests nor understanding the system responses to those requests shall require that the user undergo any training though familiarization with the system user documentation is required']"
11,20,11_transparency_accountability_confidence_social,"['transparency', 'accountability', 'confidence', 'social', 'cases', 'assessed', 'information', 'satisfaction', 'reported', 'scrupulous']","['the levels of transparency here can therefore be expected to correlate to the confidence such an agency can have in its determination of the quality of the system though not necessarily any greater confidence in the quality of the system itself', 'without transparency finding out what went wrong and why is extremely difficult and may in some cases be impossible', 'without transparency finding out what went wrong and why is extremely difficult and may in some cases be impossible']"
12,19,12_edr_inputs_recording_log,"['edr', 'inputs', 'recording', 'log', 'data', 'record', 'procedure', 'actuator', 'event', 'recorder']","['physical system such as robot shall be fitted with an edr capable of securely recording time stamped log of key system inputs and outputs', 'autonomous systems shall be equipped with an edr designed to meet either standard or open standard specification where feasible standards exist capable of recording time stamped log of key system inputs outputs and decisions', 'autonomous systems shall be equipped with an edr capable of recording time stamped log of key system inputs and outputs']"
13,16,13_train_railways_rail_automation,"['train', 'railways', 'rail', 'automation', 'suicide', 'crossings', 'braking', 'driver', 'speeds', 'steer']","['but braking if vehicle approaching crossing looks like it is not going to stop might encourage road driver to gamble and train hitting car can be much more damaging than car hitting the barrier or even the side of train', 'observance of route commands signals where lineside signaling is retained is enforced by automatic train protection atp highly validated computer system based on calculated braking curves and limited movement authorities generated by validated algorithms', 'rail systems already have significant levels of automation right up to what is known as unattended train operation uto grade of automation level under the iec standard for communications based train control cbtc see schifers and hans where all functions including door operation are performed by the control system and there is no crew on the train at all even for emergencies']"
14,15,14_accidents_investigators_investigation_insurance,"['accidents', 'investigators', 'investigation', 'insurance', 'incident', 'purposes', 'cases', 'evidence', 'eyewitness', 'interests']","['finally following high profile accidents society can benefit from the reassurance of knowing that problems have been found and addressed', 'in addition following high profile accidents wider society needs the reassurance of knowing that problems have been found and fixed', 'the ability to find out what went wrong and why is not only important to accident investigators it might also be important in order to establish who is responsible for insurance purposes or in court of law']"
15,15,15_ethical_assessment_governance_risks,"['ethical', 'assessment', 'governance', 'risks', 'audit', 'jirotka', 'evidence', 'values', 'mitigations', 'pillars']","['ethical risk assessment era is process that extends the envelope of risk assessment to include ethical risks', 'in the context of this standard the audit trail shall document and record all quality risk assessment and and ethical governance processes', 'for any given system there shall be full audit trail for all of the quality risk assessment and mitigation and ethical governance processes in levels above']"
16,14,16_model_definitions_acronyms_notations,"['model', 'definitions', 'acronyms', 'notations', 'designs', 'requirement', 'describing', 'simulated', 'visualization', 'qualitative']","['often such formal notations comprise mathematical model of the system itself that are executable in some fashion the most obvious example would be model of robot in some simulated environment', 'system description design or preferably executable model of the system shall be provided', 'system description design or preferably executable model of the system shall be provided']"
17,14,17_vehicles_driving_autonomous_delivery,"['vehicles', 'driving', 'autonomous', 'delivery', 'drivers', 'driverless', 'portering', 'driven', 'lidar', 'imaging']","['for driverless cars the society of automotive engineers has defined six levels of autonomy from level manually driven to level fully autonomous in all driving scenarios sae', 'while vehicles involved are not driverless in today implementation drivers have no direct control over the functioning of this subsystem', 'an established and manufacturer of robots for indoor use including hospital portering robots wishes to expand its range into autonomous vehicles designed to provide delivery services between local suppliers and their customers including deliveries of both groceries and hot food']"
18,13,18_harm_injury_fail_encounter,"['harm', 'injury', 'fail', 'encounter', 'physical', 'software', 'incident', 'led', 'intention', 'premium']","['autonomous systems which have the potential to cause serious harm or injury would be classed as high impact', 'incident investigators if autonomous systems fail they can cause wide range of potential harm from physical injury to psychological economic or environmental harm thus processes for accident investigation are needed see winfield winkle webb lungs jirotka and macrae', 'if physical robots fail they can cause physical harm or injury']"
19,12,19_moderation_credit_content_legislators,"['moderation', 'credit', 'content', 'legislators', 'loans', 'keywords', 'specifier', 'transparency', 'specification', 'auditors']","['the credit scoring company decides to apply this standard on transparency as draft specification for their engineers to more transparently communicate the processes of their content moderation systems', 'table scoring system transparency scoresheet system credit scoring system specifier loans company date november notes on overall transparency priorities the credit scoring system requires high degree of transparency for legislators and auditors but with less transparency for the general public due to concerns of bad actorsgaming the system', 'table moderation for ai system transparency scoresheet system content moderation ai system specifier video hosting website date november notes on overall transparency priorities the content moderation ai system requires high degree of transparency for legislators and auditors but with less transparency for the general public due to concerns of bad actors finding exploits']"
20,12,20_levels_transparency_achievable_counterfactuals,"['levels', 'transparency', 'achievable', 'counterfactuals', 'aspect', 'defined', 'expectation', 'applications', 'erent', 'speciﬁ']","['the transparency levels in this standard assume that in general the more detail provided for one aspect the more detail will be provided for the other', 'therefore these levels of transparency assume the minimum requirement of both aspects needing to be considered at that level', 'the scenarios included in annex are intended to illustrate how transparency is either measured or speciﬁ ed in diﬀ erent ctional applications and situations']"
21,12,21_equals_mandatory_conformance_document,"['equals', 'mandatory', 'conformance', 'document', 'statements', 'indicates', 'normative', 'requirements', 'permissible', 'provisions']","['the word may is used to indicate course of action permissible within the limits of the standard may equals is permitted to', 'use of the word must is deprecated and can not be used when stating mandatory requirements must is used only to describe unavoidable situations', 'word usage the word shall indicates mandatory requirements strictly to be followed in order to conform to the standard and from which no deviation is permitted shall equals is required to the word should indicates that among several possibilities one is recommended as particularly suitable without mentioning or excluding others or that certain course of action is preferred but not necessarily required should equals is recommended that']"
22,11,22_incident_logs_audit_ethical,"['incident', 'logs', 'audit', 'ethical', 'tools', 'documented', 'logging', 'investigations', 'securely', 'format']","['incident investigators recommender system must securely log all recommendations including the reasons for those recommendations to support incident investigations noting that an incident investigation may be triggered by clinician raising concerns about the system recommendations', 'incident investigators yes the system logs both inputs and outputs of the system yes the system logs both inputs and outputs of the system yes the system logs inputs outputs and decisions in secure standard format yes as level with the addition of the likely reasons for the decisions yes as level with the addition of tools to audit the data expert advisors in administrative actions or litigation yes documentary evidence of quality management standard compliance is available yes an explicit process of ethical risk assessment and has been undertaken no the of the system did not apply documented and transparent ethical governance framework no an audit trail is not present', 'incident investigators yes the system logs both inputs and outputs of the system yes the system logs both inputs and outputs of the system yes the system logs inputs outputs and decisions in secure standard format no reasons for the decisions are not available no no tools to audit the data are available expert advisors in administrative actions or litigation yes documentary evidence of quality management standard compliance is available yes an explicit process of ethical risk assessment and has been undertaken yes the of the system applied documented and transparent ethical governance framework']"
23,10,23_explainability_robotics_subfields_concepts,"['explainability', 'robotics', 'subfields', 'concepts', 'causality', 'crucial', 'meanings', 'prediction', 'areas', 'actions']","['it should be noted that the terms transparency and explainability are used in many subfields of artificial intelligence robotics and autonomous systems with slightly different meanings', 'in other words it refers to the provision of information in form readily understandable by stakeholder and indeed the concept of explainability as defined here draws on these definitions', 'in particular it is noted that in many areas of ai and robotics transparency refers to what this document refers to as explainability']"
24,10,24_autonomous_scope_deployment_protecting,"['autonomous', 'scope', 'deployment', 'protecting', 'advance', 'inaugurated', 'routes', 'interlocking', 'challenges', 'creators']","['protection from conflicting routes is provided by interlocking systems based on highly validated conventional algorithms often using formal methods', 'it is assumed here that many autonomous systems are subject to certification or evaluation processes in advance of deployment and in some cases at specific points in time after deployment in order to validate that the system is performing as desired', 'provision of models and designs therefore allow the creator of an autonomous system to provide great deal of useful information to an external agency while still protecting some intellectual property']"
25,10,25_models_provenance_descriptions_validate,"['models', 'provenance', 'descriptions', 'validate', 'composition', 'data', 'documented', 'code', 'advances', 'trained']","['statistical models used in the system should be documented along with the steps taken to validate their performance', 'system description full source code shall be provided together with where relevant trained statistical models and all training data used in of those statistical models including descriptions of the data composition and provenance', 'highest the system developers shall provide the full source code statistical models and training data if relevant and any descriptions of the data composition and provenance']"
26,9,26_security_robot_protocols_gamed,"['security', 'robot', 'protocols', 'gamed', 'deploy', 'wardens', 'behavior', 'nuclear', 'exploits', 'specifier']","['security company wishes to deploy new security robot system that must prioritize public safety without being easily exploitable or gamed', 'the security company includes the sts table in the specification for the security robot', 'table robot system transparency scoresheet system security robot specifier security company date november notes on overall transparency priorities the security robot requires high degree of transparency for legislators and auditors but with less transparency for the general public due to concerns of criminals finding exploits']"
27,9,27_ethics_ais_certification_electrical,"['ethics', 'ais', 'certification', 'electrical', 'ethical', 'institute', 'engineers', 'legislation', 'objectives', 'empowered']","['the specific aim of the ethics artificial intelligence system ais certification program has been to develop assessment criteria that assist duty holders with self or independent ethical scrutiny and assurance of products services and systems', 'the ethics ais certification program objectives are therefore complementary to the guidelines and requirements of the ieee series of standardization projects and standards', 'the ieee certification program on ethics ais and the ieee series of technology ethics standards provide comprehensive best practice and voluntary toolkit for responsible ethically aligned design and deployment of autonomous and intelligent systems']"
28,9,28_measurement_emissions_mitigation_vehicle,"['measurement', 'emissions', 'mitigation', 'vehicle', 'diesel', 'supplier', 'exhaust', 'lter', 'claims', 'liability']","['these are to be kept current as new versions of the vehicle emissions measurement and mitigation system are released by the supplier', 'table emissions measurement and mitigation system transparency scoresheet system vehicle emissions measurement and mitigation system speciﬁ er vehicle engine manufacturer date january notes on overall transparency priorities transparency is helpful for public health and and for enterprises to avoid costly litigation or personal criminal liability', 'vehicle emissions measurement and mitigation system this fictional scenario see table describes case where an auto manufacturer is developing cheaper but cleaner engine that will be capable of using either diesel or gasoline when its electric engine is depleted']"
29,9,29_documentation_nlp_principles_nominal,"['documentation', 'nlp', 'principles', 'nominal', 'outlining', 'contents', 'leaflets', 'information', 'supervisor', 'manual']","['this documentation shall for example be in the form of written manual pictorial or audio guide as appropriate to the user which provides the user with an explanation of how the system behaves in the various circumstances and situations its designers expect it to encounter', 'such documentation should also cover nlp subsystems if present', 'such documentation should also cover natural language processing nlp subsystems if present']"
30,9,30_sts_preparing_outline_stakeholder,"['sts', 'preparing', 'outline', 'stakeholder', 'perspective', 'template', 'drafting', 'steps', 'framework', 'groups']","['after repeating step and step for each stakeholder group the sts can be drafted', 'figure process for preparing an sts', 'an outline process for preparing an sts is shown in figure']"
31,9,31_code_professionals_agency_access,"['code', 'professionals', 'agency', 'access', 'techniques', 'programmer', 'demonstrator', 'robotic', 'trained', 'developing']","['source code for the highest degrees of assurance of system behavior an external agency may require access to the actual code of the system', 'often source code is difficult to understand for anyone except the programmer this is one reason why it is important for agencies to have access to specifications and designs even when the source code is provided', 'in theory such an agency should only require access to the full source code plus physical example in the case of robotic system of the system in order to be able to perform its own validation but in practice it can be extremely difficult to understand how system operates from only its source code as an extreme example it is currently impossible to adequately understand the functioning of deep neural network after it has been trained']"
32,9,32_administrative_litigation_nc_duties,"['administrative', 'litigation', 'nc', 'duties', 'legislative', 'counsel', 'subpoena', 'enterprise', 'accreditation', 'proceedings']","['expert advisors in administrative actions or litigation nc and legislative concerns may demand or subpoena confidential information related to the robot in the line of their duties', 'transparency requirements for expert advisors in administrative actions or litigation are given in table', 'expert advisors in administrative actions or litigation nc and legislative concerns may demand or subpoena confidential information related to the system in the line of their duties']"
33,8,33_ethically_design_standards_intelligent,"['ethically', 'design', 'standards', 'intelligent', 'robotics', 'vehicular', 'recommendation', 'automation', 'transparency', 'committees']","['standards ieee vehicular technology society ieee robotics and automation society developed by the intelligent transportation systems committee and the standing committee for standards ieee std ieee standard for transparency of autonomous systems', 'transparency is one of the eight general principles set out in ieee ethically aligned design stated as the basis of particular autonomous and intelligent system decision should always be working group tasked with drafting this standard was proposed in direct response to recommendation in the general principles section of ieee ethically aligned design', 'transparency is one of the eight general principles set out in ieee ethically aligned design stated as the basis of particular autonomous and intelligent system decision should always be working group tasked with drafting this standard was set up in direct response to recommendation in the general principles section of ieee ethically aligned design']"
34,8,34_concentration_spaces_museums_occupants,"['concentration', 'spaces', 'museums', 'occupants', 'metros', 'malls', 'pedestrians', 'streets', 'station', 'shoppers']","['for instance if person is in close proximity to the track very finely nuanced decision may be required to predict that person intent and level of concentration', 'for example person waiting at train station where mobile customer help system operates and serves another customer is bystander as is someone entering space which is monitored by system using face recognition to identify occupants', 'there are cases of bias in such training data sets sets of faces consisting primarily of young healthy people leading to errors in system behavior and more general concern that statistical model may have blind spots where no behavior has been learned for some combination of inputs']"
35,8,35_occurs_brakes_driver_alert,"['occurs', 'brakes', 'driver', 'alert', 'application', 'action', 'sound', 'steering', 'stroller', 'prevention']","['the ai system generates an alert but the human operator does not heed it and an incident occurs', 'two cases in which this standard might be used ai assists the driver an ai system provides assistance to human train supervisor who makes the final decision as to whether to apply the brakes sound the horn or report an incident to this case has three potential as follows the ai system does not generate an alert nor does the human operator see anything but an incident occurs', 'hazards that the driver can see may lead to some control action principally application of the brakes since there is no steering or issuance of warning by sounding the horn but the effect of this may only be mitigation rather than prevention and there are circumstances where such action could make matters worse']"
