Topic,Count,Name,Representation,Representative_Docs
12,20,12_exchange_activity_acceptance_components,"['exchange', 'activity', 'acceptance', 'components', 'management', 'capture', 'figures', 'enumerations', 'verify', 'gsiu']","['figure case of generic system of interest figure on the observer during the data exchange', 'figure with the data subject', 'list of figures figure of the impact on company mission and figure of metrics and scoring figure and execution of the action figure of components related to personal data figure domain and governing authority figure data figure role and permission figure location client device and time figure context to solicit figure case to solicit informed figure and acceptance of the applicable pp od figure and acceptance of data subject obligations and figure level moe and siu figure case of generic system of figure on the observer during the data figure exchange figure architecture for typical figure system figure cases of cmp in figure measures of figure between sensor host and figure to initialize sensor figure to generate composite data figure with the data figure management system use figure management figure case to securely collect and verify personal figure data collection control unit figure case to securely process and verify intended use of personal']"
13,19,13_confidentiality_transit_rest_encrypted,"['confidentiality', 'transit', 'rest', 'encrypted', 'cryptographic', 'protection', 'platform', 'access', 'capability', 'storage']","['the capability to maintain positive control of access to and use of sensitive data in transit or at rest throughout the life cycle of the data in use', 'if confidentiality is required the data is probably encrypted and cryptographic platform is needed to perform and to manage the exchange of cryptographic keys or key the cryptographic platform encrypts the data output from the data processing control unit to protect the at rest or in transit', 'basically this approach relies on empowerment through data user control as noted by kremer mé rémy and roca study of control as used by lawyers and computer scientists has led to identify three dimensions corresponding to the capacities for person as follows to perform action on the data subject personal data to prevent others from performing actions on the data subject personal data to be informed of actions performed by others on the data subject personal data two main conditions make it possible for data subjects to exercise control over their personal data the data subject is properly informed about the collection of their data its purpose the entity collecting the data and the period of retention']"
14,18,14_storing_employee_utilizing_collecting,"['storing', 'employee', 'utilizing', 'collecting', 'employers', 'hotel', 'disclosure', 'employees', 'access', 'standard']","['purpose this standard is designed to provide organizations with set of clear requirements and guidelines for storing protecting and utilizing employee data where once deployed will support ethical and transparent behavior', 'overview scope this standard defines specific methodologies to help employers in accessing collecting storing utilizing sharing and destroying employee data', 'abstract specific methodologies to help employers in accessing collecting storing utilizing sharing and destroying employee data are described in this standard']"
15,17,15_pp_applicable_order_employer,"['pp', 'applicable', 'order', 'employer', 'ods', 'rou', 'requirements', 'restrict', 'program', 'obligations']","['in terms understandable by the data subject the employer policies procedures and organizational directives pp od shall restrict the informed consent process so that the data subject is not pressured or coerced to accept the obligations and risk associated with the rou action plan', 'understanding the applicable pp od requirements prerequisite for this task is the need for the rou smes to tailor the pp od to identify the applicable requirements and provide additional specificity', 'in terms understandable by the data subject the employer pp od shall restrict the informed consent process so that the decision to accept or refuse consent to participate in the rou action plan is made only when the data subject is satisfied that all obligations and risks are understood']"
16,16,16_dpia_privacy_norms_regulations,"['dpia', 'privacy', 'norms', 'regulations', 'dms', 'issues', 'employer', 'security', 'conduct', 'requirements']","['in accordance with local norms laws and regulations the employer shall conduct dpia to assess the privacy issues that might arise when sensitive personal data pii and any other personal data is shared', 'technical challenges data protection impact assessment as noted in leichter and berman data protection impact assessment dpia is required by multiple local norms laws and regulations to assess privacy issues that might arise when the employer deploys new products and services that involve the processing of data subject personal findings that result from the employer dpia will guide the selection of the dms solution offered by vendors', 'following are the dms requirements in accordance with local norms laws and regulations the employer shall conduct data protection impact assessment dpia to assess privacy issues that might arise when the employer deploys new products and services that involve the processing of personal data']"
17,15,17_cmp_administrator_identifies_access,"['cmp', 'administrator', 'identifies', 'access', 'network', 'actions', 'protects', 'visibility', 'centralized', 'topography']","['once the cmp is configured the cmp user maintains positive control of access to and use of data in transit and at rest in manner that is independent and indifferent to the communication network configuration and topography', 'figure also identifies the cmp use case under positive control of the cmp data user', 'figure identifies the cmp use case under positive control of the cmp administrator']"
18,14,18_linking_private_exposing_protection,"['linking', 'private', 'exposing', 'protection', 'security', 'unauthorized', 'identifiable', 'application', 'restricting', 'safeguards']","['furthermore as digital technologies develop the necessity of transparent ethical and responsible handling and utilization of all forms of sensitive personal data that can be used to distinguish one person from another and can that be used for anonymous data will rise', 'for example systems that embed identification rfid token like electronic includes the capability to prohibit linking the personal data to an unauthorized application or interface', 'iv direction toward the protection of data an individual considers private triangulation to reidentify anonymized data or data relating to the individual private life regardless of whether it is published including concerns on restricting access to the data requirements for data security and actions following unauthorized access to data data breaches']"
19,14,19_controller_thresholds_alarm_guard,"['controller', 'thresholds', 'alarm', 'guard', 'configure', 'event', 'capability', 'stops', 'alarms', 'packets']","['at any time the data controller has the capability to issue controlled stop message to the personal data processing control unit', 'at any time the data controller has the capability to issue controlled stop message to the personal data storage control unit', 'at any time the data controller has the capability to issue controlled stop message to the personal data storage control unit']"
20,14,20_verify_securely_approved_unit,"['verify', 'securely', 'approved', 'unit', 'store', 'interface', 'data', 'dissemination', 'packet', 'transmit']","['personal data dissemination control unit figure describes the use case to securely disseminate personal data and verify the approved interface', 'personal data storage control unit figure describes the use case to securely store personal data and verify the approved location and duration of storage', 'figure data processing control unit figure case to securely store personal data and verify location and figure data storage control unit figure case to securely disseminate personal data and verify approved figure data dissemination control unit figure case to securely destroy and verify destruction of personal figure data disposal unit figure case for']"
21,13,21_policy_association_classifications_enumerations,"['policy', 'association', 'classifications', 'enumerations', 'domainid', 'governingauthorityid', 'attributelabel', 'associates', 'agencies', 'sector']","['again data classification references governingauthorityid that needs to be explained in the employee data policy', 'the cardinality of this association will be explained in the employee data policy', 'the cardinality of this association will be explained in the employee data policy']"
22,13,22_sysml_mbse_modeling_bpm,"['sysml', 'mbse', 'modeling', 'bpm', 'specification', 'business', 'sme', 'glossary', 'ontology', 'notations']","['std offers an excellent example of using mbse to define the ontology for ethically driven robotics and automation systems that address may of the issues described in this standard', 'siu system in use sme subject matter expert soi system of interest sysml system modeling language', 'to address the basic question object management group omg system modeling language sysml is the modeling approach of choice sysml is specification that facilitates system engineering mbse']"
23,13,23_securely_destroy_remnants_files,"['securely', 'destroy', 'remnants', 'files', 'exploitable', 'erase', 'remediation', 'cleansing', 'commands', 'testing']","['personal data disposal control unit figure describes the use case to securely destroy and verify destruction of personal data', 'figure case to securely destroy and verify destruction of personal data', 'figure describes the activity to securely destroy and verify destruction of personal data']"
24,13,24_assignment_role_individual_coupling,"['assignment', 'role', 'individual', 'coupling', 'subordinate', 'organizational', 'logs', 'skills', 'privileges', 'contract']","['furthermore the assignment is based on an instance of operational data that is applicable to the person assigned responsibility', 'the assignment is based on an instance of the organizational directives applicable to the assignment of the person assigned responsibility', 'controller is role assigned to person or to an organization']"
25,13,25_cardinality_dms_instances_multiple,"['cardinality', 'dms', 'instances', 'multiple', 'cryptographic', 'exposes', 'existence', 'platform', 'implementations', 'collection']","['figure exposes the possible existence of multiple instances of dms in use and multiple instances of data collection control units used', 'figure exposes the possible existence of multiple instances of dms in use and multiple instances of data processing control units and cryptographic platforms that are possible', 'it also possible that the data processing control unit or cryptographic platform are an orphan and can not be associated with any dms in use or it is also possible that more than one data controller is available to be selected cardinality']"
26,13,26_performance_effectiveness_kpis_moe,"['performance', 'effectiveness', 'kpis', 'moe', 'cmp', 'metrics', 'achievement', 'attainment', 'assessments', 'criteria']","['measures of effectiveness figure captures the kpis and moes', 'the capability to report in timely manner to specified interfaces measures of effectiveness moes and key performance indicators kpis of processes', 'measures of effectiveness figure identifies the moes used to evaluate cmp performance including the following number of errors that occur during each step of cmp process number of retries that occur during each step of cmp process operation load as percentage of cmp design capacity throughput measures as the time from receipt of an input file to the time of its publication to specified interface']"
27,12,27_requirement_mandatory_requirements_deprecated,"['requirement', 'mandatory', 'requirements', 'deprecated', 'table', 'indicates', 'functional', 'mapped', 'excluding', 'specifies']","['table establishes the user needs where designates functional requirement and designates an interface requirement', 'word usage the word shall indicates mandatory requirements strictly to be followed in order to conform to the standard and from which no deviation is permitted shall equals is required to the word should indicates that among several possibilities one is recommended as particularly suitable without mentioning or excluding others or that certain course of action is preferred but not necessarily required should equals is recommended that', 'table specifies the governance requirements gr where designates functional requirement and designates and interface requirement']"
28,12,28_annex_complexity_technical_solutions,"['annex', 'complexity', 'technical', 'solutions', 'annexes', 'decisions', 'extended', 'incremental', 'rationale', 'benefit']","['annex helps explain the complexity the technical challenges and solution for fair process to provide the data subject the capability to file grievance and seek proper redress', 'annex helps explain the complexity the technical challenges and solutions to share personal data is protected', 'annex helps explain the data control complexity the technical challenges and solutions']"
29,12,29_chain_custody_laws_governed,"['chain', 'custody', 'laws', 'governed', 'forensic', 'smes', 'regulations', 'maintaining', 'jurisdiction', 'indexing']","['in accordance with local laws and regulations all data collected transmitted analyzed and stored for forensic analysis shall be preserved with supporting chain of custody documentation', 'most probably there are multiple users of the composite data file security smes to improve the organization security posture legal smes that use the data as forensic evidence and legal action and operations smes that use the data to improve the functional capabilities of their system', 'each receiving organization adds information to the data file to support their preserving the chain of evidence is governed by the local laws and regulations']"
30,11,30_rou_note_accuracy_stamping,"['rou', 'note', 'accuracy', 'stamping', 'correlate', 'authentication', 'receiving', 'sensitivity', 'criteria', 'data']","['of supporting data is local matter determined by the rou', 'note of supporting data is local matter determined by the rou', 'note is local matter determined by the rou']"
31,11,31_cmp_naming_capability_conventions,"['cmp', 'naming', 'capability', 'conventions', 'formats', 'consistent', 'format', 'types', 'formatting', 'batch']","['the capability to allow collection of data of different types and formats that have varying structures and naming conventions', 'data collection complexity as noted by earley in addition to receiving data of different types and in different formats that have varying structures and naming conventions data might come into the cmp through live feed via an application program interface api or web service layer or might be input on batch basis through file', 'table user needs user needs collection it is imperative that the cmp have the capability to receive data of different types and formats that have varying structures and naming conventions']"
32,10,32_standards_engineers_electronics_institute,"['standards', 'engineers', 'electronics', 'institute', 'trademark', 'committee', 'governance', 'prohibits', 'keywords', 'harassment']","['keywords employer governance ieee personal data protection the institute of electrical and electronics engineers park avenue new york ny usa copyright by the institute of electrical and electronics engineers', 'ieee std ieee standard for transparent employer data governance developed by the software systems engineering standards committee of the ieee computer society approved september ieee sa standards board', 'ieee standard for transparent employer data governance ieee std ieee computer society developed by the software systems engineering standards committee standards']"
33,10,33_governance_council_inclusion_offboarding,"['governance', 'council', 'inclusion', 'offboarding', 'steiner', 'levels', 'accountable', 'transparency', 'postulates', 'production']","['as noted in the data project requirements see enforcement needs real evidence in the form of auditable data to translate pp od governance into practical measures of effectiveness throughout the pii one approach is to establish data governance council consisting of representatives of employees and management', 'continuing with the idea for data governance council the council holds all levels of management accountable and auditable in relation to pii transparency inclusion fairness use storage offboarding etc', 'the data governance council shall hold all levels of management accountable and auditable in relation to pii transparency inclusion fairness use storage offboarding etc']"
34,10,34_features_historian_audits_diagram,"['features', 'historian', 'audits', 'diagram', 'reports', 'event', 'audit', 'status', 'interface', 'actions']","['several important features are exposed in this diagram and all action are logged in the system historian for future audits', 'several important features are exposed in this diagram and all action are logged in the system historian for future audits', 'several important features are exposed in this diagram and all action are logged in the system historian for future audits']"
35,10,35_od_securely_restrictions_employer,"['od', 'securely', 'restrictions', 'employer', 'capability', 'shall', 'disposal', 'data', 'requirements', 'processing']","['table controller governance governance collection subject to the employer approved pp od restrictions and the data subject informed consent it is imperative that the data controller be able to securely collect and verify the subject sensitive personal data', 'disposal subject to the employer approved pp od restrictions and the data subject informed consent it is imperative that the data controller be able to securely destroy and verify the destruction of the data subject sensitive personal data', 'processing subject to the employer approved pp od restrictions and the data subject informed consent it is imperative that the data controller be able to securely process and verify the use of the data subject sensitive personal data']"
36,10,36_ods_restrict_pii_process,"['ods', 'restrict', 'pii', 'process', 'consent', 'employer', 'data', 'obligations', 'vulnerabilities', 'accessibility']","['in terms understandable by the data subject the employer pp ods shall restrict the informed consent process so that potential pii data is supported with metadata including but not limited to data type unique source identifier and source location', 'in terms understandable by the data subject the employer pp ods shall restrict the informed consent process so that potential pii data is categorized by the risks entailed by its exposure including but not limited to data of value unidentifiable data and protected data', 'in terms understandable by the data subject the employer pp ods shall restrict the informed consent process so that all potential pii data is properly qualified by supporting data']"
37,9,37_iso_publications_fdis_america,"['iso', 'publications', 'fdis', 'america', 'printed', 'secretariat', 'retrieval', 'social', 'permission', 'standards']","['iso social', 'publications are available from the iso central secretariat', 'iso publications are also available in the united states from the american national standards institute']"
38,9,38_alignment_processor_convert_ap,"['alignment', 'processor', 'convert', 'ap', 'orchestration', 'broker', 'feps', 'prioritize', 'formatter', 'reformatted']","['furthermore an instance of the alignment processor has at least one association with an instance of the fep', 'when successfully reformatted the ff calls the alignment processor ap to align', 'when alignment is successfully completed the ap calls the prioritization processor to prioritize the information in accordance with prespecified rules']"
39,9,39_monitors_controller_completed_status,"['monitors', 'controller', 'completed', 'status', 'progress', 'verification', 'reports', 'duration', 'actions', 'document']","['throughout the process the data controller monitors all activity', 'throughout the process the data controller monitors all activity', 'throughout the process the data controller monitors all activity']"
40,8,40_cases_permissions_roles_objective,"['cases', 'permissions', 'roles', 'objective', 'executes', 'intention', 'interact', 'autonomous', 'agency', 'conflicts']","['enumerated roles and permissions are common to the use cases reviewed for this annex', 'however most use cases included other roles and permissions that reflected operational needs unique to specific use case', 'however most use cases included other parameters that reflected operational needs unique to specific use case']"
41,8,41_matter_oversight_implemented_silent,"['matter', 'oversight', 'implemented', 'silent', 'formats', 'types', 'task', 'document', 'standard', 'subject']","['is local matter', 'is local matter', 'is local matter']"
42,8,42_device_abac_enumerations_protection,"['device', 'abac', 'enumerations', 'protection', 'restoration', 'attribute', 'identifier', 'authorization', 'directive', 'sensors']","['furthermore abac includes specific operations required for the management of the location client device and time', 'figure location client device and time enumerations', 'abac treats location client device and time as constraints']"
43,8,43_geolocation_storage_device_anonymize,"['geolocation', 'storage', 'device', 'anonymize', 'protections', 'repositories', 'biometric', 'database', 'securely', 'format']","['at each stage of the lifecycle the data controller shall have the capability to securely handle the sensitive data', 'storage includes device memory storage server storage etc', 'of storage format and schema data repositories include device memory storage server storage etc']"
44,8,44_soi_logical_architecture_model,"['soi', 'logical', 'architecture', 'model', 'functional', 'domain', 'morkeviciius', 'development', 'plan', 'pbd']","['use case for the soi without going through the development of transparency model consider the use case for generic soi shown in figure', 'logical architecture lastly the generic solution needs model of the logical architecture representing the data exchange in figure to identify other components and issues that need to be addressed in the pp od and rou action plan', 'figure describes logical architecture of typical soi addressed by rou action plan']"
45,8,45_refusal_formal_acceptance_acknowledge,"['refusal', 'formal', 'acceptance', 'acknowledge', 'signs', 'rejects', 'survey', 'assent', 'consent', 'participate']","['when this exchange reaches reasonable conclusion the data subject formal signs document that indicated acceptance or refusal of the plan of action', 'data subject needs volunteer consent it is imperative that the data subject acknowledge that consent or refusal is volunteered without prejudice', 'in turn the data subject needs to acknowledge that consent or refusal is volunteered without prejudice']"
